Linux 5.15.30-2-pve (zoo-003) 	06/29/2023 	_x86_64_	(64 CPU)

06:00:14 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:21 AM  1011         -   3656400    8.00    7.00    0.00    0.00   15.00    18  |__deptran_server
06:00:21 AM  1011         -   3656401   14.00   10.00    0.00    0.00   24.00     8  |__deptran_server
06:00:21 AM  1011         -   3656402    2.00   12.00    0.00    0.00   14.00    40  |__deptran_server
06:00:21 AM  1011         -   3656403   69.00   30.00    0.00    0.00   99.00    27  |__deptran_server
06:00:21 AM  1011         -   3656404   15.00   19.00    0.00    1.00   34.00    42  |__deptran_server
06:00:21 AM  1011         -   3656405   89.00    0.00    0.00    0.00   89.00     4  |__deptran_server
06:00:21 AM  1011         -   3656407   86.00    0.00    0.00    0.00   86.00    58  |__deptran_server
06:00:21 AM  1011         -   3656409   90.00    2.00    0.00    0.00   92.00     5  |__deptran_server
06:00:21 AM  1011         -   3656411   91.00    0.00    0.00    0.00   91.00    15  |__deptran_server
06:00:21 AM  1011         -   3656413   90.00    0.00    0.00    0.00   90.00    34  |__deptran_server
06:00:21 AM  1011         -   3656415   90.00    1.00    0.00    0.00   91.00    11  |__deptran_server
06:00:21 AM  1011         -   3656417   91.00    0.00    0.00    0.00   91.00    41  |__deptran_server

06:00:21 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:22 AM  1011   3656395         -  771.00  123.00    0.00    0.00  894.00    41  deptran_server
06:00:22 AM  1011         -   3656399   53.00   27.00    0.00    0.00   80.00    39  |__deptran_server
06:00:22 AM  1011         -   3656400   16.00   21.00    0.00    1.00   37.00    19  |__deptran_server
06:00:22 AM  1011         -   3656401   52.00   28.00    0.00    0.00   80.00    12  |__deptran_server
06:00:22 AM  1011         -   3656402   22.00   18.00    0.00    2.00   40.00     1  |__deptran_server
06:00:22 AM  1011         -   3656403   62.00   18.00    0.00    0.00   80.00    59  |__deptran_server
06:00:22 AM  1011         -   3656404   14.00   12.00    0.00    1.00   26.00    44  |__deptran_server
06:00:22 AM  1011         -   3656405   78.00    1.00    0.00    0.00   79.00     4  |__deptran_server
06:00:22 AM  1011         -   3656407   75.00    1.00    0.00    0.00   76.00    58  |__deptran_server
06:00:22 AM  1011         -   3656409   80.00    0.00    0.00    0.00   80.00     6  |__deptran_server
06:00:22 AM  1011         -   3656411   79.00    0.00    0.00    0.00   79.00    15  |__deptran_server
06:00:22 AM  1011         -   3656413   78.00    0.00    0.00    0.00   78.00    34  |__deptran_server
06:00:22 AM  1011         -   3656415   77.00    2.00    0.00    0.00   79.00    11  |__deptran_server
06:00:22 AM  1011         -   3656417   80.00    0.00    0.00    0.00   80.00    41  |__deptran_server

06:00:22 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:23 AM  1011   3656395         -  828.00  150.00    0.00    0.00  978.00    41  deptran_server
06:00:23 AM  1011         -   3656399   57.00   29.00    0.00    0.00   86.00    39  |__deptran_server
06:00:23 AM  1011         -   3656400   18.00   23.00    0.00    2.00   41.00    18  |__deptran_server
06:00:23 AM  1011         -   3656401   53.00   35.00    0.00    0.00   88.00    12  |__deptran_server
06:00:23 AM  1011         -   3656402   17.00   25.00    0.00    1.00   42.00    37  |__deptran_server
06:00:23 AM  1011         -   3656403   67.00   22.00    0.00    0.00   89.00    60  |__deptran_server
06:00:23 AM  1011         -   3656404   15.00   15.00    0.00    1.00   30.00    46  |__deptran_server
06:00:23 AM  1011         -   3656405   85.00    0.00    0.00    0.00   85.00     4  |__deptran_server
06:00:23 AM  1011         -   3656407   83.00    0.00    0.00    0.00   83.00    58  |__deptran_server
06:00:23 AM  1011         -   3656409   86.00    0.00    0.00    0.00   86.00     3  |__deptran_server
06:00:23 AM  1011         -   3656411   87.00    0.00    0.00    0.00   87.00    15  |__deptran_server
06:00:23 AM  1011         -   3656413   85.00    1.00    0.00    0.00   86.00    34  |__deptran_server
06:00:23 AM  1011         -   3656415   86.00    0.00    0.00    0.00   86.00    11  |__deptran_server
06:00:23 AM  1011         -   3656417   87.00    0.00    0.00    0.00   87.00    41  |__deptran_server

06:00:23 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:24 AM  1011   3656395         - 1006.00  172.00    0.00    0.00 1178.00    41  deptran_server
06:00:24 AM  1011         -   3656399   71.00   37.00    0.00    0.00  108.00     7  |__deptran_server
06:00:24 AM  1011         -   3656400   22.00   31.00    0.00    1.00   53.00    22  |__deptran_server
06:00:24 AM  1011         -   3656401   72.00   32.00    0.00    0.00  104.00    12  |__deptran_server
06:00:24 AM  1011         -   3656402   20.00   29.00    0.00    2.00   49.00    38  |__deptran_server
06:00:24 AM  1011         -   3656403   81.00   25.00    0.00    0.00  106.00    60  |__deptran_server
06:00:24 AM  1011         -   3656404   12.00   17.00    0.00    0.00   29.00    32  |__deptran_server
06:00:24 AM  1011         -   3656405  105.00    1.00    0.00    0.00  106.00     4  |__deptran_server
06:00:24 AM  1011         -   3656407  101.00    1.00    0.00    0.00  102.00    58  |__deptran_server
06:00:24 AM  1011         -   3656409  105.00    0.00    0.00    0.00  105.00     3  |__deptran_server
06:00:24 AM  1011         -   3656411  106.00    1.00    0.00    0.00  107.00    15  |__deptran_server
06:00:24 AM  1011         -   3656413  105.00    0.00    0.00    0.00  105.00    34  |__deptran_server
06:00:24 AM  1011         -   3656415  105.00    1.00    0.00    0.00  106.00    11  |__deptran_server
06:00:24 AM  1011         -   3656417  105.00    0.00    0.00    0.00  105.00    41  |__deptran_server

06:00:24 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:25 AM  1011   3656395         -  752.00   49.00    0.00    0.00  801.00    41  deptran_server
06:00:25 AM  1011         -   3656399   68.00   11.00    0.00    0.00   79.00     7  |__deptran_server
06:00:25 AM  1011         -   3656400    6.00   11.00    0.00    1.00   17.00    25  |__deptran_server
06:00:25 AM  1011         -   3656401   75.00    6.00    0.00    0.00   81.00    12  |__deptran_server
06:00:25 AM  1011         -   3656402   10.00   10.00    0.00    1.00   20.00    38  |__deptran_server
06:00:25 AM  1011         -   3656403   20.00    4.00    0.00    0.00   24.00    31  |__deptran_server
06:00:25 AM  1011         -   3656404    4.00    8.00    0.00    1.00   12.00    37  |__deptran_server
06:00:25 AM  1011         -   3656405   81.00    0.00    0.00    0.00   81.00     4  |__deptran_server
06:00:25 AM  1011         -   3656407   78.00    0.00    0.00    0.00   78.00    58  |__deptran_server
06:00:25 AM  1011         -   3656409   82.00    0.00    0.00    0.00   82.00     3  |__deptran_server
06:00:25 AM  1011         -   3656411   81.00    0.00    0.00    0.00   81.00    10  |__deptran_server
06:00:25 AM  1011         -   3656413   79.00    1.00    0.00    0.00   80.00    16  |__deptran_server
06:00:25 AM  1011         -   3656415   80.00    0.00    0.00    0.00   80.00    11  |__deptran_server
06:00:25 AM  1011         -   3656417   83.00    0.00    0.00    0.00   83.00    41  |__deptran_server

06:00:25 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:26 AM  1011   3656395         -  794.00   67.00    0.00    0.00  861.00    41  deptran_server
06:00:26 AM  1011         -   3656399   70.00    5.00    0.00    0.00   75.00     7  |__deptran_server
06:00:26 AM  1011         -   3656400   22.00   23.00    0.00    1.00   45.00    59  |__deptran_server
06:00:26 AM  1011         -   3656401   72.00    4.00    0.00    0.00   76.00    12  |__deptran_server
06:00:26 AM  1011         -   3656402   20.00   30.00    0.00    2.00   50.00     8  |__deptran_server
06:00:26 AM  1011         -   3656403    1.00    1.00    0.00    0.00    2.00    31  |__deptran_server
06:00:26 AM  1011         -   3656404    5.00    5.00    0.00    0.00   10.00    37  |__deptran_server
06:00:26 AM  1011         -   3656405   86.00    1.00    0.00    0.00   87.00     4  |__deptran_server
06:00:26 AM  1011         -   3656407   84.00    0.00    0.00    0.00   84.00    58  |__deptran_server
06:00:26 AM  1011         -   3656409   87.00    0.00    0.00    0.00   87.00     3  |__deptran_server
06:00:26 AM  1011         -   3656411   86.00    0.00    0.00    0.00   86.00    10  |__deptran_server
06:00:26 AM  1011         -   3656413   85.00    0.00    0.00    0.00   85.00    16  |__deptran_server
06:00:26 AM  1011         -   3656415   88.00    0.00    0.00    0.00   88.00    11  |__deptran_server
06:00:26 AM  1011         -   3656417   86.00    1.00    0.00    0.00   87.00    41  |__deptran_server

06:00:26 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:27 AM  1011   3656395         -  812.00   51.00    0.00    0.00  863.00    41  deptran_server
06:00:27 AM  1011         -   3656399   82.00    6.00    0.00    0.00   88.00     7  |__deptran_server
06:00:27 AM  1011         -   3656400    7.00   14.00    0.00    1.00   21.00    23  |__deptran_server
06:00:27 AM  1011         -   3656401   72.00    7.00    0.00    0.00   79.00    12  |__deptran_server
06:00:27 AM  1011         -   3656402    6.00   10.00    0.00    0.00   16.00     8  |__deptran_server
06:00:27 AM  1011         -   3656403   39.00    6.00    0.00    0.00   45.00    59  |__deptran_server
06:00:27 AM  1011         -   3656404    5.00   10.00    0.00    0.00   15.00    32  |__deptran_server
06:00:27 AM  1011         -   3656405   88.00    0.00    0.00    0.00   88.00     4  |__deptran_server
06:00:27 AM  1011         -   3656407   82.00    0.00    0.00    0.00   82.00    58  |__deptran_server
06:00:27 AM  1011         -   3656409   85.00    1.00    0.00    0.00   86.00    35  |__deptran_server
06:00:27 AM  1011         -   3656411   84.00    0.00    0.00    0.00   84.00    10  |__deptran_server
06:00:27 AM  1011         -   3656413   84.00    3.00    0.00    0.00   87.00     2  |__deptran_server
06:00:27 AM  1011         -   3656415   85.00    0.00    0.00    0.00   85.00    11  |__deptran_server
06:00:27 AM  1011         -   3656417   86.00    0.00    0.00    0.00   86.00    41  |__deptran_server

06:00:27 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:28 AM  1011   3656395         -  861.00   65.00    0.00    0.00  926.00    41  deptran_server
06:00:28 AM  1011         -   3656399   70.00    4.00    0.00    0.00   74.00    11  |__deptran_server
06:00:28 AM  1011         -   3656400   10.00   12.00    0.00    0.00   22.00    23  |__deptran_server
06:00:28 AM  1011         -   3656401   69.00    5.00    0.00    0.00   74.00    12  |__deptran_server
06:00:28 AM  1011         -   3656402   10.00   12.00    0.00    1.00   22.00    40  |__deptran_server
06:00:28 AM  1011         -   3656403   84.00    8.00    0.00    0.00   92.00    31  |__deptran_server
06:00:28 AM  1011         -   3656404    8.00   14.00    0.00    1.00   22.00    32  |__deptran_server
06:00:28 AM  1011         -   3656405   87.00    0.00    0.00    0.00   87.00     4  |__deptran_server
06:00:28 AM  1011         -   3656407   83.00    1.00    0.00    0.00   84.00    58  |__deptran_server
06:00:28 AM  1011         -   3656409   90.00    3.00    0.00    0.00   93.00    35  |__deptran_server
06:00:28 AM  1011         -   3656411   87.00    1.00    0.00    0.00   88.00    10  |__deptran_server
06:00:28 AM  1011         -   3656413   80.00    8.00    0.00    0.00   88.00    13  |__deptran_server
06:00:28 AM  1011         -   3656415   88.00    0.00    0.00    0.00   88.00    42  |__deptran_server
06:00:28 AM  1011         -   3656417   88.00    0.00    0.00    0.00   88.00    41  |__deptran_server

06:00:28 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:29 AM  1011   3656395         -  898.00   48.00    0.00    0.00  946.00    41  deptran_server
06:00:29 AM  1011         -   3656399   61.00    2.00    0.00    0.00   63.00    11  |__deptran_server
06:00:29 AM  1011         -   3656400   10.00   11.00    0.00    1.00   21.00    19  |__deptran_server
06:00:29 AM  1011         -   3656401   60.00    6.00    0.00    0.00   66.00     2  |__deptran_server
06:00:29 AM  1011         -   3656402    7.00   13.00    0.00    1.00   20.00     8  |__deptran_server
06:00:29 AM  1011         -   3656403   97.00    5.00    0.00    0.00  102.00    31  |__deptran_server
06:00:29 AM  1011         -   3656404    9.00   13.00    0.00    0.00   22.00    38  |__deptran_server
06:00:29 AM  1011         -   3656405   93.00    0.00    0.00    0.00   93.00     4  |__deptran_server
06:00:29 AM  1011         -   3656407   88.00    0.00    0.00    0.00   88.00    58  |__deptran_server
06:00:29 AM  1011         -   3656409   92.00    0.00    0.00    0.00   92.00    35  |__deptran_server
06:00:29 AM  1011         -   3656411   93.00    0.00    0.00    0.00   93.00     7  |__deptran_server
06:00:29 AM  1011         -   3656413   98.00    4.00    0.00    0.00  102.00    13  |__deptran_server
06:00:29 AM  1011         -   3656415   93.00    1.00    0.00    0.00   94.00    42  |__deptran_server
06:00:29 AM  1011         -   3656417   93.00    0.00    0.00    0.00   93.00    41  |__deptran_server

06:00:29 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:30 AM  1011   3656395         -  814.00   43.00    0.00    0.00  857.00    41  deptran_server
06:00:30 AM  1011         -   3656399   57.00    4.00    0.00    0.00   61.00    11  |__deptran_server
06:00:30 AM  1011         -   3656400   10.00   10.00    0.00    0.00   20.00    23  |__deptran_server
06:00:30 AM  1011         -   3656401   61.00    1.00    0.00    0.00   62.00    12  |__deptran_server
06:00:30 AM  1011         -   3656402    7.00   13.00    0.00    1.00   20.00     6  |__deptran_server
06:00:30 AM  1011         -   3656403   87.00    2.00    0.00    0.00   89.00    59  |__deptran_server
06:00:30 AM  1011         -   3656404    7.00   14.00    0.00    1.00   21.00    40  |__deptran_server
06:00:30 AM  1011         -   3656405   85.00    1.00    0.00    0.00   86.00     4  |__deptran_server
06:00:30 AM  1011         -   3656407   80.00    0.00    0.00    0.00   80.00    58  |__deptran_server
06:00:30 AM  1011         -   3656409   83.00    0.00    0.00    0.00   83.00    35  |__deptran_server
06:00:30 AM  1011         -   3656411   83.00    1.00    0.00    0.00   84.00     7  |__deptran_server
06:00:30 AM  1011         -   3656413   83.00    3.00    0.00    0.00   86.00    13  |__deptran_server
06:00:30 AM  1011         -   3656415   83.00    0.00    0.00    0.00   83.00    42  |__deptran_server
06:00:30 AM  1011         -   3656417   83.00    0.00    0.00    0.00   83.00    47  |__deptran_server

06:00:30 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:31 AM  1011   3656395         -  825.00   50.00    0.00    0.00  875.00    41  deptran_server
06:00:31 AM  1011         -   3656399   68.00    4.00    0.00    0.00   72.00    11  |__deptran_server
06:00:31 AM  1011         -   3656400    8.00   12.00    0.00    1.00   20.00    51  |__deptran_server
06:00:31 AM  1011         -   3656401   66.00    4.00    0.00    0.00   70.00    12  |__deptran_server
06:00:31 AM  1011         -   3656402    9.00   13.00    0.00    0.00   22.00     9  |__deptran_server
06:00:31 AM  1011         -   3656403   83.00    5.00    0.00    0.00   88.00    59  |__deptran_server
06:00:31 AM  1011         -   3656404   10.00   13.00    0.00    1.00   23.00     1  |__deptran_server
06:00:31 AM  1011         -   3656405   84.00    2.00    0.00    0.00   86.00     4  |__deptran_server
06:00:31 AM  1011         -   3656407   76.00    0.00    0.00    0.00   76.00    58  |__deptran_server
06:00:31 AM  1011         -   3656409   83.00    0.00    0.00    0.00   83.00    35  |__deptran_server
06:00:31 AM  1011         -   3656411   82.00    0.00    0.00    0.00   82.00     7  |__deptran_server
06:00:31 AM  1011         -   3656413   82.00    0.00    0.00    0.00   82.00     2  |__deptran_server
06:00:31 AM  1011         -   3656415   82.00    2.00    0.00    0.00   84.00    42  |__deptran_server
06:00:31 AM  1011         -   3656417   83.00    1.00    0.00    0.00   84.00    47  |__deptran_server

06:00:31 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:32 AM  1011   3656395         -  904.00   63.00    0.00    0.00  967.00    41  deptran_server
06:00:32 AM  1011         -   3656399   74.00    3.00    0.00    0.00   77.00    12  |__deptran_server
06:00:32 AM  1011         -   3656400    8.00   16.00    0.00    0.00   24.00    53  |__deptran_server
06:00:32 AM  1011         -   3656401   74.00    2.00    0.00    0.00   76.00    13  |__deptran_server
06:00:32 AM  1011         -   3656402    8.00   15.00    0.00    1.00   23.00    40  |__deptran_server
06:00:32 AM  1011         -   3656403   91.00    8.00    0.00    0.00   99.00    59  |__deptran_server
06:00:32 AM  1011         -   3656404   11.00   12.00    0.00    0.00   23.00     5  |__deptran_server
06:00:32 AM  1011         -   3656405   90.00    0.00    0.00    0.00   90.00     4  |__deptran_server
06:00:32 AM  1011         -   3656407   87.00    1.00    0.00    0.00   88.00    58  |__deptran_server
06:00:32 AM  1011         -   3656409   92.00    1.00    0.00    0.00   93.00    35  |__deptran_server
06:00:32 AM  1011         -   3656411   92.00    0.00    0.00    0.00   92.00     7  |__deptran_server
06:00:32 AM  1011         -   3656413   87.00    7.00    0.00    0.00   94.00     0  |__deptran_server
06:00:32 AM  1011         -   3656415   94.00    5.00    0.00    0.00   99.00    11  |__deptran_server
06:00:32 AM  1011         -   3656417   92.00    0.00    0.00    0.00   92.00    47  |__deptran_server

06:00:32 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:33 AM  1011   3656395         -  877.00   49.00    0.00    0.00  926.00    41  deptran_server
06:00:33 AM  1011         -   3656399   72.00    3.00    0.00    0.00   75.00    34  |__deptran_server
06:00:33 AM  1011         -   3656400    6.00   14.00    0.00    1.00   20.00    21  |__deptran_server
06:00:33 AM  1011         -   3656401   69.00    2.00    0.00    0.00   71.00    13  |__deptran_server
06:00:33 AM  1011         -   3656402   10.00   11.00    0.00    0.00   21.00    12  |__deptran_server
06:00:33 AM  1011         -   3656403   90.00    5.00    0.00    0.00   95.00    59  |__deptran_server
06:00:33 AM  1011         -   3656404    7.00   16.00    0.00    1.00   23.00     5  |__deptran_server
06:00:33 AM  1011         -   3656405   89.00    0.00    0.00    0.00   89.00    36  |__deptran_server
06:00:33 AM  1011         -   3656407   84.00    0.00    0.00    0.00   84.00    58  |__deptran_server
06:00:33 AM  1011         -   3656409   89.00    0.00    0.00    0.00   89.00    35  |__deptran_server
06:00:33 AM  1011         -   3656411   91.00    2.00    0.00    0.00   93.00     7  |__deptran_server
06:00:33 AM  1011         -   3656413   89.00    0.00    0.00    0.00   89.00     0  |__deptran_server
06:00:33 AM  1011         -   3656415   88.00    1.00    0.00    0.00   89.00    11  |__deptran_server
06:00:33 AM  1011         -   3656417   88.00    0.00    0.00    0.00   88.00    47  |__deptran_server

06:00:33 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:00:34 AM  1011   3656395         -  886.00   48.00    0.00    0.00  934.00    41  deptran_server
06:00:34 AM  1011         -   3656399   79.00    2.00    0.00    0.00   81.00    12  |__deptran_server
06:00:34 AM  1011         -   3656400    8.00   15.00    0.00    0.00   23.00    28  |__deptran_server
06:00:34 AM  1011         -   3656401   75.00    2.00    0.00    0.00   77.00    33  |__deptran_server
06:00:34 AM  1011         -   3656402    8.00   15.00    0.00    1.00   23.00     5  |__deptran_server
06:00:34 AM  1011         -   3656403   89.00    3.00    0.00    0.00   92.00    59  |__deptran_server
06:00:34 AM  1011         -   3656404   12.00   10.00    0.00    0.00   22.00    13  |__deptran_server
06:00:34 AM  1011         -   3656405   88.00    0.00    0.00    0.00   88.00     4  |__deptran_server
