Linux 5.15.30-2-pve (zoo-003) 	06/29/2023 	_x86_64_	(64 CPU)

04:18:14 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:19 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:20 AM  1011   3634873         -  298.00   59.00    0.00    0.00  357.00    59  deptran_server
04:18:20 AM  1011         -   3634877   86.00    9.00    0.00    0.00   95.00    10  |__deptran_server
04:18:20 AM  1011         -   3634878    9.00   11.00    0.00    0.00   20.00    45  |__deptran_server
04:18:20 AM  1011         -   3634879   45.00    4.00    0.00    0.00   49.00    48  |__deptran_server
04:18:20 AM  1011         -   3634880   10.00   10.00    0.00    0.00   20.00     3  |__deptran_server
04:18:20 AM  1011         -   3634881   46.00    7.00    0.00    0.00   53.00    31  |__deptran_server
04:18:20 AM  1011         -   3634882    7.00   12.00    0.00    0.00   19.00    61  |__deptran_server
04:18:20 AM  1011         -   3634883   16.00    1.00    0.00    0.00   17.00    63  |__deptran_server
04:18:20 AM  1011         -   3634885   13.00    1.00    0.00    0.00   14.00    54  |__deptran_server
04:18:20 AM  1011         -   3634887   13.00    2.00    0.00    0.00   15.00    55  |__deptran_server
04:18:20 AM  1011         -   3634889   14.00    1.00    0.00    0.00   15.00    11  |__deptran_server
04:18:20 AM  1011         -   3634891   12.00    4.00    0.00    0.00   16.00    19  |__deptran_server
04:18:20 AM  1011         -   3634893   15.00    0.00    0.00    0.00   15.00    60  |__deptran_server
04:18:20 AM  1011         -   3634895   14.00    1.00    0.00    0.00   15.00    59  |__deptran_server

04:18:20 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:21 AM  1011   3634873         -  346.53   63.37    0.00    0.00  409.90    59  deptran_server
04:18:21 AM  1011         -   3634877  100.99   11.88    0.00    0.00  112.87     6  |__deptran_server
04:18:21 AM  1011         -   3634878    8.91   13.86    0.00    0.99   22.77    32  |__deptran_server
04:18:21 AM  1011         -   3634879   47.52    3.96    0.00    0.00   51.49    48  |__deptran_server
04:18:21 AM  1011         -   3634880    7.92   11.88    0.00    0.99   19.80     4  |__deptran_server
04:18:21 AM  1011         -   3634881   48.51    1.98    0.00    0.00   50.50    30  |__deptran_server
04:18:21 AM  1011         -   3634882    7.92   12.87    0.00    0.99   20.79    58  |__deptran_server
04:18:21 AM  1011         -   3634883   15.84    1.98    0.00    0.00   17.82    63  |__deptran_server
04:18:21 AM  1011         -   3634885   15.84    0.99    0.00    0.00   16.83    56  |__deptran_server
04:18:21 AM  1011         -   3634887   15.84    0.99    0.00    0.00   16.83    55  |__deptran_server
04:18:21 AM  1011         -   3634889   16.83    2.97    0.00    0.00   19.80    13  |__deptran_server
04:18:21 AM  1011         -   3634891   14.85    1.98    0.00    0.00   16.83    19  |__deptran_server
04:18:21 AM  1011         -   3634893   15.84    1.98    0.00    0.00   17.82    60  |__deptran_server
04:18:21 AM  1011         -   3634895   14.85    2.97    0.00    0.00   17.82    61  |__deptran_server

04:18:21 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:22 AM  1011   3634873         -  253.54   54.55    0.00    0.00  308.08    59  deptran_server
04:18:22 AM  1011         -   3634877   76.77   11.11    0.00    0.00   87.88     6  |__deptran_server
04:18:22 AM  1011         -   3634878    5.05   12.12    0.00    0.00   17.17     0  |__deptran_server
04:18:22 AM  1011         -   3634879   36.36    4.04    0.00    0.00   40.40    31  |__deptran_server
04:18:22 AM  1011         -   3634880    6.06   11.11    0.00    0.00   17.17    12  |__deptran_server
04:18:22 AM  1011         -   3634881   36.36    3.03    0.00    0.00   39.39    30  |__deptran_server
04:18:22 AM  1011         -   3634882    4.04   11.11    0.00    1.01   15.15    25  |__deptran_server
04:18:22 AM  1011         -   3634883   13.13    1.01    0.00    0.00   14.14    63  |__deptran_server
04:18:22 AM  1011         -   3634885   12.12    1.01    0.00    0.00   13.13    56  |__deptran_server
04:18:22 AM  1011         -   3634887   11.11    2.02    0.00    0.00   13.13    55  |__deptran_server
04:18:22 AM  1011         -   3634889   10.10    2.02    0.00    0.00   12.12    22  |__deptran_server
04:18:22 AM  1011         -   3634891   11.11    2.02    0.00    0.00   13.13    19  |__deptran_server
04:18:22 AM  1011         -   3634893   11.11    2.02    0.00    0.00   13.13    60  |__deptran_server
04:18:22 AM  1011         -   3634895   11.11    2.02    0.00    0.00   13.13    61  |__deptran_server

04:18:22 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:23 AM  1011   3634873         -  288.00   45.00    0.00    0.00  333.00    59  deptran_server
04:18:23 AM  1011         -   3634877   84.00    6.00    0.00    0.00   90.00     6  |__deptran_server
04:18:23 AM  1011         -   3634878    9.00   10.00    0.00    1.00   19.00    37  |__deptran_server
04:18:23 AM  1011         -   3634879   46.00    0.00    0.00    0.00   46.00    48  |__deptran_server
04:18:23 AM  1011         -   3634880    7.00   11.00    0.00    1.00   18.00    12  |__deptran_server
04:18:23 AM  1011         -   3634881   41.00    2.00    0.00    0.00   43.00    30  |__deptran_server
04:18:23 AM  1011         -   3634882    6.00   12.00    0.00    0.00   18.00    57  |__deptran_server
04:18:23 AM  1011         -   3634883   12.00    3.00    0.00    0.00   15.00    63  |__deptran_server
04:18:23 AM  1011         -   3634885   13.00    2.00    0.00    0.00   15.00    56  |__deptran_server
04:18:23 AM  1011         -   3634887   13.00    2.00    0.00    0.00   15.00    55  |__deptran_server
04:18:23 AM  1011         -   3634889   13.00    1.00    0.00    0.00   14.00    22  |__deptran_server
04:18:23 AM  1011         -   3634891   12.00    2.00    0.00    0.00   14.00    18  |__deptran_server
04:18:23 AM  1011         -   3634893   13.00    1.00    0.00    0.00   14.00    60  |__deptran_server
04:18:23 AM  1011         -   3634895   14.00    0.00    0.00    0.00   14.00    59  |__deptran_server

04:18:23 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:24 AM  1011   3634873         -  317.00   49.00    0.00    0.00  366.00    59  deptran_server
04:18:24 AM  1011         -   3634877   91.00    5.00    0.00    0.00   96.00     6  |__deptran_server
04:18:24 AM  1011         -   3634878    8.00   11.00    0.00    0.00   19.00    33  |__deptran_server
04:18:24 AM  1011         -   3634879   47.00    3.00    0.00    0.00   50.00    48  |__deptran_server
04:18:24 AM  1011         -   3634880    8.00   11.00    0.00    0.00   19.00     9  |__deptran_server
04:18:24 AM  1011         -   3634881   50.00    3.00    0.00    0.00   53.00    31  |__deptran_server
04:18:24 AM  1011         -   3634882   10.00    9.00    0.00    1.00   19.00    60  |__deptran_server
04:18:24 AM  1011         -   3634883   15.00    1.00    0.00    0.00   16.00    63  |__deptran_server
04:18:24 AM  1011         -   3634885   15.00    0.00    0.00    0.00   15.00    56  |__deptran_server
04:18:24 AM  1011         -   3634887   13.00    1.00    0.00    0.00   14.00    55  |__deptran_server
04:18:24 AM  1011         -   3634889   15.00    3.00    0.00    0.00   18.00    22  |__deptran_server
04:18:24 AM  1011         -   3634891   12.00    2.00    0.00    0.00   14.00    20  |__deptran_server
04:18:24 AM  1011         -   3634893   15.00    1.00    0.00    0.00   16.00    62  |__deptran_server
04:18:24 AM  1011         -   3634895   15.00    1.00    0.00    0.00   16.00    61  |__deptran_server

04:18:24 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:25 AM  1011   3634873         -  341.00   51.00    0.00    0.00  392.00    59  deptran_server
04:18:25 AM  1011         -   3634877   95.00    5.00    0.00    0.00  100.00     6  |__deptran_server
04:18:25 AM  1011         -   3634878   11.00   10.00    0.00    1.00   21.00     1  |__deptran_server
04:18:25 AM  1011         -   3634879   53.00    2.00    0.00    0.00   55.00    31  |__deptran_server
04:18:25 AM  1011         -   3634880    9.00   11.00    0.00    1.00   20.00     5  |__deptran_server
04:18:25 AM  1011         -   3634881   52.00    2.00    0.00    0.00   54.00    60  |__deptran_server
04:18:25 AM  1011         -   3634882    8.00   13.00    0.00    0.00   21.00    27  |__deptran_server
04:18:25 AM  1011         -   3634883   16.00    2.00    0.00    0.00   18.00    63  |__deptran_server
04:18:25 AM  1011         -   3634885   15.00    1.00    0.00    0.00   16.00    56  |__deptran_server
04:18:25 AM  1011         -   3634887   17.00    2.00    0.00    0.00   19.00    55  |__deptran_server
04:18:25 AM  1011         -   3634889   17.00    2.00    0.00    0.00   19.00    23  |__deptran_server
04:18:25 AM  1011         -   3634891   14.00    2.00    0.00    0.00   16.00    62  |__deptran_server
04:18:25 AM  1011         -   3634893   14.00    3.00    0.00    0.00   17.00    16  |__deptran_server
04:18:25 AM  1011         -   3634895   13.00    2.00    0.00    0.00   15.00    61  |__deptran_server

04:18:25 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:26 AM  1011   3634873         -  301.00   45.00    0.00    0.00  346.00    59  deptran_server
04:18:26 AM  1011         -   3634877   84.00    6.00    0.00    0.00   90.00     6  |__deptran_server
04:18:26 AM  1011         -   3634878   11.00    8.00    0.00    0.00   19.00    34  |__deptran_server
04:18:26 AM  1011         -   3634879   49.00    3.00    0.00    0.00   52.00    48  |__deptran_server
04:18:26 AM  1011         -   3634880    6.00   12.00    0.00    1.00   18.00    33  |__deptran_server
04:18:26 AM  1011         -   3634881   42.00    3.00    0.00    0.00   45.00    21  |__deptran_server
04:18:26 AM  1011         -   3634882    9.00    8.00    0.00    1.00   17.00    58  |__deptran_server
04:18:26 AM  1011         -   3634883   15.00    2.00    0.00    0.00   17.00    63  |__deptran_server
04:18:26 AM  1011         -   3634885   11.00    2.00    0.00    0.00   13.00    56  |__deptran_server
04:18:26 AM  1011         -   3634887   13.00    2.00    0.00    0.00   15.00    55  |__deptran_server
04:18:26 AM  1011         -   3634889   14.00    1.00    0.00    0.00   15.00    22  |__deptran_server
04:18:26 AM  1011         -   3634891   13.00    1.00    0.00    0.00   14.00    61  |__deptran_server
04:18:26 AM  1011         -   3634893   14.00    1.00    0.00    0.00   15.00    27  |__deptran_server
04:18:26 AM  1011         -   3634895   15.00    1.00    0.00    0.00   16.00    62  |__deptran_server

04:18:26 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:27 AM  1011   3634873         -  302.00   67.00    0.00    0.00  369.00    59  deptran_server
04:18:27 AM  1011         -   3634877   87.00   13.00    0.00    0.00  100.00     6  |__deptran_server
04:18:27 AM  1011         -   3634878    8.00   12.00    0.00    1.00   20.00     2  |__deptran_server
04:18:27 AM  1011         -   3634879   46.00    5.00    0.00    0.00   51.00    49  |__deptran_server
04:18:27 AM  1011         -   3634880    7.00   13.00    0.00    0.00   20.00    12  |__deptran_server
04:18:27 AM  1011         -   3634881   45.00    4.00    0.00    0.00   49.00    28  |__deptran_server
04:18:27 AM  1011         -   3634882    7.00   12.00    0.00    0.00   19.00    27  |__deptran_server
04:18:27 AM  1011         -   3634883   13.00    2.00    0.00    0.00   15.00    63  |__deptran_server
04:18:27 AM  1011         -   3634885   14.00    1.00    0.00    0.00   15.00    56  |__deptran_server
04:18:27 AM  1011         -   3634887   17.00    1.00    0.00    0.00   18.00    55  |__deptran_server
04:18:27 AM  1011         -   3634889   16.00    2.00    0.00    0.00   18.00    23  |__deptran_server
04:18:27 AM  1011         -   3634891   14.00    2.00    0.00    0.00   16.00    62  |__deptran_server
04:18:27 AM  1011         -   3634893   13.00    1.00    0.00    0.00   14.00    16  |__deptran_server
04:18:27 AM  1011         -   3634895   13.00    2.00    0.00    0.00   15.00    17  |__deptran_server

04:18:27 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:28 AM  1011   3634873         -  358.00   62.00    0.00    0.00  420.00    59  deptran_server
04:18:28 AM  1011         -   3634877   81.00   11.00    0.00    0.00   92.00     6  |__deptran_server
04:18:28 AM  1011         -   3634878    9.00   14.00    0.00    0.00   23.00     7  |__deptran_server
04:18:28 AM  1011         -   3634879   66.00    4.00    0.00    0.00   70.00    49  |__deptran_server
04:18:28 AM  1011         -   3634880   11.00   11.00    0.00    1.00   22.00    34  |__deptran_server
04:18:28 AM  1011         -   3634881   63.00    2.00    0.00    0.00   65.00    28  |__deptran_server
04:18:28 AM  1011         -   3634882    6.00   16.00    0.00    1.00   22.00    56  |__deptran_server
04:18:28 AM  1011         -   3634883   18.00    0.00    0.00    0.00   18.00    60  |__deptran_server
04:18:28 AM  1011         -   3634885   16.00    0.00    0.00    0.00   16.00    57  |__deptran_server
04:18:28 AM  1011         -   3634887   15.00    2.00    0.00    0.00   17.00    55  |__deptran_server
04:18:28 AM  1011         -   3634889   17.00    0.00    0.00    0.00   17.00    23  |__deptran_server
04:18:28 AM  1011         -   3634891   16.00    1.00    0.00    0.00   17.00    61  |__deptran_server
04:18:28 AM  1011         -   3634893   13.00    4.00    0.00    0.00   17.00    16  |__deptran_server
04:18:28 AM  1011         -   3634895   21.00    1.00    0.00    0.00   22.00    17  |__deptran_server

04:18:28 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:29 AM  1011   3634873         -  357.00   56.00    0.00    0.00  413.00    59  deptran_server
04:18:29 AM  1011         -   3634877   86.00    6.00    0.00    0.00   92.00     6  |__deptran_server
04:18:29 AM  1011         -   3634878    8.00   14.00    0.00    1.00   22.00     4  |__deptran_server
04:18:29 AM  1011         -   3634879   65.00    3.00    0.00    0.00   68.00    49  |__deptran_server
04:18:29 AM  1011         -   3634880    9.00   13.00    0.00    1.00   22.00     2  |__deptran_server
04:18:29 AM  1011         -   3634881   63.00    2.00    0.00    0.00   65.00    28  |__deptran_server
04:18:29 AM  1011         -   3634882    9.00   12.00    0.00    1.00   21.00    18  |__deptran_server
04:18:29 AM  1011         -   3634883   17.00    2.00    0.00    0.00   19.00    63  |__deptran_server
04:18:29 AM  1011         -   3634885   15.00    1.00    0.00    0.00   16.00    58  |__deptran_server
04:18:29 AM  1011         -   3634887   19.00    2.00    0.00    0.00   21.00    55  |__deptran_server
04:18:29 AM  1011         -   3634889   18.00    2.00    0.00    0.00   20.00    23  |__deptran_server
04:18:29 AM  1011         -   3634891   13.00    3.00    0.00    0.00   16.00    61  |__deptran_server
04:18:29 AM  1011         -   3634893   14.00    3.00    0.00    0.00   17.00    53  |__deptran_server
04:18:29 AM  1011         -   3634895   16.00    2.00    0.00    0.00   18.00    17  |__deptran_server

04:18:29 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:30 AM  1011   3634873         -  329.00   65.00    0.00    0.00  394.00    59  deptran_server
04:18:30 AM  1011         -   3634877   82.00   11.00    0.00    0.00   93.00     6  |__deptran_server
04:18:30 AM  1011         -   3634878   11.00   10.00    0.00    0.00   21.00    35  |__deptran_server
04:18:30 AM  1011         -   3634879   54.00    8.00    0.00    0.00   62.00    22  |__deptran_server
04:18:30 AM  1011         -   3634880    6.00   14.00    0.00    0.00   20.00     3  |__deptran_server
04:18:30 AM  1011         -   3634881   57.00    4.00    0.00    0.00   61.00    28  |__deptran_server
04:18:30 AM  1011         -   3634882    8.00   13.00    0.00    1.00   21.00    56  |__deptran_server
04:18:30 AM  1011         -   3634883   14.00    2.00    0.00    0.00   16.00    63  |__deptran_server
04:18:30 AM  1011         -   3634885   13.00    2.00    0.00    0.00   15.00    57  |__deptran_server
04:18:30 AM  1011         -   3634887   16.00    1.00    0.00    0.00   17.00    55  |__deptran_server
04:18:30 AM  1011         -   3634889   16.00    1.00    0.00    0.00   17.00    24  |__deptran_server
04:18:30 AM  1011         -   3634891   14.00    2.00    0.00    0.00   16.00    61  |__deptran_server
04:18:30 AM  1011         -   3634893   15.00    1.00    0.00    0.00   16.00    53  |__deptran_server
04:18:30 AM  1011         -   3634895   17.00    1.00    0.00    0.00   18.00    62  |__deptran_server

04:18:30 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:31 AM  1011   3634873         -  325.00   62.00    0.00    0.00  387.00    59  deptran_server
04:18:31 AM  1011         -   3634877   86.00    8.00    0.00    0.00   94.00     6  |__deptran_server
04:18:31 AM  1011         -   3634878   10.00   11.00    0.00    1.00   21.00    32  |__deptran_server
04:18:31 AM  1011         -   3634879   54.00    3.00    0.00    0.00   57.00    49  |__deptran_server
04:18:31 AM  1011         -   3634880    9.00   12.00    0.00    1.00   21.00    41  |__deptran_server
04:18:31 AM  1011         -   3634881   57.00    2.00    0.00    0.00   59.00    28  |__deptran_server
04:18:31 AM  1011         -   3634882    5.00   17.00    0.00    0.00   22.00    26  |__deptran_server
04:18:31 AM  1011         -   3634883   14.00    1.00    0.00    0.00   15.00    63  |__deptran_server
04:18:31 AM  1011         -   3634885   12.00    3.00    0.00    0.00   15.00    52  |__deptran_server
04:18:31 AM  1011         -   3634887   14.00    1.00    0.00    0.00   15.00    57  |__deptran_server
04:18:31 AM  1011         -   3634889   17.00    1.00    0.00    0.00   18.00    17  |__deptran_server
04:18:31 AM  1011         -   3634891   15.00    1.00    0.00    0.00   16.00    61  |__deptran_server
04:18:31 AM  1011         -   3634893   14.00    3.00    0.00    0.00   17.00    53  |__deptran_server
04:18:31 AM  1011         -   3634895   14.00    2.00    0.00    0.00   16.00    11  |__deptran_server

04:18:31 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:32 AM  1011   3634873         -  379.00   62.00    0.00    0.00  441.00    59  deptran_server
04:18:32 AM  1011         -   3634877   99.00    8.00    0.00    0.00  107.00     6  |__deptran_server
04:18:32 AM  1011         -   3634878    9.00   15.00    0.00    1.00   24.00     7  |__deptran_server
04:18:32 AM  1011         -   3634879   65.00    5.00    0.00    0.00   70.00    49  |__deptran_server
04:18:32 AM  1011         -   3634880    8.00   15.00    0.00    0.00   23.00    42  |__deptran_server
04:18:32 AM  1011         -   3634881   57.00    8.00    0.00    0.00   65.00    28  |__deptran_server
04:18:32 AM  1011         -   3634882   11.00   12.00    0.00    1.00   23.00    26  |__deptran_server
04:18:32 AM  1011         -   3634883   16.00    2.00    0.00    0.00   18.00    63  |__deptran_server
04:18:32 AM  1011         -   3634885   18.00    0.00    0.00    0.00   18.00    52  |__deptran_server
04:18:32 AM  1011         -   3634887   16.00    2.00    0.00    0.00   18.00    55  |__deptran_server
04:18:32 AM  1011         -   3634889   21.00    0.00    0.00    0.00   21.00    17  |__deptran_server
04:18:32 AM  1011         -   3634891   17.00    1.00    0.00    0.00   18.00    61  |__deptran_server
04:18:32 AM  1011         -   3634893   16.00    2.00    0.00    0.00   18.00    53  |__deptran_server
04:18:32 AM  1011         -   3634895   18.00    1.00    0.00    0.00   19.00    15  |__deptran_server

04:18:32 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:33 AM  1011   3634873         -  269.00   51.00    0.00    0.00  320.00    59  deptran_server
04:18:33 AM  1011         -   3634877   65.00   12.00    0.00    0.00   77.00     6  |__deptran_server
04:18:33 AM  1011         -   3634878    6.00   11.00    0.00    0.00   17.00    45  |__deptran_server
04:18:33 AM  1011         -   3634879   48.00    3.00    0.00    0.00   51.00    49  |__deptran_server
04:18:33 AM  1011         -   3634880    5.00   12.00    0.00    1.00   17.00    11  |__deptran_server
04:18:33 AM  1011         -   3634881   46.00    2.00    0.00    0.00   48.00    28  |__deptran_server
04:18:33 AM  1011         -   3634882    9.00    7.00    0.00    1.00   16.00    22  |__deptran_server
04:18:33 AM  1011         -   3634883   15.00    1.00    0.00    0.00   16.00    60  |__deptran_server
04:18:33 AM  1011         -   3634885   12.00    2.00    0.00    0.00   14.00    59  |__deptran_server
04:18:33 AM  1011         -   3634887   12.00    0.00    0.00    0.00   12.00    55  |__deptran_server
04:18:33 AM  1011         -   3634889   12.00    2.00    0.00    0.00   14.00    17  |__deptran_server
04:18:33 AM  1011         -   3634891   11.00    1.00    0.00    0.00   12.00    63  |__deptran_server
04:18:33 AM  1011         -   3634893   11.00    1.00    0.00    0.00   12.00    53  |__deptran_server
04:18:33 AM  1011         -   3634895   11.00    1.00    0.00    0.00   12.00    15  |__deptran_server

04:18:33 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:34 AM  1011   3634873         -  363.37   55.45    0.00    0.00  418.81    59  deptran_server
04:18:34 AM  1011         -   3634877   93.07    6.93    0.00    0.00  100.00     6  |__deptran_server
04:18:34 AM  1011         -   3634878   12.87    8.91    0.00    0.99   21.78    10  |__deptran_server
04:18:34 AM  1011         -   3634879   62.38    2.97    0.00    0.00   65.35    29  |__deptran_server
04:18:34 AM  1011         -   3634880    9.90   12.87    0.00    0.00   22.77     9  |__deptran_server
04:18:34 AM  1011         -   3634881   57.43    3.96    0.00    0.00   61.39    60  |__deptran_server
04:18:34 AM  1011         -   3634882    9.90   11.88    0.00    0.00   21.78    55  |__deptran_server
04:18:34 AM  1011         -   3634883   14.85    0.99    0.00    0.00   15.84    63  |__deptran_server
04:18:34 AM  1011         -   3634885   15.84    0.99    0.00    0.00   16.83    54  |__deptran_server
04:18:34 AM  1011         -   3634887   16.83    0.99    0.00    0.00   17.82    58  |__deptran_server
04:18:34 AM  1011         -   3634889   17.82    1.98    0.00    0.00   19.80    26  |__deptran_server
04:18:34 AM  1011         -   3634891   17.82    0.99    0.00    0.00   18.81    61  |__deptran_server
04:18:34 AM  1011         -   3634893   15.84    1.98    0.00    0.00   17.82    53  |__deptran_server
04:18:34 AM  1011         -   3634895   14.85    2.97    0.00    0.00   17.82    16  |__deptran_server

04:18:34 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:35 AM  1011   3634873         -  313.00   47.00    0.00    0.00  360.00    59  deptran_server
04:18:35 AM  1011         -   3634877   86.00    5.00    0.00    0.00   91.00     1  |__deptran_server
04:18:35 AM  1011         -   3634878    9.00    9.00    0.00    0.00   18.00    35  |__deptran_server
04:18:35 AM  1011         -   3634879   50.00    2.00    0.00    0.00   52.00    60  |__deptran_server
04:18:35 AM  1011         -   3634880    8.00   11.00    0.00    1.00   19.00    44  |__deptran_server
04:18:35 AM  1011         -   3634881   45.00    3.00    0.00    0.00   48.00    31  |__deptran_server
04:18:35 AM  1011         -   3634882    7.00   11.00    0.00    1.00   18.00    18  |__deptran_server
04:18:35 AM  1011         -   3634883   14.00    2.00    0.00    0.00   16.00    63  |__deptran_server
04:18:35 AM  1011         -   3634885   13.00    2.00    0.00    0.00   15.00    59  |__deptran_server
04:18:35 AM  1011         -   3634887   15.00    2.00    0.00    0.00   17.00    57  |__deptran_server
04:18:35 AM  1011         -   3634889   15.00    3.00    0.00    0.00   18.00    30  |__deptran_server
04:18:35 AM  1011         -   3634891   16.00    1.00    0.00    0.00   17.00    61  |__deptran_server
04:18:35 AM  1011         -   3634893   14.00    2.00    0.00    0.00   16.00    53  |__deptran_server
04:18:35 AM  1011         -   3634895   14.00    1.00    0.00    0.00   15.00    17  |__deptran_server

04:18:35 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:18:36 AM  1011   3634873         -  326.00   69.00    0.00    0.00  395.00    59  deptran_server
04:18:36 AM  1011         -   3634877   97.00   10.00    0.00    0.00  107.00     1  |__deptran_server
04:18:36 AM  1011         -   3634878   10.00   13.00    0.00    1.00   23.00    35  |__deptran_server
