Linux 5.15.30-2-pve (zoo-003) 	07/17/2023 	_x86_64_	(64 CPU)

08:59:38 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:45 PM  1011         -    318550    6.50    1.00    0.00    0.00    7.50    44  |__deptran_server

08:59:45 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:47 PM  1011    318509         -  361.00  131.50    0.00    0.00  492.50    42  deptran_server
08:59:47 PM  1011         -    318522   49.50   10.50    0.00    0.00   60.00    10  |__deptran_server
08:59:47 PM  1011         -    318523    7.00   10.50    0.00    0.50   17.50     3  |__deptran_server
08:59:47 PM  1011         -    318524   49.00   10.00    0.00    0.00   59.00    13  |__deptran_server
08:59:47 PM  1011         -    318525    8.00   10.50    0.00    1.00   18.50    36  |__deptran_server
08:59:47 PM  1011         -    318526   75.00   18.00    0.00    0.00   93.00    63  |__deptran_server
08:59:47 PM  1011         -    318527    8.50   11.00    0.00    0.50   19.50    44  |__deptran_server
08:59:47 PM  1011         -    318528   48.00   20.50    0.00    0.00   68.50    53  |__deptran_server
08:59:47 PM  1011         -    318529    8.50    9.50    0.00    1.00   18.00     1  |__deptran_server
08:59:47 PM  1011         -    318530   38.50    6.00    0.00    0.00   44.50    32  |__deptran_server
08:59:47 PM  1011         -    318531    8.00   11.50    0.00    0.50   19.50    22  |__deptran_server
08:59:47 PM  1011         -    318532    5.50    2.00    0.00    0.00    7.50    38  |__deptran_server
08:59:47 PM  1011         -    318534    5.50    1.50    0.00    0.00    7.00    35  |__deptran_server
08:59:47 PM  1011         -    318536    6.00    1.50    0.00    0.00    7.50    56  |__deptran_server
08:59:47 PM  1011         -    318538    7.00    1.50    0.00    0.00    8.50     7  |__deptran_server
08:59:47 PM  1011         -    318540    5.00    2.00    0.00    0.00    7.00    43  |__deptran_server
08:59:47 PM  1011         -    318542    4.50    2.50    0.00    0.00    7.00    57  |__deptran_server
08:59:47 PM  1011         -    318544    6.50    1.00    0.00    0.00    7.50    51  |__deptran_server
08:59:47 PM  1011         -    318546    5.00    2.50    0.00    0.00    7.50    28  |__deptran_server
08:59:47 PM  1011         -    318548    5.00    2.50    0.00    0.00    7.50    46  |__deptran_server
08:59:47 PM  1011         -    318550    7.00    0.50    0.00    0.00    7.50    18  |__deptran_server

08:59:47 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:49 PM  1011    318509         -  378.00  124.50    0.00    0.00  502.50    42  deptran_server
08:59:49 PM  1011         -    318522   51.00   11.50    0.00    0.00   62.50    10  |__deptran_server
08:59:49 PM  1011         -    318523    7.50   11.00    0.00    0.50   18.50    38  |__deptran_server
08:59:49 PM  1011         -    318524   51.00   10.50    0.00    0.00   61.50    13  |__deptran_server
08:59:49 PM  1011         -    318525    7.50   11.00    0.00    0.50   18.50     4  |__deptran_server
08:59:49 PM  1011         -    318526   82.50   14.50    0.00    0.00   97.00    63  |__deptran_server
08:59:49 PM  1011         -    318527    8.00   12.00    0.00    0.50   20.00    47  |__deptran_server
08:59:49 PM  1011         -    318528   53.50   13.00    0.00    0.00   66.50    54  |__deptran_server
08:59:49 PM  1011         -    318529    9.00    9.00    0.00    0.50   18.00    33  |__deptran_server
08:59:49 PM  1011         -    318530   38.50    6.50    0.00    0.00   45.00    12  |__deptran_server
08:59:49 PM  1011         -    318531    9.50    9.50    0.00    0.50   19.00    17  |__deptran_server
08:59:49 PM  1011         -    318532    7.00    1.00    0.00    0.00    8.00    12  |__deptran_server
08:59:49 PM  1011         -    318534    5.00    2.00    0.00    0.00    7.00    40  |__deptran_server
08:59:49 PM  1011         -    318536    4.50    3.00    0.00    0.00    7.50    58  |__deptran_server
08:59:49 PM  1011         -    318538    5.50    1.50    0.00    0.00    7.00    43  |__deptran_server
08:59:49 PM  1011         -    318540    5.00    2.50    0.00    0.00    7.50    44  |__deptran_server
08:59:49 PM  1011         -    318542    5.00    2.50    0.00    0.00    7.50    57  |__deptran_server
08:59:49 PM  1011         -    318544    5.50    2.50    0.00    0.00    8.00    52  |__deptran_server
08:59:49 PM  1011         -    318546    5.50    2.00    0.00    0.00    7.50    30  |__deptran_server
08:59:49 PM  1011         -    318548    6.00    1.50    0.00    0.00    7.50     3  |__deptran_server
08:59:49 PM  1011         -    318550    7.00    1.00    0.00    0.00    8.00    18  |__deptran_server

08:59:49 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:51 PM  1011    318509         -  356.50  113.50    0.00    0.00  470.00    42  deptran_server
08:59:51 PM  1011         -    318522   48.50    9.50    0.00    0.00   58.00    46  |__deptran_server
08:59:51 PM  1011         -    318523    8.00    9.00    0.00    0.50   17.00     2  |__deptran_server
08:59:51 PM  1011         -    318524   47.50   11.00    0.00    0.00   58.50    13  |__deptran_server
08:59:51 PM  1011         -    318525    7.50    9.00    0.00    0.50   16.50    10  |__deptran_server
08:59:51 PM  1011         -    318526   78.00   12.50    0.00    0.00   90.50    63  |__deptran_server
08:59:51 PM  1011         -    318527   10.00    9.00    0.00    0.50   19.00    35  |__deptran_server
08:59:51 PM  1011         -    318528   48.50   12.50    0.00    0.00   61.00    54  |__deptran_server
08:59:51 PM  1011         -    318529    8.50    8.50    0.00    0.00   17.00     6  |__deptran_server
08:59:51 PM  1011         -    318530   38.00    5.00    0.00    0.00   43.00    32  |__deptran_server
08:59:51 PM  1011         -    318531    5.00   12.50    0.00    0.50   17.50    26  |__deptran_server
08:59:51 PM  1011         -    318532    4.50    2.50    0.00    0.00    7.00    33  |__deptran_server
08:59:51 PM  1011         -    318534    5.50    1.50    0.00    0.00    7.00    39  |__deptran_server
08:59:51 PM  1011         -    318536    5.50    2.00    0.00    0.00    7.50    56  |__deptran_server
08:59:51 PM  1011         -    318538    5.50    1.50    0.00    0.00    7.00    43  |__deptran_server
08:59:51 PM  1011         -    318540    5.00    2.00    0.00    0.00    7.00    44  |__deptran_server
08:59:51 PM  1011         -    318542    5.00    2.50    0.00    0.00    7.50    57  |__deptran_server
08:59:51 PM  1011         -    318544    5.50    1.50    0.00    0.00    7.00    52  |__deptran_server
08:59:51 PM  1011         -    318546    5.50    2.00    0.00    0.00    7.50    29  |__deptran_server
08:59:51 PM  1011         -    318548    5.50    2.00    0.00    0.00    7.50    11  |__deptran_server
08:59:51 PM  1011         -    318550    5.50    1.50    0.00    0.00    7.00    40  |__deptran_server

08:59:51 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:53 PM  1011    318509         -  380.00  117.50    0.00    0.00  497.50    42  deptran_server
08:59:53 PM  1011         -    318522   53.00    8.50    0.00    0.00   61.50    39  |__deptran_server
08:59:53 PM  1011         -    318523    7.50   11.00    0.00    0.50   18.50     1  |__deptran_server
08:59:53 PM  1011         -    318524   54.00   10.00    0.00    0.00   64.00    14  |__deptran_server
08:59:53 PM  1011         -    318525    9.00    9.50    0.00    0.50   18.50    35  |__deptran_server
08:59:53 PM  1011         -    318526   79.50   13.00    0.00    0.00   92.50    31  |__deptran_server
08:59:53 PM  1011         -    318527    9.00   11.00    0.00    0.50   20.00    13  |__deptran_server
08:59:53 PM  1011         -    318528   54.00   11.00    0.00    0.00   65.00    54  |__deptran_server
08:59:53 PM  1011         -    318529    8.00   10.50    0.00    1.00   18.50    43  |__deptran_server
08:59:53 PM  1011         -    318530   39.00    7.00    0.00    0.00   46.00    32  |__deptran_server
08:59:53 PM  1011         -    318531    7.00   11.00    0.00    0.50   18.00    26  |__deptran_server
08:59:53 PM  1011         -    318532    5.00    2.00    0.00    0.00    7.00    36  |__deptran_server
08:59:53 PM  1011         -    318534    5.50    1.50    0.00    0.00    7.00    40  |__deptran_server
08:59:53 PM  1011         -    318536    4.50    3.00    0.00    0.00    7.50    56  |__deptran_server
08:59:53 PM  1011         -    318538    6.00    1.00    0.00    0.00    7.00    34  |__deptran_server
08:59:53 PM  1011         -    318540    5.00    3.00    0.00    0.00    8.00     9  |__deptran_server
08:59:53 PM  1011         -    318542    5.50    1.50    0.00    0.00    7.00    57  |__deptran_server
08:59:53 PM  1011         -    318544    6.50    1.50    0.00    0.00    8.00    52  |__deptran_server
08:59:53 PM  1011         -    318546    6.50    1.00    0.00    0.00    7.50    48  |__deptran_server
08:59:53 PM  1011         -    318548    6.00    2.00    0.00    0.00    8.00    12  |__deptran_server
08:59:53 PM  1011         -    318550    4.00    3.50    0.00    0.00    7.50    46  |__deptran_server

08:59:53 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:55 PM  1011    318509         -  408.00  128.50    0.00    0.00  536.50    42  deptran_server
08:59:55 PM  1011         -    318522   58.50   12.50    0.00    0.00   71.00    46  |__deptran_server
08:59:55 PM  1011         -    318523    7.50   12.00    0.00    0.50   19.50    33  |__deptran_server
08:59:55 PM  1011         -    318524   62.00    8.50    0.00    0.00   70.50     6  |__deptran_server
08:59:55 PM  1011         -    318525    7.00   12.50    0.00    0.50   19.50     9  |__deptran_server
08:59:55 PM  1011         -    318526   81.00   11.50    0.00    0.00   92.50    31  |__deptran_server
08:59:55 PM  1011         -    318527    8.00   12.50    0.00    0.50   20.50    37  |__deptran_server
08:59:55 PM  1011         -    318528   60.00   10.00    0.00    0.00   70.00    54  |__deptran_server
08:59:55 PM  1011         -    318529    7.50   12.00    0.00    0.50   19.50     4  |__deptran_server
08:59:55 PM  1011         -    318530   46.50    5.50    0.00    0.00   52.00    32  |__deptran_server
08:59:55 PM  1011         -    318531    7.50   12.00    0.00    0.50   19.50    28  |__deptran_server
08:59:55 PM  1011         -    318532    6.50    1.50    0.00    0.00    8.00    29  |__deptran_server
08:59:55 PM  1011         -    318534    5.50    3.00    0.00    0.00    8.50    45  |__deptran_server
08:59:55 PM  1011         -    318536    6.50    2.00    0.00    0.00    8.50    56  |__deptran_server
08:59:55 PM  1011         -    318538    6.00    2.00    0.00    0.00    8.00    35  |__deptran_server
08:59:55 PM  1011         -    318540    5.50    3.00    0.00    0.00    8.50    38  |__deptran_server
08:59:55 PM  1011         -    318542    6.00    2.50    0.00    0.00    8.50    57  |__deptran_server
08:59:55 PM  1011         -    318544    4.50    4.00    0.00    0.00    8.50    23  |__deptran_server
08:59:55 PM  1011         -    318546    5.50    3.00    0.00    0.00    8.50    48  |__deptran_server
08:59:55 PM  1011         -    318548    6.00    2.00    0.00    0.00    8.00    42  |__deptran_server
08:59:55 PM  1011         -    318550    5.00    3.00    0.00    0.00    8.00    40  |__deptran_server

08:59:55 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:57 PM  1011    318509         -  400.50  129.00    0.00    0.00  529.50    42  deptran_server
08:59:57 PM  1011         -    318522   56.50   12.00    0.00    0.00   68.50    46  |__deptran_server
08:59:57 PM  1011         -    318523    9.50    9.50    0.00    0.50   19.00     6  |__deptran_server
08:59:57 PM  1011         -    318524   59.00   10.00    0.00    0.00   69.00    45  |__deptran_server
08:59:57 PM  1011         -    318525    9.50   10.00    0.00    0.50   19.50     0  |__deptran_server
08:59:57 PM  1011         -    318526   81.00   12.00    0.00    0.00   93.00    48  |__deptran_server
08:59:57 PM  1011         -    318527    8.00   12.50    0.00    0.50   20.50     2  |__deptran_server
08:59:57 PM  1011         -    318528   53.50   14.50    0.00    0.00   68.00    22  |__deptran_server
08:59:57 PM  1011         -    318529    7.00   11.50    0.00    0.50   18.50    42  |__deptran_server
08:59:57 PM  1011         -    318530   45.50   10.00    0.00    0.00   55.50    17  |__deptran_server
08:59:57 PM  1011         -    318531    7.00   11.00    0.00    0.50   18.00     5  |__deptran_server
08:59:57 PM  1011         -    318532    6.50    2.00    0.00    0.00    8.50    36  |__deptran_server
08:59:57 PM  1011         -    318534    5.50    2.50    0.00    0.00    8.00     1  |__deptran_server
08:59:57 PM  1011         -    318536    6.00    2.00    0.00    0.00    8.00    56  |__deptran_server
08:59:57 PM  1011         -    318538    6.50    1.00    0.00    0.00    7.50    38  |__deptran_server
08:59:57 PM  1011         -    318540    6.00    1.50    0.00    0.00    7.50    41  |__deptran_server
08:59:57 PM  1011         -    318542    6.00    2.00    0.00    0.00    8.00    57  |__deptran_server
08:59:57 PM  1011         -    318544    7.00    2.00    0.00    0.00    9.00    23  |__deptran_server
08:59:57 PM  1011         -    318546    6.50    1.50    0.00    0.00    8.00    50  |__deptran_server
08:59:57 PM  1011         -    318548    6.50    2.00    0.00    0.00    8.50    34  |__deptran_server
08:59:57 PM  1011         -    318550    5.00    3.00    0.00    0.00    8.00    44  |__deptran_server

08:59:57 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:59:59 PM  1011    318509         -  389.00  121.00    0.00    0.00  510.00    42  deptran_server
08:59:59 PM  1011         -    318522   52.00   11.00    0.00    0.00   63.00    46  |__deptran_server
08:59:59 PM  1011         -    318523    8.00   10.00    0.00    0.50   18.00     9  |__deptran_server
08:59:59 PM  1011         -    318524   53.00   10.00    0.00    0.00   63.00     6  |__deptran_server
08:59:59 PM  1011         -    318525    8.00   10.00    0.00    0.50   18.00     0  |__deptran_server
08:59:59 PM  1011         -    318526   79.50   11.00    0.00    0.00   90.50    16  |__deptran_server
08:59:59 PM  1011         -    318527    8.50   11.00    0.00    0.50   19.50     4  |__deptran_server
08:59:59 PM  1011         -    318528   56.00   10.50    0.00    0.00   66.50    21  |__deptran_server
08:59:59 PM  1011         -    318529    6.50   12.00    0.00    0.50   18.50    10  |__deptran_server
08:59:59 PM  1011         -    318530   43.50   13.50    0.00    0.00   57.00    17  |__deptran_server
08:59:59 PM  1011         -    318531   10.50    7.50    0.00    0.50   18.00    40  |__deptran_server
08:59:59 PM  1011         -    318532    6.00    1.00    0.00    0.00    7.00    42  |__deptran_server
08:59:59 PM  1011         -    318534    5.50    1.50    0.00    0.00    7.00     7  |__deptran_server
08:59:59 PM  1011         -    318536    6.00    1.50    0.00    0.00    7.50    30  |__deptran_server
08:59:59 PM  1011         -    318538    6.00    1.50    0.00    0.00    7.50    43  |__deptran_server
08:59:59 PM  1011         -    318540    5.00    2.00    0.00    0.00    7.00    45  |__deptran_server
08:59:59 PM  1011         -    318542    5.50    2.50    0.00    0.00    8.00    57  |__deptran_server
08:59:59 PM  1011         -    318544    7.00    1.00    0.00    0.00    8.00    25  |__deptran_server
08:59:59 PM  1011         -    318546    5.50    3.00    0.00    0.00    8.50    53  |__deptran_server
08:59:59 PM  1011         -    318548    5.00    2.50    0.00    0.00    7.50    35  |__deptran_server
08:59:59 PM  1011         -    318550    4.50    2.50    0.00    0.00    7.00    44  |__deptran_server

08:59:59 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:00:01 PM  1011    318509         -  385.00  116.50    0.00    0.00  501.50    42  deptran_server
09:00:01 PM  1011         -    318522   53.00    8.50    0.00    0.00   61.50    46  |__deptran_server
09:00:01 PM  1011         -    318523    8.50    9.50    0.00    0.50   18.00    40  |__deptran_server
09:00:01 PM  1011         -    318524   51.00    9.50    0.00    0.00   60.50     6  |__deptran_server
09:00:01 PM  1011         -    318525    8.50    9.00    0.00    0.50   17.50     4  |__deptran_server
09:00:01 PM  1011         -    318526   88.50    7.00    0.00    0.00   95.50    16  |__deptran_server
09:00:01 PM  1011         -    318527    9.00   10.50    0.00    0.50   19.50     2  |__deptran_server
09:00:01 PM  1011         -    318528   52.00   11.50    0.00    0.00   63.50    22  |__deptran_server
09:00:01 PM  1011         -    318529    5.00   12.50    0.00    0.00   17.50    45  |__deptran_server
09:00:01 PM  1011         -    318530   41.00   13.00    0.00    0.00   54.00    17  |__deptran_server
09:00:01 PM  1011         -    318531    7.50   10.50    0.00    0.50   18.00    43  |__deptran_server
09:00:01 PM  1011         -    318532    5.50    2.00    0.00    0.00    7.50    39  |__deptran_server
09:00:01 PM  1011         -    318534    6.00    1.50    0.00    0.00    7.50     7  |__deptran_server
09:00:01 PM  1011         -    318536    6.00    2.00    0.00    0.00    8.00    30  |__deptran_server
09:00:01 PM  1011         -    318538    5.50    1.50    0.00    0.00    7.00     1  |__deptran_server
09:00:01 PM  1011         -    318540    5.00    3.00    0.00    0.00    8.00     0  |__deptran_server
09:00:01 PM  1011         -    318542    6.50    1.50    0.00    0.00    8.00    59  |__deptran_server
09:00:01 PM  1011         -    318544    6.00    2.00    0.00    0.00    8.00    26  |__deptran_server
09:00:01 PM  1011         -    318546    5.50    2.50    0.00    0.00    8.00    53  |__deptran_server
09:00:01 PM  1011         -    318548    5.00    2.50    0.00    0.00    7.50    35  |__deptran_server
09:00:01 PM  1011         -    318550    5.00    2.50    0.00    0.00    7.50     3  |__deptran_server

09:00:01 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:00:03 PM  1011    318509         -  375.50  113.50    0.00    0.00  489.00    42  deptran_server
09:00:03 PM  1011         -    318522   53.00    8.00    0.00    0.00   61.00    14  |__deptran_server
09:00:03 PM  1011         -    318523    6.50   11.50    0.00    0.50   18.00     8  |__deptran_server
09:00:03 PM  1011         -    318524   50.50    9.00    0.00    0.00   59.50     7  |__deptran_server
09:00:03 PM  1011         -    318525    7.00   10.50    0.00    0.50   17.50    10  |__deptran_server
09:00:03 PM  1011         -    318526   83.00    9.00    0.00    0.00   92.00    16  |__deptran_server
09:00:03 PM  1011         -    318527    7.00   13.00    0.00    0.50   20.00    11  |__deptran_server
09:00:03 PM  1011         -    318528   52.00    9.50    0.00    0.00   61.50    22  |__deptran_server
09:00:03 PM  1011         -    318529    6.50   11.50    0.00    0.50   18.00    36  |__deptran_server
09:00:03 PM  1011         -    318530   40.50   10.00    0.00    0.00   50.50    50  |__deptran_server
09:00:03 PM  1011         -    318531    6.50   11.00    0.00    0.50   17.50    12  |__deptran_server
09:00:03 PM  1011         -    318532    7.00    1.00    0.00    0.00    8.00    39  |__deptran_server
09:00:03 PM  1011         -    318534    6.00    1.50    0.00    0.00    7.50     5  |__deptran_server
09:00:03 PM  1011         -    318536    6.00    1.50    0.00    0.00    7.50    52  |__deptran_server
09:00:03 PM  1011         -    318538    5.50    2.00    0.00    0.00    7.50     1  |__deptran_server
09:00:03 PM  1011         -    318540    5.50    1.50    0.00    0.00    7.00     2  |__deptran_server
09:00:03 PM  1011         -    318542    5.50    2.50    0.00    0.00    8.00    59  |__deptran_server
09:00:03 PM  1011         -    318544    5.00    2.00    0.00    0.00    7.00    26  |__deptran_server
09:00:03 PM  1011         -    318546    5.50    1.50    0.00    0.00    7.00    56  |__deptran_server
09:00:03 PM  1011         -    318548    5.00    2.50    0.00    0.00    7.50    35  |__deptran_server
09:00:03 PM  1011         -    318550    5.00    2.00    0.00    0.00    7.00     6  |__deptran_server

09:00:03 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:00:05 PM  1011    318509         -  367.00  132.00    0.00    0.00  499.00    42  deptran_server
09:00:05 PM  1011         -    318522   52.50   13.50    0.00    0.00   66.00    48  |__deptran_server
09:00:05 PM  1011         -    318523    6.50   11.50    0.00    0.50   18.00    34  |__deptran_server
09:00:05 PM  1011         -    318524   52.00    8.50    0.00    0.00   60.50     7  |__deptran_server
09:00:05 PM  1011         -    318525    7.00   11.00    0.00    0.50   18.00    41  |__deptran_server
09:00:05 PM  1011         -    318526   79.00   13.50    0.00    0.00   92.50    31  |__deptran_server
09:00:05 PM  1011         -    318527    7.50   11.50    0.00    0.50   19.00    13  |__deptran_server
09:00:05 PM  1011         -    318528   50.00   12.00    0.00    0.00   62.00    22  |__deptran_server
09:00:05 PM  1011         -    318529    7.50   10.50    0.00    0.50   18.00    46  |__deptran_server
09:00:05 PM  1011         -    318530   41.50   10.50    0.00    0.00   52.00    18  |__deptran_server
09:00:05 PM  1011         -    318531    7.00   11.00    0.00    0.50   18.00    17  |__deptran_server
09:00:05 PM  1011         -    318532    4.50    3.00    0.00    0.00    7.50    15  |__deptran_server
09:00:05 PM  1011         -    318534    4.50    2.50    0.00    0.00    7.00     6  |__deptran_server
09:00:05 PM  1011         -    318536    6.00    1.50    0.00    0.00    7.50    29  |__deptran_server
09:00:05 PM  1011         -    318538    5.00    2.50    0.00    0.00    7.50     2  |__deptran_server
09:00:05 PM  1011         -    318540    5.00    3.00    0.00    0.00    8.00     1  |__deptran_server
09:00:05 PM  1011         -    318542    5.50    2.00    0.00    0.00    7.50    59  |__deptran_server
09:00:05 PM  1011         -    318544    5.00    2.50    0.00    0.00    7.50    26  |__deptran_server
09:00:05 PM  1011         -    318546    6.00    2.00    0.00    0.00    8.00    56  |__deptran_server
09:00:05 PM  1011         -    318548    5.00    2.50    0.00    0.00    7.50    35  |__deptran_server
09:00:05 PM  1011         -    318550    6.00    1.50    0.00    0.00    7.50    10  |__deptran_server

09:00:05 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:00:07 PM  1011    318509         -  386.50  115.50    0.00    0.00  502.00    42  deptran_server
09:00:07 PM  1011         -    318522   63.00   11.50    0.00    0.00   74.50    48  |__deptran_server
09:00:07 PM  1011         -    318523    6.50   12.00    0.00    0.50   18.50    11  |__deptran_server
09:00:07 PM  1011         -    318524   47.50    9.50    0.00    0.00   57.00     7  |__deptran_server
09:00:07 PM  1011         -    318525    6.50   11.00    0.00    0.50   17.50     0  |__deptran_server
09:00:07 PM  1011         -    318526   83.50    9.00    0.00    0.00   92.50    31  |__deptran_server
09:00:07 PM  1011         -    318527    9.00   10.00    0.00    0.50   19.00    43  |__deptran_server
09:00:07 PM  1011         -    318528   54.00   11.00    0.00    0.00   65.00    25  |__deptran_server
09:00:07 PM  1011         -    318529    6.50   11.00    0.00    0.50   17.50    47  |__deptran_server
09:00:07 PM  1011         -    318530   40.00    7.00    0.00    0.00   47.00    17  |__deptran_server
09:00:07 PM  1011         -    318531    7.00   11.50    0.00    0.50   18.50    18  |__deptran_server
09:00:07 PM  1011         -    318532    6.00    1.50    0.00    0.00    7.50    14  |__deptran_server
09:00:07 PM  1011         -    318534    6.00    1.50    0.00    0.00    7.50     8  |__deptran_server
09:00:07 PM  1011         -    318536    5.50    2.50    0.00    0.00    8.00    30  |__deptran_server
09:00:07 PM  1011         -    318538    5.00    2.50    0.00    0.00    7.50     5  |__deptran_server
09:00:07 PM  1011         -    318540    5.00    2.00    0.00    0.00    7.00    33  |__deptran_server
09:00:07 PM  1011         -    318542    5.50    2.00    0.00    0.00    7.50    59  |__deptran_server
