Linux 5.15.30-2-pve (zoo-003) 	07/17/2023 	_x86_64_	(64 CPU)

08:48:47 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:48:51 PM  1011         -    316365    5.50   11.50    0.00    0.00   17.00    44  |__deptran_server
08:48:51 PM  1011         -    316366   37.50    9.00    0.00    0.00   46.50    32  |__deptran_server
08:48:51 PM  1011         -    316367    6.50   10.50    0.00    0.00   17.00    34  |__deptran_server
08:48:51 PM  1011         -    316368    8.00    1.50    0.00    0.00    9.50    45  |__deptran_server
08:48:51 PM  1011         -    316370    8.00    1.00    0.00    0.00    9.00    33  |__deptran_server
08:48:51 PM  1011         -    316372    7.00    3.00    0.00    0.00   10.00    41  |__deptran_server
08:48:51 PM  1011         -    316374    7.50    2.00    0.00    0.00    9.50    47  |__deptran_server
08:48:51 PM  1011         -    316376    7.50    1.50    0.00    0.00    9.00     7  |__deptran_server
08:48:51 PM  1011         -    316378    6.00    3.00    0.00    0.00    9.00     3  |__deptran_server
08:48:51 PM  1011         -    316380    7.00    1.50    0.00    0.00    8.50    38  |__deptran_server
08:48:51 PM  1011         -    316382    7.00    1.50    0.00    0.00    8.50    11  |__deptran_server
08:48:51 PM  1011         -    316384    7.00    2.00    0.00    0.00    9.00    15  |__deptran_server
08:48:51 PM  1011         -    316386    6.50    2.00    0.00    0.00    8.50    14  |__deptran_server

08:48:51 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:48:53 PM  1011    316352         -  416.00  103.00    0.00    0.00  519.00    43  deptran_server
08:48:53 PM  1011         -    316358   41.50    4.00    0.00    0.00   45.50    46  |__deptran_server
08:48:53 PM  1011         -    316359    5.50   13.00    0.00    0.50   18.50    29  |__deptran_server
08:48:53 PM  1011         -    316360   56.50    7.00    0.00    0.00   63.50     1  |__deptran_server
08:48:53 PM  1011         -    316361    7.00   11.50    0.00    0.50   18.50    13  |__deptran_server
08:48:53 PM  1011         -    316362   86.00    6.00    0.00    0.00   92.00    36  |__deptran_server
08:48:53 PM  1011         -    316363    8.00   11.00    0.00    0.50   19.00    43  |__deptran_server
08:48:53 PM  1011         -    316364   58.00    7.00    0.00    0.00   65.00    37  |__deptran_server
08:48:53 PM  1011         -    316365    7.00   11.00    0.00    0.50   18.00    38  |__deptran_server
08:48:53 PM  1011         -    316366   53.50    7.00    0.00    0.00   60.50    34  |__deptran_server
08:48:53 PM  1011         -    316367    7.50   11.00    0.00    0.50   18.50    11  |__deptran_server
08:48:53 PM  1011         -    316368    7.00    2.00    0.00    0.00    9.00    42  |__deptran_server
08:48:53 PM  1011         -    316370    8.50    1.00    0.00    0.00    9.50    33  |__deptran_server
08:48:53 PM  1011         -    316372    8.00    1.50    0.00    0.00    9.50    41  |__deptran_server
08:48:53 PM  1011         -    316374    7.50    2.00    0.00    0.00    9.50    47  |__deptran_server
08:48:53 PM  1011         -    316376    7.50    1.00    0.00    0.00    8.50     8  |__deptran_server
08:48:53 PM  1011         -    316378    8.00    1.50    0.00    0.00    9.50     5  |__deptran_server
08:48:53 PM  1011         -    316380    7.50    2.50    0.00    0.00   10.00    39  |__deptran_server
08:48:53 PM  1011         -    316382    8.00    2.50    0.00    0.00   10.50    14  |__deptran_server
08:48:53 PM  1011         -    316384    8.00    2.00    0.00    0.00   10.00    32  |__deptran_server
08:48:53 PM  1011         -    316386    8.00    2.00    0.00    0.00   10.00    15  |__deptran_server

08:48:53 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:48:55 PM  1011    316352         -  406.50  102.00    0.00    0.00  508.50    43  deptran_server
08:48:55 PM  1011         -    316358   40.50    3.50    0.00    0.00   44.00     7  |__deptran_server
08:48:55 PM  1011         -    316359    7.50   10.50    0.00    0.50   18.00    28  |__deptran_server
08:48:55 PM  1011         -    316360   52.00    7.50    0.00    0.00   59.50     8  |__deptran_server
08:48:55 PM  1011         -    316361    8.00    9.50    0.00    0.50   17.50    33  |__deptran_server
08:48:55 PM  1011         -    316362   83.50    7.50    0.00    0.00   91.00    13  |__deptran_server
08:48:55 PM  1011         -    316363    6.50   13.00    0.00    1.00   19.50    34  |__deptran_server
08:48:55 PM  1011         -    316364   55.00    6.50    0.00    0.00   61.50    37  |__deptran_server
08:48:55 PM  1011         -    316365    7.00   11.50    0.00    0.50   18.50    38  |__deptran_server
08:48:55 PM  1011         -    316366   51.50    9.00    0.00    0.00   60.50    44  |__deptran_server
08:48:55 PM  1011         -    316367    7.50   11.00    0.00    0.50   18.50     4  |__deptran_server
08:48:55 PM  1011         -    316368    9.00    1.00    0.00    0.00   10.00     1  |__deptran_server
08:48:55 PM  1011         -    316370    8.50    1.50    0.00    0.00   10.00    35  |__deptran_server
08:48:55 PM  1011         -    316372    9.00    1.50    0.00    0.00   10.50    43  |__deptran_server
08:48:55 PM  1011         -    316374    8.00    1.50    0.00    0.00    9.50     3  |__deptran_server
08:48:55 PM  1011         -    316376    8.00    2.00    0.00    0.00   10.00    15  |__deptran_server
08:48:55 PM  1011         -    316378    9.00    1.00    0.00    0.00   10.00     5  |__deptran_server
08:48:55 PM  1011         -    316380    9.00    1.00    0.00    0.00   10.00    41  |__deptran_server
08:48:55 PM  1011         -    316382    9.50    1.00    0.00    0.00   10.50    32  |__deptran_server
08:48:55 PM  1011         -    316384    8.50    1.50    0.00    0.00   10.00    47  |__deptran_server
08:48:55 PM  1011         -    316386    7.50    2.50    0.00    0.00   10.00    56  |__deptran_server

08:48:55 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:48:57 PM  1011    316352         -  404.50   95.50    0.00    0.00  500.00    43  deptran_server
08:48:57 PM  1011         -    316358   38.50    3.00    0.00    0.00   41.50    14  |__deptran_server
08:48:57 PM  1011         -    316359    9.00    8.50    0.00    0.50   17.50    60  |__deptran_server
08:48:57 PM  1011         -    316360   51.50    7.50    0.00    0.00   59.00     9  |__deptran_server
08:48:57 PM  1011         -    316361    7.00   10.50    0.00    1.00   17.50    38  |__deptran_server
08:48:57 PM  1011         -    316362   88.00    6.00    0.00    0.00   94.00    13  |__deptran_server
08:48:57 PM  1011         -    316363    8.50   11.00    0.00    0.50   19.50    15  |__deptran_server
08:48:57 PM  1011         -    316364   52.00    7.00    0.00    0.00   59.00    37  |__deptran_server
08:48:57 PM  1011         -    316365    7.50   10.00    0.00    0.50   17.50    43  |__deptran_server
08:48:57 PM  1011         -    316366   53.00    6.50    0.00    0.00   59.50    12  |__deptran_server
08:48:57 PM  1011         -    316367    7.50   10.00    0.00    0.50   17.50    42  |__deptran_server
08:48:57 PM  1011         -    316368    7.50    2.50    0.00    0.00   10.00     0  |__deptran_server
08:48:57 PM  1011         -    316370    8.00    1.50    0.00    0.00    9.50    39  |__deptran_server
08:48:57 PM  1011         -    316372    7.00    2.50    0.00    0.00    9.50    47  |__deptran_server
08:48:57 PM  1011         -    316374    7.00    2.00    0.00    0.00    9.00     3  |__deptran_server
08:48:57 PM  1011         -    316376    8.50    2.50    0.00    0.00   11.00    10  |__deptran_server
08:48:57 PM  1011         -    316378    6.00    3.50    0.00    0.00    9.50     7  |__deptran_server
08:48:57 PM  1011         -    316380   10.00    0.50    0.00    0.00   10.50    46  |__deptran_server
08:48:57 PM  1011         -    316382    7.50    2.50    0.00    0.00   10.00    33  |__deptran_server
08:48:57 PM  1011         -    316384   10.00    1.00    0.00    0.00   11.00    45  |__deptran_server
08:48:57 PM  1011         -    316386    6.50    2.50    0.00    0.00    9.00    57  |__deptran_server

08:48:57 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:48:59 PM  1011    316352         -  431.00  101.00    0.00    0.00  532.00    43  deptran_server
08:48:59 PM  1011         -    316358   45.50    4.50    0.00    0.00   50.00    14  |__deptran_server
08:48:59 PM  1011         -    316359    8.50   11.00    0.00    1.00   19.50    18  |__deptran_server
08:48:59 PM  1011         -    316360   57.50    8.50    0.00    0.00   66.00     9  |__deptran_server
08:48:59 PM  1011         -    316361    8.00   11.00    0.00    0.50   19.00    15  |__deptran_server
08:48:59 PM  1011         -    316362   84.00    7.50    0.00    0.00   91.50    13  |__deptran_server
08:48:59 PM  1011         -    316363    8.00   12.00    0.00    0.50   20.00    32  |__deptran_server
08:48:59 PM  1011         -    316364   57.50    8.00    0.00    0.00   65.50    39  |__deptran_server
08:48:59 PM  1011         -    316365    8.50   10.50    0.00    0.50   19.00    16  |__deptran_server
08:48:59 PM  1011         -    316366   56.50    7.00    0.00    0.00   63.50    12  |__deptran_server
08:48:59 PM  1011         -    316367    8.50   10.50    0.00    0.50   19.00     1  |__deptran_server
08:48:59 PM  1011         -    316368    9.00    1.50    0.00    0.00   10.50     7  |__deptran_server
08:48:59 PM  1011         -    316370    8.00    1.50    0.00    0.00    9.50    42  |__deptran_server
08:48:59 PM  1011         -    316372    8.50    1.00    0.00    0.00    9.50    11  |__deptran_server
08:48:59 PM  1011         -    316374    8.00    1.50    0.00    0.00    9.50     3  |__deptran_server
08:48:59 PM  1011         -    316376    8.00    1.00    0.00    0.00    9.00     0  |__deptran_server
08:48:59 PM  1011         -    316378    9.00    1.50    0.00    0.00   10.50     6  |__deptran_server
08:48:59 PM  1011         -    316380    8.50    1.50    0.00    0.00   10.00    34  |__deptran_server
08:48:59 PM  1011         -    316382    7.50    2.00    0.00    0.00    9.50    40  |__deptran_server
08:48:59 PM  1011         -    316384    9.00    1.00    0.00    0.00   10.00    45  |__deptran_server
08:48:59 PM  1011         -    316386    8.00    2.00    0.00    0.00   10.00    37  |__deptran_server

08:48:59 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:01 PM  1011    316352         -  411.00  105.00    0.00    0.00  516.00    43  deptran_server
08:49:01 PM  1011         -    316358   42.00    5.00    0.00    0.00   47.00    11  |__deptran_server
08:49:01 PM  1011         -    316359    7.50   10.00    0.00    0.00   17.50    52  |__deptran_server
08:49:01 PM  1011         -    316360   52.50    9.50    0.00    0.00   62.00     4  |__deptran_server
08:49:01 PM  1011         -    316361    7.00   11.00    0.00    0.50   18.00     8  |__deptran_server
08:49:01 PM  1011         -    316362   82.50    9.00    0.00    0.00   91.50    13  |__deptran_server
08:49:01 PM  1011         -    316363    7.50   12.00    0.00    0.50   19.50    47  |__deptran_server
08:49:01 PM  1011         -    316364   56.00    8.50    0.00    0.00   64.50    37  |__deptran_server
08:49:01 PM  1011         -    316365    7.50   11.00    0.00    0.50   18.50     1  |__deptran_server
08:49:01 PM  1011         -    316366   54.50    9.00    0.00    0.00   63.50    46  |__deptran_server
08:49:01 PM  1011         -    316367    6.00   12.00    0.00    1.00   18.00    36  |__deptran_server
08:49:01 PM  1011         -    316368    8.00    1.00    0.00    0.00    9.00     0  |__deptran_server
08:49:01 PM  1011         -    316370    8.00    1.50    0.00    0.00    9.50    44  |__deptran_server
08:49:01 PM  1011         -    316372    8.00    1.00    0.00    0.00    9.00     6  |__deptran_server
08:49:01 PM  1011         -    316374    8.00    1.50    0.00    0.00    9.50     3  |__deptran_server
08:49:01 PM  1011         -    316376    8.00    2.00    0.00    0.00   10.00    35  |__deptran_server
08:49:01 PM  1011         -    316378    9.00    0.50    0.00    0.00    9.50     7  |__deptran_server
08:49:01 PM  1011         -    316380    8.50    1.50    0.00    0.00   10.00    14  |__deptran_server
08:49:01 PM  1011         -    316382    8.50    1.00    0.00    0.00    9.50     2  |__deptran_server
08:49:01 PM  1011         -    316384    8.50    1.50    0.00    0.00   10.00    45  |__deptran_server
08:49:01 PM  1011         -    316386    7.00    2.00    0.00    0.00    9.00     6  |__deptran_server

08:49:01 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:03 PM  1011    316352         -  417.50  108.50    0.00    0.00  526.00    43  deptran_server
08:49:03 PM  1011         -    316358   42.50    3.50    0.00    0.00   46.00    12  |__deptran_server
08:49:03 PM  1011         -    316359    6.50   12.00    0.00    0.50   18.50    20  |__deptran_server
08:49:03 PM  1011         -    316360   53.50   11.00    0.00    0.00   64.50     3  |__deptran_server
08:49:03 PM  1011         -    316361    9.00    9.00    0.00    0.50   18.00    38  |__deptran_server
08:49:03 PM  1011         -    316362   87.00    6.00    0.00    0.00   93.00     9  |__deptran_server
08:49:03 PM  1011         -    316363    9.50    9.00    0.00    0.50   18.50     0  |__deptran_server
08:49:03 PM  1011         -    316364   54.50   10.50    0.00    0.00   65.00    37  |__deptran_server
08:49:03 PM  1011         -    316365    7.00   11.50    0.00    1.00   18.50    17  |__deptran_server
08:49:03 PM  1011         -    316366   54.50   10.50    0.00    0.00   65.00    13  |__deptran_server
08:49:03 PM  1011         -    316367    5.50   13.50    0.00    0.50   19.00    14  |__deptran_server
08:49:03 PM  1011         -    316368    8.50    2.00    0.00    0.00   10.50    15  |__deptran_server
08:49:03 PM  1011         -    316370    9.50    1.00    0.00    0.00   10.50    44  |__deptran_server
08:49:03 PM  1011         -    316372    8.50    2.00    0.00    0.00   10.50    11  |__deptran_server
08:49:03 PM  1011         -    316374    9.00    1.50    0.00    0.00   10.50     5  |__deptran_server
08:49:03 PM  1011         -    316376    8.50    1.50    0.00    0.00   10.00    35  |__deptran_server
08:49:03 PM  1011         -    316378    8.50    1.50    0.00    0.00   10.00     8  |__deptran_server
08:49:03 PM  1011         -    316380    7.50    2.00    0.00    0.00    9.50     4  |__deptran_server
08:49:03 PM  1011         -    316382    8.50    2.00    0.00    0.00   10.50    43  |__deptran_server
08:49:03 PM  1011         -    316384    9.50    1.50    0.00    0.00   11.00    47  |__deptran_server
08:49:03 PM  1011         -    316386    7.00    2.50    0.00    0.00    9.50    28  |__deptran_server

08:49:03 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:05 PM  1011    316352         -  421.00  101.50    0.00    0.00  522.50    43  deptran_server
08:49:05 PM  1011         -    316358   43.00    2.50    0.00    0.00   45.50    13  |__deptran_server
08:49:05 PM  1011         -    316359    7.00   11.50    0.00    0.50   18.50    52  |__deptran_server
08:49:05 PM  1011         -    316360   55.00    7.50    0.00    0.00   62.50     3  |__deptran_server
08:49:05 PM  1011         -    316361    9.00    9.50    0.00    0.50   18.50    10  |__deptran_server
08:49:05 PM  1011         -    316362   86.50    6.50    0.00    0.00   93.00     9  |__deptran_server
08:49:05 PM  1011         -    316363    8.50   11.00    0.00    0.50   19.50     0  |__deptran_server
08:49:05 PM  1011         -    316364   55.50    7.00    0.00    0.00   62.50    37  |__deptran_server
08:49:05 PM  1011         -    316365    7.50   11.00    0.00    0.50   18.50    46  |__deptran_server
08:49:05 PM  1011         -    316366   56.50    8.00    0.00    0.00   64.50     4  |__deptran_server
08:49:05 PM  1011         -    316367    7.00   12.00    0.00    0.50   19.00    38  |__deptran_server
08:49:05 PM  1011         -    316368    7.00    2.50    0.00    0.00    9.50    36  |__deptran_server
08:49:05 PM  1011         -    316370    7.50    3.00    0.00    0.00   10.50    47  |__deptran_server
08:49:05 PM  1011         -    316372    7.50    2.50    0.00    0.00   10.00    33  |__deptran_server
08:49:05 PM  1011         -    316374    8.00    1.50    0.00    0.00    9.50    12  |__deptran_server
08:49:05 PM  1011         -    316376    8.50    1.50    0.00    0.00   10.00     5  |__deptran_server
08:49:05 PM  1011         -    316378    8.00    1.50    0.00    0.00    9.50     8  |__deptran_server
08:49:05 PM  1011         -    316380    9.00    1.00    0.00    0.00   10.00     2  |__deptran_server
08:49:05 PM  1011         -    316382    9.50    0.50    0.00    0.00   10.00    44  |__deptran_server
08:49:05 PM  1011         -    316384    8.00    2.00    0.00    0.00   10.00    43  |__deptran_server
08:49:05 PM  1011         -    316386    8.50    2.00    0.00    0.00   10.50    35  |__deptran_server

08:49:05 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:07 PM  1011    316352         -  408.50  102.00    0.00    0.00  510.50    43  deptran_server
08:49:07 PM  1011         -    316358   39.00    6.50    0.00    0.00   45.50    18  |__deptran_server
08:49:07 PM  1011         -    316359    8.00    9.50    0.00    0.50   17.50    20  |__deptran_server
08:49:07 PM  1011         -    316360   52.00    9.50    0.00    0.00   61.50     3  |__deptran_server
08:49:07 PM  1011         -    316361    7.00   11.00    0.00    0.50   18.00    33  |__deptran_server
08:49:07 PM  1011         -    316362   86.50    5.50    0.00    0.00   92.00    10  |__deptran_server
08:49:07 PM  1011         -    316363    7.00   12.50    0.00    0.50   19.50     9  |__deptran_server
08:49:07 PM  1011         -    316364   53.00    8.00    0.00    0.00   61.00    40  |__deptran_server
08:49:07 PM  1011         -    316365    7.50   11.00    0.00    0.50   18.50    36  |__deptran_server
08:49:07 PM  1011         -    316366   55.00    7.00    0.00    0.00   62.00    13  |__deptran_server
08:49:07 PM  1011         -    316367    8.50   10.00    0.00    0.50   18.50    41  |__deptran_server
08:49:07 PM  1011         -    316368    9.00    1.00    0.00    0.00   10.00    39  |__deptran_server
08:49:07 PM  1011         -    316370    8.50    1.00    0.00    0.00    9.50     4  |__deptran_server
08:49:07 PM  1011         -    316372    8.50    1.50    0.00    0.00   10.00    43  |__deptran_server
08:49:07 PM  1011         -    316374    8.00    2.00    0.00    0.00   10.00    15  |__deptran_server
08:49:07 PM  1011         -    316376    7.00    2.50    0.00    0.00    9.50    12  |__deptran_server
08:49:07 PM  1011         -    316378    8.00    2.00    0.00    0.00   10.00    37  |__deptran_server
08:49:07 PM  1011         -    316380    8.00    1.50    0.00    0.00    9.50    46  |__deptran_server
08:49:07 PM  1011         -    316382    8.50    1.50    0.00    0.00   10.00    44  |__deptran_server
08:49:07 PM  1011         -    316384    8.00    1.50    0.00    0.00    9.50     0  |__deptran_server
08:49:07 PM  1011         -    316386    7.50    2.00    0.00    0.00    9.50    38  |__deptran_server

08:49:07 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:09 PM  1011    316352         -  411.50  129.00    0.00    0.00  540.50    43  deptran_server
08:49:09 PM  1011         -    316358   40.00   21.00    0.00    0.00   61.00    18  |__deptran_server
08:49:09 PM  1011         -    316359    6.50   11.50    0.00    0.50   18.00    56  |__deptran_server
08:49:09 PM  1011         -    316360   51.00   11.00    0.00    0.00   62.00     3  |__deptran_server
08:49:09 PM  1011         -    316361    7.00   11.00    0.00    0.50   18.00    38  |__deptran_server
08:49:09 PM  1011         -    316362   86.50    7.00    0.00    0.00   93.50    10  |__deptran_server
08:49:09 PM  1011         -    316363    8.50   11.50    0.00    1.00   20.00    33  |__deptran_server
08:49:09 PM  1011         -    316364   56.00    9.50    0.00    0.00   65.50    39  |__deptran_server
08:49:09 PM  1011         -    316365    9.00   10.00    0.00    0.50   19.00    12  |__deptran_server
08:49:09 PM  1011         -    316366   56.00    9.00    0.00    0.00   65.00     4  |__deptran_server
08:49:09 PM  1011         -    316367    6.00   12.50    0.00    0.50   18.50     9  |__deptran_server
08:49:09 PM  1011         -    316368    7.50    2.50    0.00    0.00   10.00     0  |__deptran_server
08:49:09 PM  1011         -    316370    8.50    2.00    0.00    0.00   10.50     2  |__deptran_server
08:49:09 PM  1011         -    316372    8.00    1.50    0.00    0.00    9.50    46  |__deptran_server
08:49:09 PM  1011         -    316374    8.50    2.00    0.00    0.00   10.50    15  |__deptran_server
08:49:09 PM  1011         -    316376    8.00    2.50    0.00    0.00   10.50    14  |__deptran_server
08:49:09 PM  1011         -    316378    9.50    0.50    0.00    0.00   10.00    37  |__deptran_server
08:49:09 PM  1011         -    316380    8.50    1.50    0.00    0.00   10.00    47  |__deptran_server
08:49:09 PM  1011         -    316382    8.50    1.50    0.00    0.00   10.00    45  |__deptran_server
08:49:09 PM  1011         -    316384    8.50    1.00    0.00    0.00    9.50     5  |__deptran_server
08:49:09 PM  1011         -    316386    7.00    2.00    0.00    0.00    9.00    43  |__deptran_server

08:49:09 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:11 PM  1011    316352         -  410.50  111.00    0.00    0.00  521.50    43  deptran_server
08:49:11 PM  1011         -    316358   41.50   11.00    0.00    0.00   52.50    21  |__deptran_server
08:49:11 PM  1011         -    316359    5.50   11.50    0.00    0.50   17.00    24  |__deptran_server
08:49:11 PM  1011         -    316360   53.00   10.00    0.00    0.00   63.00     4  |__deptran_server
08:49:11 PM  1011         -    316361    9.50    8.00    0.00    0.50   17.50    14  |__deptran_server
08:49:11 PM  1011         -    316362   85.00    7.00    0.00    0.00   92.00     9  |__deptran_server
08:49:11 PM  1011         -    316363    7.00   12.50    0.00    0.50   19.50    47  |__deptran_server
08:49:11 PM  1011         -    316364   54.50    8.00    0.00    0.00   62.50    43  |__deptran_server
08:49:11 PM  1011         -    316365    9.50    8.00    0.00    0.50   17.50    33  |__deptran_server
08:49:11 PM  1011         -    316366   53.00    9.00    0.00    0.00   62.00     3  |__deptran_server
08:49:11 PM  1011         -    316367    7.00   11.50    0.00    0.50   18.50    39  |__deptran_server
08:49:11 PM  1011         -    316368    8.00    1.50    0.00    0.00    9.50     0  |__deptran_server
08:49:11 PM  1011         -    316370    8.50    1.00    0.00    0.00    9.50     8  |__deptran_server
08:49:11 PM  1011         -    316372    9.00    1.50    0.00    0.00   10.50    40  |__deptran_server
08:49:11 PM  1011         -    316374    7.00    3.00    0.00    0.00   10.00    15  |__deptran_server
08:49:11 PM  1011         -    316376    9.00    1.00    0.00    0.00   10.00    12  |__deptran_server
08:49:11 PM  1011         -    316378    8.00    2.00    0.00    0.00   10.00    37  |__deptran_server
08:49:11 PM  1011         -    316380    8.00    2.00    0.00    0.00   10.00     1  |__deptran_server
08:49:11 PM  1011         -    316382    8.50    1.00    0.00    0.00    9.50     2  |__deptran_server
08:49:11 PM  1011         -    316384    8.50    1.50    0.00    0.00   10.00    32  |__deptran_server
08:49:11 PM  1011         -    316386    8.00    1.50    0.00    0.00    9.50    38  |__deptran_server

08:49:11 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:13 PM  1011    316352         -  410.00  111.50    0.00    0.00  521.50    43  deptran_server
08:49:13 PM  1011         -    316358   40.00    8.50    0.00    0.00   48.50    53  |__deptran_server
08:49:13 PM  1011         -    316359    6.50   12.00    0.00    0.50   18.50    55  |__deptran_server
08:49:13 PM  1011         -    316360   52.50    9.50    0.00    0.00   62.00     3  |__deptran_server
08:49:13 PM  1011         -    316361    8.50    9.50    0.00    0.50   18.00    13  |__deptran_server
08:49:13 PM  1011         -    316362   84.50    8.00    0.00    0.00   92.50     9  |__deptran_server
08:49:13 PM  1011         -    316363    7.50   11.50    0.00    0.50   19.00    10  |__deptran_server
08:49:13 PM  1011         -    316364   54.50   10.00    0.00    0.00   64.50     0  |__deptran_server
08:49:13 PM  1011         -    316365    7.50   10.50    0.00    0.50   18.00    39  |__deptran_server
08:49:13 PM  1011         -    316366   55.00    7.50    0.00    0.00   62.50     4  |__deptran_server
08:49:13 PM  1011         -    316367    6.50   12.00    0.00    0.50   18.50    29  |__deptran_server
08:49:13 PM  1011         -    316368    8.50    2.00    0.00    0.00   10.50     8  |__deptran_server
08:49:13 PM  1011         -    316370    8.50    1.50    0.00    0.00   10.00     7  |__deptran_server
08:49:13 PM  1011         -    316372    8.00    1.50    0.00    0.00    9.50    46  |__deptran_server
08:49:13 PM  1011         -    316374    9.00    0.50    0.00    0.00    9.50     5  |__deptran_server
08:49:13 PM  1011         -    316376    8.50    2.00    0.00    0.00   10.50    12  |__deptran_server
08:49:13 PM  1011         -    316378    8.00    2.00    0.00    0.00   10.00    15  |__deptran_server
08:49:13 PM  1011         -    316380    7.50    2.00    0.00    0.00    9.50     1  |__deptran_server
08:49:13 PM  1011         -    316382    7.00    3.00    0.00    0.00   10.00    34  |__deptran_server
08:49:13 PM  1011         -    316384    9.00    1.00    0.00    0.00   10.00    32  |__deptran_server
08:49:13 PM  1011         -    316386    8.00    2.00    0.00    0.00   10.00    42  |__deptran_server

08:49:13 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:49:15 PM  1011    316352         -  417.50  102.50    0.00    0.00  520.00    43  deptran_server
08:49:15 PM  1011         -    316358   39.50    6.00    0.00    0.00   45.50    55  |__deptran_server
08:49:15 PM  1011         -    316359    7.00   11.50    0.00    0.50   18.50    49  |__deptran_server
08:49:15 PM  1011         -    316360   52.00    9.50    0.00    0.00   61.50     7  |__deptran_server
08:49:15 PM  1011         -    316361    6.50   11.50    0.00    0.50   18.00     4  |__deptran_server
08:49:15 PM  1011         -    316362   86.00    6.50    0.00    0.00   92.50     9  |__deptran_server
08:49:15 PM  1011         -    316363    8.00   11.50    0.00    0.50   19.50    43  |__deptran_server
08:49:15 PM  1011         -    316364   57.00    8.50    0.00    0.00   65.50    32  |__deptran_server
08:49:15 PM  1011         -    316365    5.50   13.00    0.00    0.50   18.50    37  |__deptran_server
08:49:15 PM  1011         -    316366   56.00    6.00    0.00    0.00   62.00     5  |__deptran_server
08:49:15 PM  1011         -    316367    6.50   11.50    0.00    0.50   18.00    15  |__deptran_server
08:49:15 PM  1011         -    316368    8.50    1.50    0.00    0.00   10.00     8  |__deptran_server
08:49:15 PM  1011         -    316370    8.50    1.50    0.00    0.00   10.00    45  |__deptran_server
08:49:15 PM  1011         -    316372    8.50    2.00    0.00    0.00   10.50    40  |__deptran_server
08:49:15 PM  1011         -    316374    7.50    2.00    0.00    0.00    9.50     6  |__deptran_server
08:49:15 PM  1011         -    316376    9.00    1.50    0.00    0.00   10.50     2  |__deptran_server
08:49:15 PM  1011         -    316378   10.00    1.00    0.00    0.00   11.00    33  |__deptran_server
