Linux 5.15.30-2-pve (zoo-003) 	07/17/2023 	_x86_64_	(64 CPU)

09:05:04 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:08 PM  1011         -    319599    5.00    1.50    0.00    0.00    6.50    45  |__deptran_server
09:05:08 PM  1011         -    319601    3.00    3.00    0.00    0.00    6.00    17  |__deptran_server
09:05:08 PM  1011         -    319603    4.50    2.00    0.00    0.00    6.50    34  |__deptran_server
09:05:08 PM  1011         -    319605    5.00    0.50    0.00    0.00    5.50    42  |__deptran_server
09:05:08 PM  1011         -    319607    4.50    1.50    0.00    0.00    6.00    44  |__deptran_server
09:05:08 PM  1011         -    319609    5.00    2.00    0.00    0.00    7.00    35  |__deptran_server
09:05:08 PM  1011         -    319611    4.00    2.00    0.00    0.00    6.00    38  |__deptran_server
09:05:08 PM  1011         -    319613    4.50    2.00    0.00    0.00    6.50    41  |__deptran_server
09:05:08 PM  1011         -    319615    4.00    2.50    0.00    0.00    6.50    23  |__deptran_server
09:05:08 PM  1011         -    319617    5.00    1.00    0.00    0.00    6.00    62  |__deptran_server

09:05:08 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:10 PM  1011    319565         -  358.50  135.00    0.00    0.00  493.50    13  deptran_server
09:05:10 PM  1011         -    319571   51.00   10.50    0.00    0.00   61.50     9  |__deptran_server
09:05:10 PM  1011         -    319572    5.50   13.50    0.00    0.50   19.00    52  |__deptran_server
09:05:10 PM  1011         -    319573   51.00   10.50    0.00    0.00   61.50    32  |__deptran_server
09:05:10 PM  1011         -    319574    8.00   10.50    0.00    0.50   18.50    12  |__deptran_server
09:05:10 PM  1011         -    319575   40.00   10.50    0.00    0.00   50.50    21  |__deptran_server
09:05:10 PM  1011         -    319576    6.50   11.00    0.00    0.50   17.50     1  |__deptran_server
09:05:10 PM  1011         -    319577   77.50   10.50    0.00    0.00   88.00     8  |__deptran_server
09:05:10 PM  1011         -    319578    6.50   13.00    0.00    0.50   19.50    37  |__deptran_server
09:05:10 PM  1011         -    319579   52.00   13.00    0.00    0.00   65.00    16  |__deptran_server
09:05:10 PM  1011         -    319580    6.50   12.00    0.00    1.00   18.50    57  |__deptran_server
09:05:10 PM  1011         -    319599    4.50    2.50    0.00    0.00    7.00     7  |__deptran_server
09:05:10 PM  1011         -    319601    5.00    2.50    0.00    0.00    7.50     2  |__deptran_server
09:05:10 PM  1011         -    319603    6.00    1.50    0.00    0.00    7.50    34  |__deptran_server
09:05:10 PM  1011         -    319605    4.00    3.00    0.00    0.00    7.00    44  |__deptran_server
09:05:10 PM  1011         -    319607    5.50    2.00    0.00    0.00    7.50    45  |__deptran_server
09:05:10 PM  1011         -    319609    3.00    4.00    0.00    0.00    7.00    35  |__deptran_server
09:05:10 PM  1011         -    319611    6.00    2.00    0.00    0.00    8.00    13  |__deptran_server
09:05:10 PM  1011         -    319613    4.00    3.50    0.00    0.00    7.50    43  |__deptran_server
09:05:10 PM  1011         -    319615    4.00    3.00    0.00    0.00    7.00    18  |__deptran_server
09:05:10 PM  1011         -    319617    5.00    2.50    0.00    0.00    7.50    60  |__deptran_server

09:05:10 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:12 PM  1011    319565         -  375.00  116.50    0.00    0.00  491.50    13  deptran_server
09:05:12 PM  1011         -    319571   54.00    8.50    0.00    0.00   62.50     9  |__deptran_server
09:05:12 PM  1011         -    319572    8.00   10.50    0.00    1.00   18.50    23  |__deptran_server
09:05:12 PM  1011         -    319573   52.50   10.00    0.00    0.00   62.50    32  |__deptran_server
09:05:12 PM  1011         -    319574    9.00    9.00    0.00    1.00   18.00    37  |__deptran_server
09:05:12 PM  1011         -    319575   40.00    8.50    0.00    0.00   48.50    21  |__deptran_server
09:05:12 PM  1011         -    319576    9.50    8.50    0.00    0.50   18.00     4  |__deptran_server
09:05:12 PM  1011         -    319577   78.00   10.00    0.00    0.00   88.00     8  |__deptran_server
09:05:12 PM  1011         -    319578    8.50   11.00    0.00    0.50   19.50    14  |__deptran_server
09:05:12 PM  1011         -    319579   51.50   12.00    0.00    0.00   63.50    16  |__deptran_server
09:05:12 PM  1011         -    319580    6.00   12.00    0.00    0.50   18.00    26  |__deptran_server
09:05:12 PM  1011         -    319599    5.00    2.50    0.00    0.00    7.50    35  |__deptran_server
09:05:12 PM  1011         -    319601    6.50    1.50    0.00    0.00    8.00     3  |__deptran_server
09:05:12 PM  1011         -    319603    6.50    1.00    0.00    0.00    7.50    12  |__deptran_server
09:05:12 PM  1011         -    319605    5.50    1.50    0.00    0.00    7.00    44  |__deptran_server
09:05:12 PM  1011         -    319607    6.00    1.50    0.00    0.00    7.50    15  |__deptran_server
09:05:12 PM  1011         -    319609    6.00    1.50    0.00    0.00    7.50     6  |__deptran_server
09:05:12 PM  1011         -    319611    5.50    1.50    0.00    0.00    7.00     0  |__deptran_server
09:05:12 PM  1011         -    319613    5.50    2.50    0.00    0.00    8.00    43  |__deptran_server
09:05:12 PM  1011         -    319615    6.00    1.50    0.00    0.00    7.50    18  |__deptran_server
09:05:12 PM  1011         -    319617    4.50    2.50    0.00    0.00    7.00    60  |__deptran_server

09:05:12 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:14 PM  1011    319565         -  381.50  125.50    0.00    0.00  507.00    13  deptran_server
09:05:14 PM  1011         -    319571   55.00   10.50    0.00    0.00   65.50     5  |__deptran_server
09:05:14 PM  1011         -    319572   10.00   10.00    0.00    0.50   20.00    55  |__deptran_server
09:05:14 PM  1011         -    319573   53.00   11.50    0.00    0.00   64.50    32  |__deptran_server
09:05:14 PM  1011         -    319574    8.50   10.00    0.00    0.50   18.50     7  |__deptran_server
09:05:14 PM  1011         -    319575   41.50    7.00    0.00    0.00   48.50    21  |__deptran_server
09:05:14 PM  1011         -    319576    7.50   10.50    0.00    0.50   18.00     3  |__deptran_server
09:05:14 PM  1011         -    319577   78.50   11.50    0.00    0.00   90.00     8  |__deptran_server
09:05:14 PM  1011         -    319578    8.50   11.00    0.00    0.50   19.50    41  |__deptran_server
09:05:14 PM  1011         -    319579   53.50   12.50    0.00    0.00   66.00    16  |__deptran_server
09:05:14 PM  1011         -    319580    8.50   10.50    0.00    0.50   19.00    23  |__deptran_server
09:05:14 PM  1011         -    319599    6.50    1.50    0.00    0.00    8.00    37  |__deptran_server
09:05:14 PM  1011         -    319601    5.00    3.00    0.00    0.00    8.00    34  |__deptran_server
09:05:14 PM  1011         -    319603    6.50    1.00    0.00    0.00    7.50    35  |__deptran_server
09:05:14 PM  1011         -    319605    4.50    3.50    0.00    0.00    8.00    44  |__deptran_server
09:05:14 PM  1011         -    319607    4.50    3.00    0.00    0.00    7.50     2  |__deptran_server
09:05:14 PM  1011         -    319609    4.50    3.50    0.00    0.00    8.00    47  |__deptran_server
09:05:14 PM  1011         -    319611    5.50    2.50    0.00    0.00    8.00    33  |__deptran_server
09:05:14 PM  1011         -    319613    7.00    0.50    0.00    0.00    7.50    43  |__deptran_server
09:05:14 PM  1011         -    319615    4.00    3.50    0.00    0.00    7.50    18  |__deptran_server
09:05:14 PM  1011         -    319617    4.50    3.00    0.00    0.00    7.50    60  |__deptran_server

09:05:14 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:16 PM  1011    319565         -  383.00  103.50    0.00    0.00  486.50    13  deptran_server
09:05:16 PM  1011         -    319571   54.00    9.00    0.00    0.00   63.00     9  |__deptran_server
09:05:16 PM  1011         -    319572    9.50    9.50    0.00    0.50   19.00    20  |__deptran_server
09:05:16 PM  1011         -    319573   55.00    6.50    0.00    0.00   61.50    32  |__deptran_server
09:05:16 PM  1011         -    319574    8.50   10.00    0.00    0.00   18.50    34  |__deptran_server
09:05:16 PM  1011         -    319575   40.00    5.50    0.00    0.00   45.50    21  |__deptran_server
09:05:16 PM  1011         -    319576    8.00    9.50    0.00    0.50   17.50    14  |__deptran_server
09:05:16 PM  1011         -    319577   76.50   11.00    0.00    0.00   87.50     8  |__deptran_server
09:05:16 PM  1011         -    319578    7.00   12.00    0.00    0.50   19.00    47  |__deptran_server
09:05:16 PM  1011         -    319579   54.50    7.00    0.00    0.00   61.50    16  |__deptran_server
09:05:16 PM  1011         -    319580    7.50   11.00    0.00    0.50   18.50    17  |__deptran_server
09:05:16 PM  1011         -    319599    5.50    2.00    0.00    0.00    7.50    37  |__deptran_server
09:05:16 PM  1011         -    319601    6.00    1.50    0.00    0.00    7.50    36  |__deptran_server
09:05:16 PM  1011         -    319603    5.50    2.00    0.00    0.00    7.50     5  |__deptran_server
09:05:16 PM  1011         -    319605    6.00    1.00    0.00    0.00    7.00    44  |__deptran_server
09:05:16 PM  1011         -    319607    6.50    1.00    0.00    0.00    7.50    35  |__deptran_server
09:05:16 PM  1011         -    319609    5.00    1.50    0.00    0.00    6.50     1  |__deptran_server
09:05:16 PM  1011         -    319611    5.50    2.00    0.00    0.00    7.50    37  |__deptran_server
09:05:16 PM  1011         -    319613    6.50    2.00    0.00    0.00    8.50    41  |__deptran_server
09:05:16 PM  1011         -    319615    5.50    2.00    0.00    0.00    7.50    22  |__deptran_server
09:05:16 PM  1011         -    319617    5.50    2.00    0.00    0.00    7.50    60  |__deptran_server

09:05:16 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:18 PM  1011    319565         -  380.50  115.50    0.00    0.00  496.00    13  deptran_server
09:05:18 PM  1011         -    319571   58.00    6.50    0.00    0.00   64.50    13  |__deptran_server
09:05:18 PM  1011         -    319572    6.00   13.00    0.00    0.50   19.00    24  |__deptran_server
09:05:18 PM  1011         -    319573   53.00    8.50    0.00    0.00   61.50    32  |__deptran_server
09:05:18 PM  1011         -    319574    6.50   12.50    0.00    1.00   19.00     1  |__deptran_server
09:05:18 PM  1011         -    319575   40.50    9.00    0.00    0.00   49.50    27  |__deptran_server
09:05:18 PM  1011         -    319576    5.00   12.50    0.00    1.00   17.50    36  |__deptran_server
09:05:18 PM  1011         -    319577   79.00    9.50    0.00    0.00   88.50     8  |__deptran_server
09:05:18 PM  1011         -    319578    7.50   12.00    0.00    1.00   19.50    10  |__deptran_server
09:05:18 PM  1011         -    319579   53.00   10.50    0.00    0.00   63.50    51  |__deptran_server
09:05:18 PM  1011         -    319580    8.50   10.00    0.00    0.50   18.50    62  |__deptran_server
09:05:18 PM  1011         -    319599    6.00    1.50    0.00    0.00    7.50    39  |__deptran_server
09:05:18 PM  1011         -    319601    5.00    2.00    0.00    0.00    7.00    43  |__deptran_server
09:05:18 PM  1011         -    319603    5.00    3.00    0.00    0.00    8.00     7  |__deptran_server
09:05:18 PM  1011         -    319605    6.00    1.50    0.00    0.00    7.50     2  |__deptran_server
09:05:18 PM  1011         -    319607    6.00    2.00    0.00    0.00    8.00    37  |__deptran_server
09:05:18 PM  1011         -    319609    5.50    2.00    0.00    0.00    7.50     3  |__deptran_server
09:05:18 PM  1011         -    319611    5.50    2.00    0.00    0.00    7.50    38  |__deptran_server
09:05:18 PM  1011         -    319613    6.50    1.00    0.00    0.00    7.50    41  |__deptran_server
09:05:18 PM  1011         -    319615    6.00    2.50    0.00    0.00    8.50     9  |__deptran_server
09:05:18 PM  1011         -    319617    5.50    1.50    0.00    0.00    7.00    60  |__deptran_server

09:05:18 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:20 PM  1011    319565         -  367.00  128.00    0.00    0.00  495.00    13  deptran_server
09:05:20 PM  1011         -    319571   50.00   15.00    0.00    0.00   65.00    13  |__deptran_server
09:05:20 PM  1011         -    319572    9.50    9.50    0.00    0.50   19.00    58  |__deptran_server
09:05:20 PM  1011         -    319573   50.50   12.00    0.00    0.00   62.50     4  |__deptran_server
09:05:20 PM  1011         -    319574    6.50   12.00    0.00    0.50   18.50    33  |__deptran_server
09:05:20 PM  1011         -    319575   42.00    8.50    0.00    0.00   50.50    29  |__deptran_server
09:05:20 PM  1011         -    319576    8.00    9.50    0.00    0.50   17.50     6  |__deptran_server
09:05:20 PM  1011         -    319577   78.00    9.50    0.00    0.00   87.50     8  |__deptran_server
09:05:20 PM  1011         -    319578   10.00   10.00    0.00    0.50   20.00    37  |__deptran_server
09:05:20 PM  1011         -    319579   49.00   12.00    0.00    0.00   61.00    51  |__deptran_server
09:05:20 PM  1011         -    319580    9.50    9.00    0.00    0.50   18.50    55  |__deptran_server
09:05:20 PM  1011         -    319599    4.50    2.50    0.00    0.00    7.00    35  |__deptran_server
09:05:20 PM  1011         -    319601    5.50    2.00    0.00    0.00    7.50    44  |__deptran_server
09:05:20 PM  1011         -    319603    5.50    2.00    0.00    0.00    7.50     7  |__deptran_server
09:05:20 PM  1011         -    319605    6.00    2.00    0.00    0.00    8.00    47  |__deptran_server
09:05:20 PM  1011         -    319607    5.00    2.00    0.00    0.00    7.00    36  |__deptran_server
09:05:20 PM  1011         -    319609    5.00    2.00    0.00    0.00    7.00    39  |__deptran_server
09:05:20 PM  1011         -    319611    4.50    3.00    0.00    0.00    7.50    42  |__deptran_server
09:05:20 PM  1011         -    319613    4.00    3.50    0.00    0.00    7.50    41  |__deptran_server
09:05:20 PM  1011         -    319615    5.50    1.50    0.00    0.00    7.00    10  |__deptran_server
09:05:20 PM  1011         -    319617    5.00    2.50    0.00    0.00    7.50    17  |__deptran_server

09:05:20 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:22 PM  1011    319565         -  370.50  120.00    0.00    0.00  490.50    13  deptran_server
09:05:22 PM  1011         -    319571   55.00    9.00    0.00    0.00   64.00     5  |__deptran_server
09:05:22 PM  1011         -    319572    6.50   12.50    0.00    1.00   19.00    63  |__deptran_server
09:05:22 PM  1011         -    319573   54.00    8.50    0.00    0.00   62.50     0  |__deptran_server
09:05:22 PM  1011         -    319574    8.50   10.00    0.00    0.50   18.50     1  |__deptran_server
09:05:22 PM  1011         -    319575   39.00    8.50    0.00    0.00   47.50    27  |__deptran_server
09:05:22 PM  1011         -    319576    7.50    9.50    0.00    0.50   17.00    35  |__deptran_server
09:05:22 PM  1011         -    319577   77.00   11.50    0.00    0.00   88.50     8  |__deptran_server
09:05:22 PM  1011         -    319578    6.50   12.50    0.00    0.50   19.00    10  |__deptran_server
09:05:22 PM  1011         -    319579   50.00   11.50    0.00    0.00   61.50    51  |__deptran_server
09:05:22 PM  1011         -    319580    8.50    9.50    0.00    1.00   18.00    56  |__deptran_server
09:05:22 PM  1011         -    319599    4.50    2.50    0.00    0.00    7.00    33  |__deptran_server
09:05:22 PM  1011         -    319601    5.00    2.00    0.00    0.00    7.00    12  |__deptran_server
09:05:22 PM  1011         -    319603    7.00    1.00    0.00    0.00    8.00     7  |__deptran_server
09:05:22 PM  1011         -    319605    4.50    3.00    0.00    0.00    7.50    47  |__deptran_server
09:05:22 PM  1011         -    319607    4.50    2.50    0.00    0.00    7.00    38  |__deptran_server
09:05:22 PM  1011         -    319609    5.50    2.00    0.00    0.00    7.50    39  |__deptran_server
09:05:22 PM  1011         -    319611    5.50    1.00    0.00    0.00    6.50    42  |__deptran_server
09:05:22 PM  1011         -    319613    6.50    2.00    0.00    0.00    8.50    44  |__deptran_server
09:05:22 PM  1011         -    319615    5.00    3.00    0.00    0.00    8.00    45  |__deptran_server
09:05:22 PM  1011         -    319617    5.00    2.50    0.00    0.00    7.50    17  |__deptran_server

09:05:22 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:24 PM  1011    319565         -  359.50  122.00    0.00    0.00  481.50    13  deptran_server
09:05:24 PM  1011         -    319571   51.50   11.00    0.00    0.00   62.50     5  |__deptran_server
09:05:24 PM  1011         -    319572    8.00   10.50    0.00    0.50   18.50    30  |__deptran_server
09:05:24 PM  1011         -    319573   53.50    8.50    0.00    0.00   62.00    32  |__deptran_server
09:05:24 PM  1011         -    319574    7.50   11.00    0.00    0.50   18.50    13  |__deptran_server
09:05:24 PM  1011         -    319575   37.50    9.00    0.00    0.00   46.50    29  |__deptran_server
09:05:24 PM  1011         -    319576    5.50   12.00    0.00    0.50   17.50    47  |__deptran_server
09:05:24 PM  1011         -    319577   76.00   10.50    0.00    0.00   86.50     8  |__deptran_server
09:05:24 PM  1011         -    319578   10.00    8.50    0.00    0.50   18.50     6  |__deptran_server
09:05:24 PM  1011         -    319579   48.00   10.50    0.00    0.00   58.50    51  |__deptran_server
09:05:24 PM  1011         -    319580    6.50   12.00    0.00    0.50   18.50    16  |__deptran_server
09:05:24 PM  1011         -    319599    5.00    2.50    0.00    0.00    7.50    36  |__deptran_server
09:05:24 PM  1011         -    319601    4.50    3.50    0.00    0.00    8.00    42  |__deptran_server
09:05:24 PM  1011         -    319603    6.00    2.00    0.00    0.00    8.00    12  |__deptran_server
09:05:24 PM  1011         -    319605    5.00    2.50    0.00    0.00    7.50     1  |__deptran_server
09:05:24 PM  1011         -    319607    6.50    1.00    0.00    0.00    7.50    37  |__deptran_server
09:05:24 PM  1011         -    319609    6.00    2.50    0.00    0.00    8.50    39  |__deptran_server
09:05:24 PM  1011         -    319611    6.00    1.50    0.00    0.00    7.50     3  |__deptran_server
09:05:24 PM  1011         -    319613    4.50    2.00    0.00    0.00    6.50    55  |__deptran_server
09:05:24 PM  1011         -    319615    5.00    2.50    0.00    0.00    7.50    34  |__deptran_server
09:05:24 PM  1011         -    319617    4.50    2.00    0.00    0.00    6.50    60  |__deptran_server

09:05:24 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:26 PM  1011    319565         -  362.50  125.00    0.00    0.00  487.50    13  deptran_server
09:05:26 PM  1011         -    319571   54.00    9.50    0.00    0.00   63.50    13  |__deptran_server
09:05:26 PM  1011         -    319572    5.50   13.00    0.00    0.50   18.50    24  |__deptran_server
09:05:26 PM  1011         -    319573   49.50   12.50    0.00    0.00   62.00     0  |__deptran_server
09:05:26 PM  1011         -    319574    7.00   11.00    0.00    0.50   18.00    46  |__deptran_server
09:05:26 PM  1011         -    319575   40.50    6.00    0.00    0.00   46.50    29  |__deptran_server
09:05:26 PM  1011         -    319576    7.50   10.00    0.00    0.50   17.50    38  |__deptran_server
09:05:26 PM  1011         -    319577   76.50   10.50    0.00    0.00   87.00    40  |__deptran_server
09:05:26 PM  1011         -    319578    9.50   10.50    0.00    0.50   20.00    36  |__deptran_server
09:05:26 PM  1011         -    319579   49.00   12.00    0.00    0.00   61.00    16  |__deptran_server
09:05:26 PM  1011         -    319580    7.50   11.00    0.00    0.50   18.50    58  |__deptran_server
09:05:26 PM  1011         -    319599    6.00    1.00    0.00    0.00    7.00    37  |__deptran_server
09:05:26 PM  1011         -    319601    5.00    2.50    0.00    0.00    7.50    32  |__deptran_server
09:05:26 PM  1011         -    319603    5.00    2.50    0.00    0.00    7.50    11  |__deptran_server
09:05:26 PM  1011         -    319605    5.50    2.00    0.00    0.00    7.50     5  |__deptran_server
09:05:26 PM  1011         -    319607    5.00    2.50    0.00    0.00    7.50    39  |__deptran_server
09:05:26 PM  1011         -    319609    5.00    1.50    0.00    0.00    6.50    10  |__deptran_server
09:05:26 PM  1011         -    319611    6.00    1.50    0.00    0.00    7.50     6  |__deptran_server
09:05:26 PM  1011         -    319613    5.00    2.50    0.00    0.00    7.50     1  |__deptran_server
09:05:26 PM  1011         -    319615    6.00    2.00    0.00    0.00    8.00    17  |__deptran_server
09:05:26 PM  1011         -    319617    4.50    3.00    0.00    0.00    7.50    60  |__deptran_server

09:05:26 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:28 PM  1011    319565         -  376.00  119.00    0.00    0.00  495.00    13  deptran_server
09:05:28 PM  1011         -    319571   57.00    7.50    0.00    0.00   64.50     5  |__deptran_server
09:05:28 PM  1011         -    319572    7.00   12.50    0.00    0.50   19.50    30  |__deptran_server
09:05:28 PM  1011         -    319573   52.50   10.50    0.00    0.00   63.00     0  |__deptran_server
09:05:28 PM  1011         -    319574    9.00    9.50    0.00    0.50   18.50    13  |__deptran_server
09:05:28 PM  1011         -    319575   41.00    6.50    0.00    0.00   47.50    27  |__deptran_server
09:05:28 PM  1011         -    319576    8.00   10.00    0.00    0.50   18.00     1  |__deptran_server
09:05:28 PM  1011         -    319577   78.50   10.00    0.00    0.00   88.50     8  |__deptran_server
09:05:28 PM  1011         -    319578    9.00   11.00    0.00    0.50   20.00     6  |__deptran_server
09:05:28 PM  1011         -    319579   51.00   11.00    0.00    0.00   62.00    16  |__deptran_server
09:05:28 PM  1011         -    319580    7.00   11.50    0.00    0.50   18.50    19  |__deptran_server
09:05:28 PM  1011         -    319599    5.00    2.50    0.00    0.00    7.50    37  |__deptran_server
09:05:28 PM  1011         -    319601    6.00    1.50    0.00    0.00    7.50    35  |__deptran_server
09:05:28 PM  1011         -    319603    5.00    2.00    0.00    0.00    7.00    11  |__deptran_server
09:05:28 PM  1011         -    319605    6.50    1.00    0.00    0.00    7.50    32  |__deptran_server
09:05:28 PM  1011         -    319607    5.00    2.50    0.00    0.00    7.50    41  |__deptran_server
09:05:28 PM  1011         -    319609    6.50    1.50    0.00    0.00    8.00    14  |__deptran_server
09:05:28 PM  1011         -    319611    5.00    2.50    0.00    0.00    7.50    33  |__deptran_server
09:05:28 PM  1011         -    319613    4.00    4.00    0.00    0.00    8.00     7  |__deptran_server
09:05:28 PM  1011         -    319615    6.00    1.50    0.00    0.00    7.50    18  |__deptran_server
09:05:28 PM  1011         -    319617    5.50    1.50    0.00    0.00    7.00    60  |__deptran_server

09:05:28 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:30 PM  1011    319565         -  370.50  114.50    0.00    0.00  485.00    13  deptran_server
09:05:30 PM  1011         -    319571   53.00    8.50    0.00    0.00   61.50     3  |__deptran_server
09:05:30 PM  1011         -    319572    9.00   10.00    0.00    0.50   19.00    52  |__deptran_server
09:05:30 PM  1011         -    319573   52.50    9.50    0.00    0.00   62.00    32  |__deptran_server
09:05:30 PM  1011         -    319574    7.50   10.50    0.00    0.50   18.00     6  |__deptran_server
09:05:30 PM  1011         -    319575   40.50    4.50    0.00    0.00   45.00    27  |__deptran_server
09:05:30 PM  1011         -    319576    8.00    9.50    0.00    0.50   17.50     1  |__deptran_server
09:05:30 PM  1011         -    319577   77.00   11.00    0.00    0.00   88.00    40  |__deptran_server
09:05:30 PM  1011         -    319578    7.00   12.00    0.00    0.50   19.00     5  |__deptran_server
09:05:30 PM  1011         -    319579   52.50    9.50    0.00    0.00   62.00    16  |__deptran_server
09:05:30 PM  1011         -    319580    9.00    9.50    0.00    1.00   18.50    63  |__deptran_server
09:05:30 PM  1011         -    319599    5.50    2.50    0.00    0.00    8.00    38  |__deptran_server
09:05:30 PM  1011         -    319601    5.00    2.00    0.00    0.00    7.00    36  |__deptran_server
09:05:30 PM  1011         -    319603    4.50    3.50    0.00    0.00    8.00    15  |__deptran_server
09:05:30 PM  1011         -    319605    6.50    2.00    0.00    0.00    8.50    35  |__deptran_server
09:05:30 PM  1011         -    319607    4.50    3.00    0.00    0.00    7.50    43  |__deptran_server
09:05:30 PM  1011         -    319609    4.00    3.00    0.00    0.00    7.00    33  |__deptran_server
09:05:30 PM  1011         -    319611    5.00    2.00    0.00    0.00    7.00    10  |__deptran_server
09:05:30 PM  1011         -    319613    5.50    2.00    0.00    0.00    7.50     7  |__deptran_server
09:05:30 PM  1011         -    319615    5.50    2.00    0.00    0.00    7.50    19  |__deptran_server
09:05:30 PM  1011         -    319617    4.50    2.50    0.00    0.00    7.00    17  |__deptran_server

09:05:30 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:05:32 PM  1011    319565         -  366.50  120.00    0.00    0.00  486.50    13  deptran_server
09:05:32 PM  1011         -    319571   53.00   10.50    0.00    0.00   63.50     6  |__deptran_server
09:05:32 PM  1011         -    319572    8.50   10.00    0.00    0.50   18.50    25  |__deptran_server
09:05:32 PM  1011         -    319573   50.00   12.50    0.00    0.00   62.50     3  |__deptran_server
09:05:32 PM  1011         -    319574    6.00   12.50    0.00    1.00   18.50     7  |__deptran_server
09:05:32 PM  1011         -    319575   38.00    8.00    0.00    0.00   46.00    28  |__deptran_server
09:05:32 PM  1011         -    319576    8.50   10.50    0.00    0.50   19.00     2  |__deptran_server
09:05:32 PM  1011         -    319577   81.00    8.00    0.00    0.00   89.00    41  |__deptran_server
09:05:32 PM  1011         -    319578    9.00   10.00    0.00    0.50   19.00     4  |__deptran_server
09:05:32 PM  1011         -    319579   51.50   10.00    0.00    0.00   61.50    17  |__deptran_server
09:05:32 PM  1011         -    319580    7.50   10.50    0.00    0.50   18.00    16  |__deptran_server
09:05:32 PM  1011         -    319599    5.50    1.50    0.00    0.00    7.00    15  |__deptran_server
09:05:32 PM  1011         -    319601    6.50    1.50    0.00    0.00    8.00    46  |__deptran_server
09:05:32 PM  1011         -    319603    4.50    2.00    0.00    0.00    6.50    45  |__deptran_server
09:05:32 PM  1011         -    319605    3.50    4.00    0.00    0.00    7.50    33  |__deptran_server
09:05:32 PM  1011         -    319607    5.00    2.00    0.00    0.00    7.00    43  |__deptran_server
09:05:32 PM  1011         -    319609    5.50    1.50    0.00    0.00    7.00    11  |__deptran_server
