Linux 5.15.30-2-pve (zoo-003) 	06/29/2023 	_x86_64_	(64 CPU)

04:50:49 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:50:54 AM  1011   3641781         -  573.00  105.00    0.00    0.00  678.00     4  deptran_server
04:50:54 AM  1011         -   3641785   60.00   13.00    0.00    0.00   73.00    12  |__deptran_server
04:50:54 AM  1011         -   3641786   15.00   20.00    0.00    1.00   35.00    15  |__deptran_server
04:50:54 AM  1011         -   3641787   62.00   12.00    0.00    0.00   74.00    42  |__deptran_server
04:50:54 AM  1011         -   3641788   13.00   18.00    0.00    1.00   31.00    29  |__deptran_server
04:50:54 AM  1011         -   3641789   66.00   18.00    0.00    0.00   84.00    45  |__deptran_server
04:50:54 AM  1011         -   3641790   11.00   14.00    0.00    1.00   25.00    40  |__deptran_server
04:50:54 AM  1011         -   3641793   51.00    1.00    0.00    0.00   52.00     4  |__deptran_server
04:50:54 AM  1011         -   3641795   52.00    1.00    0.00    0.00   53.00    39  |__deptran_server
04:50:54 AM  1011         -   3641797   49.00    2.00    0.00    0.00   51.00    32  |__deptran_server
04:50:54 AM  1011         -   3641799   46.00    2.00    0.00    0.00   48.00    26  |__deptran_server
04:50:54 AM  1011         -   3641801   50.00    2.00    0.00    0.00   52.00    16  |__deptran_server
04:50:54 AM  1011         -   3641803   47.00    2.00    0.00    0.00   49.00    46  |__deptran_server
04:50:54 AM  1011         -   3641805   51.00    1.00    0.00    0.00   52.00    34  |__deptran_server

04:50:54 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:50:55 AM  1011   3641781         -  608.00   50.00    0.00    0.00  658.00     4  deptran_server
04:50:55 AM  1011         -   3641785   54.00    6.00    0.00    0.00   60.00    44  |__deptran_server
04:50:55 AM  1011         -   3641786    6.00   14.00    0.00    1.00   20.00    40  |__deptran_server
04:50:55 AM  1011         -   3641787   62.00    3.00    0.00    0.00   65.00    11  |__deptran_server
04:50:55 AM  1011         -   3641788    8.00   12.00    0.00    1.00   20.00    29  |__deptran_server
04:50:55 AM  1011         -   3641789   91.00    6.00    0.00    0.00   97.00    45  |__deptran_server
04:50:55 AM  1011         -   3641790   11.00    9.00    0.00    0.00   20.00    41  |__deptran_server
04:50:55 AM  1011         -   3641793   52.00    0.00    0.00    0.00   52.00     4  |__deptran_server
04:50:55 AM  1011         -   3641795   52.00    1.00    0.00    0.00   53.00    15  |__deptran_server
04:50:55 AM  1011         -   3641797   54.00    1.00    0.00    0.00   55.00    32  |__deptran_server
04:50:55 AM  1011         -   3641799   53.00    1.00    0.00    0.00   54.00    63  |__deptran_server
04:50:55 AM  1011         -   3641801   48.00    1.00    0.00    0.00   49.00    18  |__deptran_server
04:50:55 AM  1011         -   3641803   56.00    2.00    0.00    0.00   58.00    43  |__deptran_server
04:50:55 AM  1011         -   3641805   54.00    1.00    0.00    0.00   55.00    34  |__deptran_server

04:50:55 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:50:56 AM  1011   3641781         -  614.00   47.00    0.00    0.00  661.00     4  deptran_server
04:50:56 AM  1011         -   3641785   60.00    4.00    0.00    0.00   64.00    46  |__deptran_server
04:50:56 AM  1011         -   3641786    8.00   13.00    0.00    1.00   21.00    37  |__deptran_server
04:50:56 AM  1011         -   3641787   68.00    2.00    0.00    0.00   70.00    10  |__deptran_server
04:50:56 AM  1011         -   3641788   12.00    9.00    0.00    0.00   21.00    57  |__deptran_server
04:50:56 AM  1011         -   3641789   89.00    4.00    0.00    0.00   93.00    45  |__deptran_server
04:50:56 AM  1011         -   3641790   10.00   12.00    0.00    1.00   22.00    35  |__deptran_server
04:50:56 AM  1011         -   3641793   48.00    3.00    0.00    0.00   51.00     5  |__deptran_server
04:50:56 AM  1011         -   3641795   50.00    2.00    0.00    0.00   52.00     7  |__deptran_server
04:50:56 AM  1011         -   3641797   52.00    1.00    0.00    0.00   53.00    32  |__deptran_server
04:50:56 AM  1011         -   3641799   52.00    0.00    0.00    0.00   52.00    63  |__deptran_server
04:50:56 AM  1011         -   3641801   53.00    2.00    0.00    0.00   55.00    18  |__deptran_server
04:50:56 AM  1011         -   3641803   54.00    1.00    0.00    0.00   55.00    43  |__deptran_server
04:50:56 AM  1011         -   3641805   51.00    0.00    0.00    0.00   51.00     4  |__deptran_server

04:50:56 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:50:57 AM  1011   3641781         -  623.00   55.00    0.00    0.00  678.00     4  deptran_server
04:50:57 AM  1011         -   3641785   60.00    1.00    0.00    0.00   61.00    44  |__deptran_server
04:50:57 AM  1011         -   3641786    8.00   14.00    0.00    0.00   22.00     4  |__deptran_server
04:50:57 AM  1011         -   3641787   72.00    2.00    0.00    0.00   74.00    11  |__deptran_server
04:50:57 AM  1011         -   3641788   10.00   13.00    0.00    1.00   23.00    62  |__deptran_server
04:50:57 AM  1011         -   3641789   95.00    2.00    0.00    0.00   97.00    45  |__deptran_server
04:50:57 AM  1011         -   3641790    8.00   15.00    0.00    1.00   23.00    40  |__deptran_server
04:50:57 AM  1011         -   3641793   50.00    1.00    0.00    0.00   51.00    38  |__deptran_server
04:50:57 AM  1011         -   3641795   54.00    1.00    0.00    0.00   55.00     9  |__deptran_server
04:50:57 AM  1011         -   3641797   53.00    1.00    0.00    0.00   54.00    33  |__deptran_server
04:50:57 AM  1011         -   3641799   54.00    1.00    0.00    0.00   55.00    63  |__deptran_server
04:50:57 AM  1011         -   3641801   50.00    2.00    0.00    0.00   52.00    18  |__deptran_server
04:50:57 AM  1011         -   3641803   57.00    1.00    0.00    0.00   58.00    43  |__deptran_server
04:50:57 AM  1011         -   3641805   54.00    2.00    0.00    0.00   56.00     5  |__deptran_server

04:50:57 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:50:58 AM  1011   3641781         -  593.00   57.00    0.00    0.00  650.00     4  deptran_server
04:50:58 AM  1011         -   3641785   58.00    4.00    0.00    0.00   62.00    44  |__deptran_server
04:50:58 AM  1011         -   3641786    7.00   14.00    0.00    1.00   21.00    42  |__deptran_server
04:50:58 AM  1011         -   3641787   60.00    4.00    0.00    0.00   64.00     5  |__deptran_server
04:50:58 AM  1011         -   3641788    8.00   13.00    0.00    0.00   21.00    30  |__deptran_server
04:50:58 AM  1011         -   3641789   89.00    4.00    0.00    0.00   93.00    45  |__deptran_server
04:50:58 AM  1011         -   3641790    7.00   14.00    0.00    1.00   21.00    11  |__deptran_server
04:50:58 AM  1011         -   3641793   52.00    0.00    0.00    0.00   52.00     4  |__deptran_server
04:50:58 AM  1011         -   3641795   51.00    0.00    0.00    0.00   51.00     7  |__deptran_server
04:50:58 AM  1011         -   3641797   52.00    2.00    0.00    0.00   54.00    33  |__deptran_server
04:50:58 AM  1011         -   3641799   53.00    1.00    0.00    0.00   54.00    63  |__deptran_server
04:50:58 AM  1011         -   3641801   54.00    1.00    0.00    0.00   55.00    16  |__deptran_server
04:50:58 AM  1011         -   3641803   50.00    1.00    0.00    0.00   51.00    41  |__deptran_server
04:50:58 AM  1011         -   3641805   49.00    1.00    0.00    0.00   50.00     3  |__deptran_server

04:50:58 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:50:59 AM  1011   3641781         -  626.00   51.00    0.00    0.00  677.00     4  deptran_server
04:50:59 AM  1011         -   3641785   60.00    1.00    0.00    0.00   61.00    44  |__deptran_server
04:50:59 AM  1011         -   3641786    9.00   13.00    0.00    0.00   22.00    10  |__deptran_server
04:50:59 AM  1011         -   3641787   59.00    2.00    0.00    0.00   61.00    15  |__deptran_server
04:50:59 AM  1011         -   3641788    9.00   13.00    0.00    1.00   22.00    24  |__deptran_server
04:50:59 AM  1011         -   3641789   95.00    6.00    0.00    0.00  101.00    45  |__deptran_server
04:50:59 AM  1011         -   3641790    9.00   12.00    0.00    0.00   21.00     7  |__deptran_server
04:50:59 AM  1011         -   3641793   53.00    2.00    0.00    0.00   55.00     0  |__deptran_server
04:50:59 AM  1011         -   3641795   55.00    1.00    0.00    0.00   56.00     4  |__deptran_server
04:50:59 AM  1011         -   3641797   53.00    2.00    0.00    0.00   55.00    33  |__deptran_server
04:50:59 AM  1011         -   3641799   57.00    0.00    0.00    0.00   57.00    63  |__deptran_server
04:50:59 AM  1011         -   3641801   53.00    1.00    0.00    0.00   54.00    16  |__deptran_server
04:50:59 AM  1011         -   3641803   60.00    0.00    0.00    0.00   60.00    41  |__deptran_server
04:50:59 AM  1011         -   3641805   52.00    1.00    0.00    0.00   53.00     3  |__deptran_server

04:50:59 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:00 AM  1011   3641781         -  595.00   47.00    0.00    0.00  642.00     4  deptran_server
04:51:00 AM  1011         -   3641785   54.00    2.00    0.00    0.00   56.00    44  |__deptran_server
04:51:00 AM  1011         -   3641786    3.00   19.00    0.00    1.00   22.00    11  |__deptran_server
04:51:00 AM  1011         -   3641787   55.00    3.00    0.00    0.00   58.00    15  |__deptran_server
04:51:00 AM  1011         -   3641788    8.00   12.00    0.00    0.00   20.00    56  |__deptran_server
04:51:00 AM  1011         -   3641789   93.00    2.00    0.00    0.00   95.00    45  |__deptran_server
04:51:00 AM  1011         -   3641790   12.00    8.00    0.00    1.00   20.00    39  |__deptran_server
04:51:00 AM  1011         -   3641793   52.00    1.00    0.00    0.00   53.00     4  |__deptran_server
04:51:00 AM  1011         -   3641795   49.00    2.00    0.00    0.00   51.00    37  |__deptran_server
04:51:00 AM  1011         -   3641797   51.00    1.00    0.00    0.00   52.00    32  |__deptran_server
04:51:00 AM  1011         -   3641799   52.00    1.00    0.00    0.00   53.00    63  |__deptran_server
04:51:00 AM  1011         -   3641801   56.00    0.00    0.00    0.00   56.00    16  |__deptran_server
04:51:00 AM  1011         -   3641803   49.00    0.00    0.00    0.00   49.00    41  |__deptran_server
04:51:00 AM  1011         -   3641805   53.00    1.00    0.00    0.00   54.00     3  |__deptran_server

04:51:00 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:01 AM  1011   3641781         -  563.00   47.00    0.00    0.00  610.00     4  deptran_server
04:51:01 AM  1011         -   3641785   54.00    2.00    0.00    0.00   56.00    44  |__deptran_server
04:51:01 AM  1011         -   3641786    8.00   12.00    0.00    1.00   20.00    14  |__deptran_server
04:51:01 AM  1011         -   3641787   55.00    1.00    0.00    0.00   56.00     6  |__deptran_server
04:51:01 AM  1011         -   3641788    4.00   15.00    0.00    1.00   19.00    20  |__deptran_server
04:51:01 AM  1011         -   3641789   86.00    2.00    0.00    0.00   88.00    45  |__deptran_server
04:51:01 AM  1011         -   3641790   10.00   11.00    0.00    1.00   21.00     9  |__deptran_server
04:51:01 AM  1011         -   3641793   47.00    1.00    0.00    0.00   48.00     4  |__deptran_server
04:51:01 AM  1011         -   3641795   51.00    1.00    0.00    0.00   52.00     3  |__deptran_server
04:51:01 AM  1011         -   3641797   47.00    1.00    0.00    0.00   48.00    32  |__deptran_server
04:51:01 AM  1011         -   3641799   49.00    2.00    0.00    0.00   51.00    63  |__deptran_server
04:51:01 AM  1011         -   3641801   50.00    1.00    0.00    0.00   51.00    16  |__deptran_server
04:51:01 AM  1011         -   3641803   50.00    2.00    0.00    0.00   52.00    41  |__deptran_server
04:51:01 AM  1011         -   3641805   48.00    1.00    0.00    0.00   49.00    10  |__deptran_server

04:51:01 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:02 AM  1011   3641781         -  627.00   53.00    0.00    0.00  680.00     4  deptran_server
04:51:02 AM  1011         -   3641785   66.00    0.00    0.00    0.00   66.00     0  |__deptran_server
04:51:02 AM  1011         -   3641786    7.00   15.00    0.00    0.00   22.00     6  |__deptran_server
04:51:02 AM  1011         -   3641787   60.00    5.00    0.00    0.00   65.00    15  |__deptran_server
04:51:02 AM  1011         -   3641788    9.00   13.00    0.00    0.00   22.00    20  |__deptran_server
04:51:02 AM  1011         -   3641789   95.00    4.00    0.00    0.00   99.00    45  |__deptran_server
04:51:02 AM  1011         -   3641790   10.00   13.00    0.00    0.00   23.00    38  |__deptran_server
04:51:02 AM  1011         -   3641793   53.00    1.00    0.00    0.00   54.00     4  |__deptran_server
04:51:02 AM  1011         -   3641795   52.00    1.00    0.00    0.00   53.00     3  |__deptran_server
04:51:02 AM  1011         -   3641797   55.00    2.00    0.00    0.00   57.00    32  |__deptran_server
04:51:02 AM  1011         -   3641799   54.00    1.00    0.00    0.00   55.00    19  |__deptran_server
04:51:02 AM  1011         -   3641801   52.00    2.00    0.00    0.00   54.00    18  |__deptran_server
04:51:02 AM  1011         -   3641803   55.00    1.00    0.00    0.00   56.00    14  |__deptran_server
04:51:02 AM  1011         -   3641805   54.00    1.00    0.00    0.00   55.00    10  |__deptran_server

04:51:02 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:03 AM  1011   3641781         -  546.00   46.00    0.00    0.00  592.00     4  deptran_server
04:51:03 AM  1011         -   3641785   52.00    2.00    0.00    0.00   54.00    12  |__deptran_server
04:51:03 AM  1011         -   3641786    8.00   11.00    0.00    1.00   19.00    42  |__deptran_server
04:51:03 AM  1011         -   3641787   52.00    2.00    0.00    0.00   54.00     4  |__deptran_server
04:51:03 AM  1011         -   3641788    7.00   13.00    0.00    0.00   20.00    19  |__deptran_server
04:51:03 AM  1011         -   3641789   85.00    3.00    0.00    0.00   88.00    45  |__deptran_server
04:51:03 AM  1011         -   3641790    7.00   13.00    0.00    1.00   20.00     8  |__deptran_server
04:51:03 AM  1011         -   3641793   47.00    0.00    0.00    0.00   47.00    35  |__deptran_server
04:51:03 AM  1011         -   3641795   46.00    1.00    0.00    0.00   47.00     3  |__deptran_server
04:51:03 AM  1011         -   3641797   46.00    1.00    0.00    0.00   47.00    32  |__deptran_server
04:51:03 AM  1011         -   3641799   48.00    1.00    0.00    0.00   49.00    58  |__deptran_server
04:51:03 AM  1011         -   3641801   50.00    1.00    0.00    0.00   51.00    30  |__deptran_server
04:51:03 AM  1011         -   3641803   48.00    0.00    0.00    0.00   48.00    14  |__deptran_server
04:51:03 AM  1011         -   3641805   47.00    0.00    0.00    0.00   47.00    11  |__deptran_server

04:51:03 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:04 AM  1011   3641781         -  631.00   46.00    0.00    0.00  677.00     4  deptran_server
04:51:04 AM  1011         -   3641785   60.00    3.00    0.00    0.00   63.00    15  |__deptran_server
04:51:04 AM  1011         -   3641786   13.00   10.00    0.00    1.00   23.00    43  |__deptran_server
04:51:04 AM  1011         -   3641787   58.00    2.00    0.00    0.00   60.00    47  |__deptran_server
04:51:04 AM  1011         -   3641788    9.00   12.00    0.00    1.00   21.00    52  |__deptran_server
04:51:04 AM  1011         -   3641789   98.00    2.00    0.00    0.00  100.00    45  |__deptran_server
04:51:04 AM  1011         -   3641790   10.00   13.00    0.00    1.00   23.00    11  |__deptran_server
04:51:04 AM  1011         -   3641793   51.00    1.00    0.00    0.00   52.00    39  |__deptran_server
04:51:04 AM  1011         -   3641795   56.00    1.00    0.00    0.00   57.00     5  |__deptran_server
04:51:04 AM  1011         -   3641797   53.00    2.00    0.00    0.00   55.00    33  |__deptran_server
04:51:04 AM  1011         -   3641799   55.00    1.00    0.00    0.00   56.00    58  |__deptran_server
04:51:04 AM  1011         -   3641801   54.00    0.00    0.00    0.00   54.00    30  |__deptran_server
04:51:04 AM  1011         -   3641803   55.00    1.00    0.00    0.00   56.00    41  |__deptran_server
04:51:04 AM  1011         -   3641805   56.00    1.00    0.00    0.00   57.00    10  |__deptran_server

04:51:04 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:05 AM  1011   3641781         -  588.00   47.00    0.00    0.00  635.00     4  deptran_server
04:51:05 AM  1011         -   3641785   58.00    1.00    0.00    0.00   59.00    10  |__deptran_server
04:51:05 AM  1011         -   3641786    8.00   13.00    0.00    0.00   21.00    12  |__deptran_server
04:51:05 AM  1011         -   3641787   58.00    2.00    0.00    0.00   60.00    36  |__deptran_server
04:51:05 AM  1011         -   3641788    9.00   10.00    0.00    0.00   19.00    23  |__deptran_server
04:51:05 AM  1011         -   3641789   89.00    5.00    0.00    0.00   94.00    45  |__deptran_server
04:51:05 AM  1011         -   3641790    8.00   13.00    0.00    0.00   21.00    11  |__deptran_server
04:51:05 AM  1011         -   3641793   51.00    1.00    0.00    0.00   52.00     7  |__deptran_server
04:51:05 AM  1011         -   3641795   48.00    1.00    0.00    0.00   49.00     5  |__deptran_server
04:51:05 AM  1011         -   3641797   53.00    1.00    0.00    0.00   54.00    33  |__deptran_server
04:51:05 AM  1011         -   3641799   51.00    0.00    0.00    0.00   51.00    19  |__deptran_server
04:51:05 AM  1011         -   3641801   54.00    1.00    0.00    0.00   55.00    30  |__deptran_server
04:51:05 AM  1011         -   3641803   47.00    2.00    0.00    0.00   49.00    41  |__deptran_server
04:51:05 AM  1011         -   3641805   52.00    1.00    0.00    0.00   53.00     3  |__deptran_server

04:51:05 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:06 AM  1011   3641781         -  610.00   47.00    0.00    0.00  657.00     4  deptran_server
04:51:06 AM  1011         -   3641785   59.00    3.00    0.00    0.00   62.00     7  |__deptran_server
04:51:06 AM  1011         -   3641786    9.00   13.00    0.00    1.00   22.00    38  |__deptran_server
04:51:06 AM  1011         -   3641787   58.00    2.00    0.00    0.00   60.00    47  |__deptran_server
04:51:06 AM  1011         -   3641788    6.00   14.00    0.00    1.00   20.00    52  |__deptran_server
04:51:06 AM  1011         -   3641789   91.00    4.00    0.00    0.00   95.00    13  |__deptran_server
04:51:06 AM  1011         -   3641790    9.00   13.00    0.00    0.00   22.00     8  |__deptran_server
04:51:06 AM  1011         -   3641793   54.00    1.00    0.00    0.00   55.00    35  |__deptran_server
04:51:06 AM  1011         -   3641795   54.00    1.00    0.00    0.00   55.00     3  |__deptran_server
04:51:06 AM  1011         -   3641797   51.00    0.00    0.00    0.00   51.00    33  |__deptran_server
04:51:06 AM  1011         -   3641799   53.00    1.00    0.00    0.00   54.00    19  |__deptran_server
04:51:06 AM  1011         -   3641801   53.00    0.00    0.00    0.00   53.00    16  |__deptran_server
04:51:06 AM  1011         -   3641803   54.00    1.00    0.00    0.00   55.00    41  |__deptran_server
04:51:06 AM  1011         -   3641805   53.00    0.00    0.00    0.00   53.00    42  |__deptran_server

04:51:06 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:07 AM  1011   3641781         -  558.00   33.00    0.00    0.00  591.00     4  deptran_server
04:51:07 AM  1011         -   3641785   49.00    1.00    0.00    0.00   50.00     8  |__deptran_server
04:51:07 AM  1011         -   3641786    7.00   11.00    0.00    0.00   18.00    35  |__deptran_server
04:51:07 AM  1011         -   3641787   51.00    1.00    0.00    0.00   52.00    47  |__deptran_server
04:51:07 AM  1011         -   3641788    8.00   10.00    0.00    0.00   18.00    23  |__deptran_server
04:51:07 AM  1011         -   3641789   86.00    2.00    0.00    0.00   88.00    13  |__deptran_server
04:51:07 AM  1011         -   3641790    9.00   12.00    0.00    1.00   21.00    33  |__deptran_server
04:51:07 AM  1011         -   3641793   50.00    0.00    0.00    0.00   50.00     7  |__deptran_server
04:51:07 AM  1011         -   3641795   49.00    1.00    0.00    0.00   50.00     4  |__deptran_server
04:51:07 AM  1011         -   3641797   50.00    1.00    0.00    0.00   51.00     0  |__deptran_server
04:51:07 AM  1011         -   3641799   46.00    0.00    0.00    0.00   46.00    19  |__deptran_server
04:51:07 AM  1011         -   3641801   48.00    0.00    0.00    0.00   48.00    16  |__deptran_server
04:51:07 AM  1011         -   3641803   48.00    0.00    0.00    0.00   48.00    41  |__deptran_server
04:51:07 AM  1011         -   3641805   48.00    1.00    0.00    0.00   49.00     5  |__deptran_server

04:51:07 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:08 AM  1011   3641781         -  612.00   49.00    0.00    0.00  661.00     4  deptran_server
04:51:08 AM  1011         -   3641785   58.00    4.00    0.00    0.00   62.00     8  |__deptran_server
04:51:08 AM  1011         -   3641786   12.00    9.00    0.00    1.00   21.00     1  |__deptran_server
04:51:08 AM  1011         -   3641787   63.00    1.00    0.00    0.00   64.00    46  |__deptran_server
04:51:08 AM  1011         -   3641788   10.00   11.00    0.00    0.00   21.00    20  |__deptran_server
04:51:08 AM  1011         -   3641789   93.00    4.00    0.00    0.00   97.00    13  |__deptran_server
04:51:08 AM  1011         -   3641790    7.00   13.00    0.00    1.00   20.00     5  |__deptran_server
04:51:08 AM  1011         -   3641793   51.00    1.00    0.00    0.00   52.00    35  |__deptran_server
04:51:08 AM  1011         -   3641795   54.00    0.00    0.00    0.00   54.00     6  |__deptran_server
04:51:08 AM  1011         -   3641797   50.00    2.00    0.00    0.00   52.00    32  |__deptran_server
04:51:08 AM  1011         -   3641799   52.00    2.00    0.00    0.00   54.00    19  |__deptran_server
04:51:08 AM  1011         -   3641801   56.00    1.00    0.00    0.00   57.00    30  |__deptran_server
04:51:08 AM  1011         -   3641803   54.00    0.00    0.00    0.00   54.00    41  |__deptran_server
04:51:08 AM  1011         -   3641805   52.00    3.00    0.00    0.00   55.00    39  |__deptran_server

04:51:08 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:09 AM  1011   3641781         -  523.00   45.00    0.00    0.00  568.00     4  deptran_server
04:51:09 AM  1011         -   3641785   50.00    1.00    0.00    0.00   51.00     8  |__deptran_server
04:51:09 AM  1011         -   3641786    8.00   11.00    0.00    0.00   19.00    36  |__deptran_server
04:51:09 AM  1011         -   3641787   49.00    2.00    0.00    0.00   51.00    47  |__deptran_server
04:51:09 AM  1011         -   3641788    8.00   12.00    0.00    1.00   20.00    48  |__deptran_server
04:51:09 AM  1011         -   3641789   80.00    3.00    0.00    0.00   83.00    13  |__deptran_server
04:51:09 AM  1011         -   3641790    6.00   12.00    0.00    0.00   18.00    37  |__deptran_server
04:51:09 AM  1011         -   3641793   45.00    0.00    0.00    0.00   45.00    14  |__deptran_server
04:51:09 AM  1011         -   3641795   46.00    0.00    0.00    0.00   46.00     6  |__deptran_server
04:51:09 AM  1011         -   3641797   47.00    0.00    0.00    0.00   47.00    32  |__deptran_server
04:51:09 AM  1011         -   3641799   46.00    0.00    0.00    0.00   46.00    19  |__deptran_server
04:51:09 AM  1011         -   3641801   46.00    0.00    0.00    0.00   46.00    30  |__deptran_server
04:51:09 AM  1011         -   3641803   47.00    1.00    0.00    0.00   48.00    41  |__deptran_server
04:51:09 AM  1011         -   3641805   46.00    1.00    0.00    0.00   47.00    39  |__deptran_server

04:51:09 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:51:10 AM  1011   3641781         -  591.00   53.00    0.00    0.00  644.00     4  deptran_server
04:51:10 AM  1011         -   3641785   61.00    1.00    0.00    0.00   62.00     9  |__deptran_server
04:51:10 AM  1011         -   3641786    7.00   13.00    0.00    1.00   20.00    41  |__deptran_server
04:51:10 AM  1011         -   3641787   58.00    3.00    0.00    0.00   61.00    47  |__deptran_server
04:51:10 AM  1011         -   3641788    7.00   13.00    0.00    0.00   20.00    50  |__deptran_server
04:51:10 AM  1011         -   3641789   92.00    2.00    0.00    0.00   94.00    13  |__deptran_server
04:51:10 AM  1011         -   3641790   10.00   13.00    0.00    1.00   23.00     0  |__deptran_server
04:51:10 AM  1011         -   3641793   51.00    1.00    0.00    0.00   52.00    35  |__deptran_server
04:51:10 AM  1011         -   3641795   51.00    1.00    0.00    0.00   52.00    10  |__deptran_server
