Linux 5.15.30-2-pve (zoo-003) 	06/29/2023 	_x86_64_	(64 CPU)

05:54:30 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:33 AM  1011         -   3654830   15.00   16.00    0.00    0.00   31.00    30  |__deptran_server
05:54:33 AM  1011         -   3654831   14.00    3.00    0.00    0.00   17.00    44  |__deptran_server
05:54:33 AM  1011         -   3654832    6.00    8.00    0.00    0.00   14.00     9  |__deptran_server
05:54:33 AM  1011         -   3654833   13.00    7.00    0.00    0.00   20.00    54  |__deptran_server
05:54:33 AM  1011         -   3654834    6.00    8.00    0.00    0.00   14.00    17  |__deptran_server
05:54:33 AM  1011         -   3654837   71.00   23.00    0.00    0.00   94.00     1  |__deptran_server
05:54:33 AM  1011         -   3654838    3.00    0.00    0.00    0.00    3.00     0  |__deptran_server
05:54:33 AM  1011         -   3654839   74.00   21.00    0.00    0.00   95.00    36  |__deptran_server
05:54:33 AM  1011         -   3654840    2.00    0.00    0.00    0.00    2.00     7  |__deptran_server
05:54:33 AM  1011         -   3654841   72.00   25.00    0.00    0.00   97.00     6  |__deptran_server
05:54:33 AM  1011         -   3654842    2.00    1.00    0.00    0.00    3.00    33  |__deptran_server
05:54:33 AM  1011         -   3654843   69.00   24.00    0.00    0.00   93.00    32  |__deptran_server
05:54:33 AM  1011         -   3654844    2.00    0.00    0.00    0.00    2.00     0  |__deptran_server
05:54:33 AM  1011         -   3654845   71.00   23.00    0.00    0.00   94.00    42  |__deptran_server
05:54:33 AM  1011         -   3654846    3.00    0.00    0.00    0.00    3.00    44  |__deptran_server
05:54:33 AM  1011         -   3654847   66.00   27.00    0.00    0.00   93.00    48  |__deptran_server
05:54:33 AM  1011         -   3654848    2.00    0.00    0.00    0.00    2.00     4  |__deptran_server
05:54:33 AM  1011         -   3654849   70.00   25.00    0.00    0.00   95.00    43  |__deptran_server
05:54:33 AM  1011         -   3654850    2.00    0.00    0.00    0.00    2.00    47  |__deptran_server

05:54:33 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:34 AM  1011   3654823         -  819.00   87.00    0.00    0.00  906.00     4  deptran_server
05:54:34 AM  1011         -   3654829   85.00   30.00    0.00    0.00  115.00    40  |__deptran_server
05:54:34 AM  1011         -   3654830   18.00   22.00    0.00    1.00   40.00    42  |__deptran_server
05:54:34 AM  1011         -   3654831    2.00    2.00    0.00    0.00    4.00    41  |__deptran_server
05:54:34 AM  1011         -   3654832    6.00    7.00    0.00    0.00   13.00    26  |__deptran_server
05:54:34 AM  1011         -   3654833    0.00    3.00    0.00    0.00    3.00    58  |__deptran_server
05:54:34 AM  1011         -   3654834    4.00    9.00    0.00    0.00   13.00    63  |__deptran_server
05:54:34 AM  1011         -   3654837   94.00    8.00    0.00    0.00  102.00     1  |__deptran_server
05:54:34 AM  1011         -   3654839   99.00    2.00    0.00    0.00  101.00    36  |__deptran_server
05:54:34 AM  1011         -   3654841  104.00    1.00    0.00    0.00  105.00     6  |__deptran_server
05:54:34 AM  1011         -   3654843  100.00    3.00    0.00    0.00  103.00    32  |__deptran_server
05:54:34 AM  1011         -   3654845  100.00    3.00    0.00    0.00  103.00    19  |__deptran_server
05:54:34 AM  1011         -   3654847   99.00    3.00    0.00    0.00  102.00    48  |__deptran_server
05:54:34 AM  1011         -   3654849  102.00    4.00    0.00    0.00  106.00    43  |__deptran_server

05:54:34 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:35 AM  1011   3654823         -  641.00   59.00    0.00    0.00  700.00     4  deptran_server
05:54:35 AM  1011         -   3654829   62.00   26.00    0.00    0.00   88.00    40  |__deptran_server
05:54:35 AM  1011         -   3654830   10.00   21.00    0.00    1.00   31.00    46  |__deptran_server
05:54:35 AM  1011         -   3654831    2.00    0.00    0.00    0.00    2.00    42  |__deptran_server
05:54:35 AM  1011         -   3654832    5.00    6.00    0.00    0.00   11.00    26  |__deptran_server
05:54:35 AM  1011         -   3654833    0.00    1.00    0.00    0.00    1.00    60  |__deptran_server
05:54:35 AM  1011         -   3654834    3.00    7.00    0.00    0.00   10.00    63  |__deptran_server
05:54:35 AM  1011         -   3654837   78.00    2.00    0.00    0.00   80.00     1  |__deptran_server
05:54:35 AM  1011         -   3654839   80.00    1.00    0.00    0.00   81.00    36  |__deptran_server
05:54:35 AM  1011         -   3654841   80.00    0.00    0.00    0.00   80.00     6  |__deptran_server
05:54:35 AM  1011         -   3654843   79.00    0.00    0.00    0.00   79.00    32  |__deptran_server
05:54:35 AM  1011         -   3654845   77.00    0.00    0.00    0.00   77.00    19  |__deptran_server
05:54:35 AM  1011         -   3654847   78.00    0.00    0.00    0.00   78.00    48  |__deptran_server
05:54:35 AM  1011         -   3654849   80.00    0.00    0.00    0.00   80.00    43  |__deptran_server

05:54:35 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:36 AM  1011   3654823         -  749.00   67.00    0.00    0.00  816.00     4  deptran_server
05:54:36 AM  1011         -   3654829   70.00   33.00    0.00    0.00  103.00    40  |__deptran_server
05:54:36 AM  1011         -   3654830   18.00   22.00    0.00    1.00   40.00     7  |__deptran_server
05:54:36 AM  1011         -   3654831    2.00    1.00    0.00    0.00    3.00     9  |__deptran_server
05:54:36 AM  1011         -   3654832    5.00    6.00    0.00    0.00   11.00    24  |__deptran_server
05:54:36 AM  1011         -   3654833    1.00    2.00    0.00    0.00    3.00    58  |__deptran_server
05:54:36 AM  1011         -   3654834    5.00    7.00    0.00    0.00   12.00    28  |__deptran_server
05:54:36 AM  1011         -   3654837   92.00    0.00    0.00    0.00   92.00    41  |__deptran_server
05:54:36 AM  1011         -   3654839   92.00    0.00    0.00    0.00   92.00     4  |__deptran_server
05:54:36 AM  1011         -   3654841   92.00    0.00    0.00    0.00   92.00    38  |__deptran_server
05:54:36 AM  1011         -   3654843   91.00    1.00    0.00    0.00   92.00    32  |__deptran_server
05:54:36 AM  1011         -   3654845   90.00    0.00    0.00    0.00   90.00    19  |__deptran_server
05:54:36 AM  1011         -   3654847   91.00    0.00    0.00    0.00   91.00    48  |__deptran_server
05:54:36 AM  1011         -   3654849   92.00    0.00    0.00    0.00   92.00    43  |__deptran_server

05:54:36 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:37 AM  1011   3654823         -  655.00   81.00    0.00    0.00  736.00     4  deptran_server
05:54:37 AM  1011         -   3654829   58.00   29.00    0.00    0.00   87.00    40  |__deptran_server
05:54:37 AM  1011         -   3654830   10.00   18.00    0.00    0.00   28.00    30  |__deptran_server
05:54:37 AM  1011         -   3654831   13.00   10.00    0.00    0.00   23.00    12  |__deptran_server
05:54:37 AM  1011         -   3654832    6.00    8.00    0.00    0.00   14.00     7  |__deptran_server
05:54:37 AM  1011         -   3654833    7.00   13.00    0.00    0.00   20.00    61  |__deptran_server
05:54:37 AM  1011         -   3654834    7.00    7.00    0.00    0.00   14.00    49  |__deptran_server
05:54:37 AM  1011         -   3654837   79.00    1.00    0.00    0.00   80.00    41  |__deptran_server
05:54:37 AM  1011         -   3654839   80.00    0.00    0.00    0.00   80.00     3  |__deptran_server
05:54:37 AM  1011         -   3654841   80.00    0.00    0.00    0.00   80.00    38  |__deptran_server
05:54:37 AM  1011         -   3654843   78.00    0.00    0.00    0.00   78.00    32  |__deptran_server
05:54:37 AM  1011         -   3654845   77.00    0.00    0.00    0.00   77.00    19  |__deptran_server
05:54:37 AM  1011         -   3654847   77.00    0.00    0.00    0.00   77.00    48  |__deptran_server
05:54:37 AM  1011         -   3654849   79.00    0.00    0.00    0.00   79.00    43  |__deptran_server

05:54:37 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:38 AM  1011   3654823         -  809.00  148.00    0.00    0.00  957.00     4  deptran_server
05:54:38 AM  1011         -   3654829   60.00   24.00    0.00    0.00   84.00    40  |__deptran_server
05:54:38 AM  1011         -   3654830   15.00   16.00    0.00    1.00   31.00    10  |__deptran_server
05:54:38 AM  1011         -   3654831   58.00   27.00    0.00    0.00   85.00     4  |__deptran_server
05:54:38 AM  1011         -   3654832   14.00   28.00    0.00    2.00   42.00    15  |__deptran_server
05:54:38 AM  1011         -   3654833   58.00   30.00    0.00    0.00   88.00    61  |__deptran_server
05:54:38 AM  1011         -   3654834   19.00   24.00    0.00    2.00   43.00    27  |__deptran_server
05:54:38 AM  1011         -   3654837   85.00    0.00    0.00    0.00   85.00    41  |__deptran_server
05:54:38 AM  1011         -   3654839   84.00    0.00    0.00    0.00   84.00     3  |__deptran_server
05:54:38 AM  1011         -   3654841   85.00    0.00    0.00    0.00   85.00    38  |__deptran_server
05:54:38 AM  1011         -   3654843   84.00    0.00    0.00    0.00   84.00    32  |__deptran_server
05:54:38 AM  1011         -   3654845   82.00    0.00    0.00    0.00   82.00    21  |__deptran_server
05:54:38 AM  1011         -   3654847   82.00    0.00    0.00    0.00   82.00    48  |__deptran_server
05:54:38 AM  1011         -   3654849   85.00    0.00    0.00    0.00   85.00    11  |__deptran_server

05:54:38 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:39 AM  1011   3654823         -  760.00  122.00    0.00    0.00  882.00     4  deptran_server
05:54:39 AM  1011         -   3654829   24.00    5.00    0.00    0.00   29.00    43  |__deptran_server
05:54:39 AM  1011         -   3654830    4.00   10.00    0.00    0.00   14.00    39  |__deptran_server
05:54:39 AM  1011         -   3654831   54.00   32.00    0.00    0.00   86.00     4  |__deptran_server
05:54:39 AM  1011         -   3654832   17.00   24.00    0.00    1.00   41.00     2  |__deptran_server
05:54:39 AM  1011         -   3654833   57.00   29.00    0.00    0.00   86.00    61  |__deptran_server
05:54:39 AM  1011         -   3654834   17.00   25.00    0.00    1.00   42.00    55  |__deptran_server
05:54:39 AM  1011         -   3654837   83.00    0.00    0.00    0.00   83.00    41  |__deptran_server
05:54:39 AM  1011         -   3654839   84.00    1.00    0.00    0.00   85.00    30  |__deptran_server
05:54:39 AM  1011         -   3654841   82.00    0.00    0.00    0.00   82.00    12  |__deptran_server
05:54:39 AM  1011         -   3654843   83.00    0.00    0.00    0.00   83.00    32  |__deptran_server
05:54:39 AM  1011         -   3654845   81.00    0.00    0.00    0.00   81.00    21  |__deptran_server
05:54:39 AM  1011         -   3654847   84.00    1.00    0.00    0.00   85.00    16  |__deptran_server
05:54:39 AM  1011         -   3654849   83.00    0.00    0.00    0.00   83.00    13  |__deptran_server

05:54:39 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:40 AM  1011   3654823         -  769.00  126.00    0.00    0.00  895.00     4  deptran_server
05:54:40 AM  1011         -   3654829    2.00    1.00    0.00    0.00    3.00    47  |__deptran_server
05:54:40 AM  1011         -   3654830    4.00    6.00    0.00    0.00   10.00    19  |__deptran_server
05:54:40 AM  1011         -   3654831   57.00   36.00    0.00    0.00   93.00    14  |__deptran_server
05:54:40 AM  1011         -   3654832   18.00   28.00    0.00    2.00   46.00    15  |__deptran_server
05:54:40 AM  1011         -   3654833   66.00   28.00    0.00    0.00   94.00    60  |__deptran_server
05:54:40 AM  1011         -   3654834   14.00   29.00    0.00    1.00   43.00    57  |__deptran_server
05:54:40 AM  1011         -   3654837   87.00    0.00    0.00    0.00   87.00    41  |__deptran_server
05:54:40 AM  1011         -   3654839   87.00    0.00    0.00    0.00   87.00    31  |__deptran_server
05:54:40 AM  1011         -   3654841   87.00    0.00    0.00    0.00   87.00    12  |__deptran_server
05:54:40 AM  1011         -   3654843   86.00    0.00    0.00    0.00   86.00    32  |__deptran_server
05:54:40 AM  1011         -   3654845   86.00    1.00    0.00    0.00   87.00    21  |__deptran_server
05:54:40 AM  1011         -   3654847   86.00    0.00    0.00    0.00   86.00    16  |__deptran_server
05:54:40 AM  1011         -   3654849   84.00    0.00    0.00    0.00   84.00    13  |__deptran_server

05:54:40 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:41 AM  1011   3654823         -  847.00  100.00    0.00    0.00  947.00     4  deptran_server
05:54:41 AM  1011         -   3654829    2.00    2.00    0.00    0.00    4.00    45  |__deptran_server
05:54:41 AM  1011         -   3654830    6.00    7.00    0.00    0.00   13.00    46  |__deptran_server
05:54:41 AM  1011         -   3654831   77.00   24.00    0.00    0.00  101.00    14  |__deptran_server
05:54:41 AM  1011         -   3654832   15.00   19.00    0.00    0.00   34.00    15  |__deptran_server
05:54:41 AM  1011         -   3654833   82.00   21.00    0.00    0.00  103.00    60  |__deptran_server
05:54:41 AM  1011         -   3654834   12.00   23.00    0.00    1.00   35.00    61  |__deptran_server
05:54:41 AM  1011         -   3654837   92.00    1.00    0.00    0.00   93.00    41  |__deptran_server
05:54:41 AM  1011         -   3654839   96.00    0.00    0.00    0.00   96.00    31  |__deptran_server
05:54:41 AM  1011         -   3654841   95.00    0.00    0.00    0.00   95.00    12  |__deptran_server
05:54:41 AM  1011         -   3654843   93.00    0.00    0.00    0.00   93.00    32  |__deptran_server
05:54:41 AM  1011         -   3654845   93.00    0.00    0.00    0.00   93.00    21  |__deptran_server
05:54:41 AM  1011         -   3654847   94.00    1.00    0.00    0.00   95.00    22  |__deptran_server
05:54:41 AM  1011         -   3654849   93.00    0.00    0.00    0.00   93.00    13  |__deptran_server

05:54:41 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:42 AM  1011   3654823         -  755.00   67.00    0.00    0.00  822.00     4  deptran_server
05:54:42 AM  1011         -   3654829    0.00    2.00    0.00    0.00    2.00     4  |__deptran_server
05:54:42 AM  1011         -   3654830    3.00    8.00    0.00    1.00   11.00    15  |__deptran_server
05:54:42 AM  1011         -   3654831   74.00    8.00    0.00    0.00   82.00     6  |__deptran_server
05:54:42 AM  1011         -   3654832   11.00   19.00    0.00    1.00   30.00     5  |__deptran_server
05:54:42 AM  1011         -   3654833   73.00   10.00    0.00    0.00   83.00    60  |__deptran_server
05:54:42 AM  1011         -   3654834   15.00   19.00    0.00    0.00   34.00    22  |__deptran_server
05:54:42 AM  1011         -   3654837   84.00    0.00    0.00    0.00   84.00    41  |__deptran_server
05:54:42 AM  1011         -   3654839   82.00    0.00    0.00    0.00   82.00    30  |__deptran_server
05:54:42 AM  1011         -   3654841   83.00    1.00    0.00    0.00   84.00    12  |__deptran_server
05:54:42 AM  1011         -   3654843   84.00    1.00    0.00    0.00   85.00    32  |__deptran_server
05:54:42 AM  1011         -   3654845   84.00    1.00    0.00    0.00   85.00     9  |__deptran_server
05:54:42 AM  1011         -   3654847   80.00    0.00    0.00    0.00   80.00    16  |__deptran_server
05:54:42 AM  1011         -   3654849   83.00    1.00    0.00    0.00   84.00    45  |__deptran_server

05:54:42 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:43 AM  1011   3654823         -  731.00   59.00    0.00    0.00  790.00     4  deptran_server
05:54:43 AM  1011         -   3654829   48.00    3.00    0.00    0.00   51.00     4  |__deptran_server
05:54:43 AM  1011         -   3654830    7.00   10.00    0.00    0.00   17.00     2  |__deptran_server
05:54:43 AM  1011         -   3654831   71.00    6.00    0.00    0.00   77.00     7  |__deptran_server
05:54:43 AM  1011         -   3654832    8.00   13.00    0.00    1.00   21.00    45  |__deptran_server
05:54:43 AM  1011         -   3654833   61.00   13.00    0.00    0.00   74.00    60  |__deptran_server
05:54:43 AM  1011         -   3654834    5.00   11.00    0.00    1.00   16.00    53  |__deptran_server
05:54:43 AM  1011         -   3654837   76.00    1.00    0.00    0.00   77.00    41  |__deptran_server
05:54:43 AM  1011         -   3654839   73.00    1.00    0.00    0.00   74.00    30  |__deptran_server
05:54:43 AM  1011         -   3654841   77.00    1.00    0.00    0.00   78.00    12  |__deptran_server
05:54:43 AM  1011         -   3654843   75.00    0.00    0.00    0.00   75.00    32  |__deptran_server
05:54:43 AM  1011         -   3654845   76.00    0.00    0.00    0.00   76.00     8  |__deptran_server
05:54:43 AM  1011         -   3654847   73.00    0.00    0.00    0.00   73.00    22  |__deptran_server
05:54:43 AM  1011         -   3654849   76.00    0.00    0.00    0.00   76.00    14  |__deptran_server

05:54:43 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:44 AM  1011   3654823         - 1023.00   73.00    0.00    0.00 1096.00     4  deptran_server
05:54:44 AM  1011         -   3654829  105.00    7.00    0.00    0.00  112.00     4  |__deptran_server
05:54:44 AM  1011         -   3654830   11.00   16.00    0.00    2.00   27.00     3  |__deptran_server
05:54:44 AM  1011         -   3654831   86.00    4.00    0.00    0.00   90.00     8  |__deptran_server
05:54:44 AM  1011         -   3654832   12.00   16.00    0.00    1.00   28.00    45  |__deptran_server
05:54:44 AM  1011         -   3654833   75.00   11.00    0.00    0.00   86.00    60  |__deptran_server
05:54:44 AM  1011         -   3654834   11.00   17.00    0.00    1.00   28.00    24  |__deptran_server
05:54:44 AM  1011         -   3654837  102.00    0.00    0.00    0.00  102.00    41  |__deptran_server
05:54:44 AM  1011         -   3654839  102.00    0.00    0.00    0.00  102.00    30  |__deptran_server
05:54:44 AM  1011         -   3654841  104.00    0.00    0.00    0.00  104.00    12  |__deptran_server
05:54:44 AM  1011         -   3654843  102.00    0.00    0.00    0.00  102.00    32  |__deptran_server
05:54:44 AM  1011         -   3654845  110.00    2.00    0.00    0.00  112.00     7  |__deptran_server
05:54:44 AM  1011         -   3654847  100.00    1.00    0.00    0.00  101.00    22  |__deptran_server
05:54:44 AM  1011         -   3654849  105.00    1.00    0.00    0.00  106.00    14  |__deptran_server

05:54:44 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:45 AM  1011   3654823         -  756.00   47.00    0.00    0.00  803.00     4  deptran_server
05:54:45 AM  1011         -   3654829   79.00    5.00    0.00    0.00   84.00     4  |__deptran_server
05:54:45 AM  1011         -   3654830   10.00   11.00    0.00    0.00   21.00    38  |__deptran_server
05:54:45 AM  1011         -   3654831   54.00    3.00    0.00    0.00   57.00    45  |__deptran_server
05:54:45 AM  1011         -   3654832    6.00   13.00    0.00    1.00   19.00    34  |__deptran_server
05:54:45 AM  1011         -   3654833   56.00    5.00    0.00    0.00   61.00    60  |__deptran_server
05:54:45 AM  1011         -   3654834    9.00   11.00    0.00    0.00   20.00    59  |__deptran_server
05:54:45 AM  1011         -   3654837   76.00    0.00    0.00    0.00   76.00    41  |__deptran_server
05:54:45 AM  1011         -   3654839   84.00    1.00    0.00    0.00   85.00     7  |__deptran_server
05:54:45 AM  1011         -   3654841   79.00    0.00    0.00    0.00   79.00    12  |__deptran_server
05:54:45 AM  1011         -   3654843   76.00    0.00    0.00    0.00   76.00    32  |__deptran_server
05:54:45 AM  1011         -   3654845   74.00    0.00    0.00    0.00   74.00    30  |__deptran_server
05:54:45 AM  1011         -   3654847   75.00    0.00    0.00    0.00   75.00    22  |__deptran_server
05:54:45 AM  1011         -   3654849   76.00    1.00    0.00    0.00   77.00    14  |__deptran_server

05:54:45 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:46 AM  1011   3654823         -  966.00   56.00    0.00    0.00 1022.00     4  deptran_server
05:54:46 AM  1011         -   3654829   98.00    7.00    0.00    0.00  105.00     4  |__deptran_server
05:54:46 AM  1011         -   3654830   11.00   12.00    0.00    1.00   23.00    43  |__deptran_server
05:54:46 AM  1011         -   3654831   75.00    3.00    0.00    0.00   78.00     6  |__deptran_server
05:54:46 AM  1011         -   3654832   12.00   14.00    0.00    1.00   26.00     2  |__deptran_server
05:54:46 AM  1011         -   3654833   75.00    7.00    0.00    0.00   82.00    60  |__deptran_server
05:54:46 AM  1011         -   3654834   12.00   12.00    0.00    1.00   24.00    19  |__deptran_server
05:54:46 AM  1011         -   3654837   94.00    0.00    0.00    0.00   94.00    41  |__deptran_server
05:54:46 AM  1011         -   3654839   97.00    0.00    0.00    0.00   97.00    39  |__deptran_server
05:54:46 AM  1011         -   3654841  105.00    2.00    0.00    0.00  107.00     1  |__deptran_server
05:54:46 AM  1011         -   3654843   96.00    0.00    0.00    0.00   96.00    32  |__deptran_server
05:54:46 AM  1011         -   3654845   95.00    1.00    0.00    0.00   96.00    30  |__deptran_server
05:54:46 AM  1011         -   3654847   95.00    0.00    0.00    0.00   95.00    16  |__deptran_server
05:54:46 AM  1011         -   3654849   96.00    1.00    0.00    0.00   97.00    14  |__deptran_server

05:54:46 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:47 AM  1011   3654823         -  745.00   46.00    0.00    0.00  791.00     4  deptran_server
05:54:47 AM  1011         -   3654829   77.00   10.00    0.00    0.00   87.00    15  |__deptran_server
05:54:47 AM  1011         -   3654830    8.00   11.00    0.00    0.00   19.00    16  |__deptran_server
05:54:47 AM  1011         -   3654831   48.00    4.00    0.00    0.00   52.00     4  |__deptran_server
05:54:47 AM  1011         -   3654832    6.00   12.00    0.00    0.00   18.00    12  |__deptran_server
05:54:47 AM  1011         -   3654833   48.00    4.00    0.00    0.00   52.00    60  |__deptran_server
05:54:47 AM  1011         -   3654834    6.00   11.00    0.00    0.00   17.00    24  |__deptran_server
05:54:47 AM  1011         -   3654837   82.00    1.00    0.00    0.00   83.00    42  |__deptran_server
05:54:47 AM  1011         -   3654839   79.00    0.00    0.00    0.00   79.00    39  |__deptran_server
05:54:47 AM  1011         -   3654841   77.00    2.00    0.00    0.00   79.00     1  |__deptran_server
05:54:47 AM  1011         -   3654843   77.00    0.00    0.00    0.00   77.00    32  |__deptran_server
05:54:47 AM  1011         -   3654845   76.00    0.00    0.00    0.00   76.00    30  |__deptran_server
05:54:47 AM  1011         -   3654847   74.00    1.00    0.00    0.00   75.00    22  |__deptran_server
05:54:47 AM  1011         -   3654849   77.00    0.00    0.00    0.00   77.00    14  |__deptran_server

05:54:47 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:48 AM  1011   3654823         -  801.00   45.00    0.00    0.00  846.00     4  deptran_server
05:54:48 AM  1011         -   3654829   84.00    4.00    0.00    0.00   88.00    15  |__deptran_server
05:54:48 AM  1011         -   3654830    7.00   16.00    0.00    1.00   23.00    44  |__deptran_server
05:54:48 AM  1011         -   3654831   64.00    3.00    0.00    0.00   67.00    33  |__deptran_server
05:54:48 AM  1011         -   3654832   10.00   10.00    0.00    1.00   20.00     8  |__deptran_server
05:54:48 AM  1011         -   3654833   55.00    3.00    0.00    0.00   58.00    60  |__deptran_server
05:54:48 AM  1011         -   3654834    8.00   11.00    0.00    0.00   19.00    18  |__deptran_server
05:54:48 AM  1011         -   3654837   83.00    1.00    0.00    0.00   84.00    41  |__deptran_server
05:54:48 AM  1011         -   3654839   82.00    0.00    0.00    0.00   82.00    39  |__deptran_server
05:54:48 AM  1011         -   3654841   81.00    1.00    0.00    0.00   82.00    34  |__deptran_server
05:54:48 AM  1011         -   3654843   81.00    1.00    0.00    0.00   82.00    32  |__deptran_server
05:54:48 AM  1011         -   3654845   83.00    0.00    0.00    0.00   83.00    30  |__deptran_server
05:54:48 AM  1011         -   3654847   78.00    0.00    0.00    0.00   78.00    22  |__deptran_server
05:54:48 AM  1011         -   3654848    0.00    1.00    0.00    0.00    1.00     7  |__deptran_server
05:54:48 AM  1011         -   3654849   81.00    0.00    0.00    0.00   81.00    45  |__deptran_server

05:54:48 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:49 AM  1011   3654823         -  942.00   50.00    0.00    0.00  992.00     4  deptran_server
05:54:49 AM  1011         -   3654829   98.00    5.00    0.00    0.00  103.00    15  |__deptran_server
05:54:49 AM  1011         -   3654830   12.00   14.00    0.00    1.00   26.00    36  |__deptran_server
05:54:49 AM  1011         -   3654831   72.00    3.00    0.00    0.00   75.00    38  |__deptran_server
05:54:49 AM  1011         -   3654832    8.00   15.00    0.00    0.00   23.00    41  |__deptran_server
05:54:49 AM  1011         -   3654833   71.00    2.00    0.00    0.00   73.00    61  |__deptran_server
05:54:49 AM  1011         -   3654834    8.00   14.00    0.00    1.00   22.00    57  |__deptran_server
05:54:49 AM  1011         -   3654837   91.00    1.00    0.00    0.00   92.00    43  |__deptran_server
05:54:49 AM  1011         -   3654839   96.00    0.00    0.00    0.00   96.00    39  |__deptran_server
05:54:49 AM  1011         -   3654841   96.00    0.00    0.00    0.00   96.00     5  |__deptran_server
05:54:49 AM  1011         -   3654843   95.00    0.00    0.00    0.00   95.00    34  |__deptran_server
05:54:49 AM  1011         -   3654845   94.00    1.00    0.00    0.00   95.00    30  |__deptran_server
05:54:49 AM  1011         -   3654847   92.00    0.00    0.00    0.00   92.00    16  |__deptran_server
05:54:49 AM  1011         -   3654849  101.00    0.00    0.00    0.00  101.00    45  |__deptran_server

05:54:49 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:54:50 AM  1011   3654823         -  812.00   44.00    0.00    0.00  856.00     4  deptran_server
05:54:50 AM  1011         -   3654829   87.00    4.00    0.00    0.00   91.00    15  |__deptran_server
05:54:50 AM  1011         -   3654830    6.00   15.00    0.00    1.00   21.00    35  |__deptran_server
05:54:50 AM  1011         -   3654831   61.00    2.00    0.00    0.00   63.00    38  |__deptran_server
05:54:50 AM  1011         -   3654832    8.00   11.00    0.00    1.00   19.00    51  |__deptran_server
05:54:50 AM  1011         -   3654833   62.00    2.00    0.00    0.00   64.00    61  |__deptran_server
