Linux 5.15.30-2-pve (zoo-003) 	07/13/2023 	_x86_64_	(64 CPU)

06:13:52 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:13:57 PM  1011         -   3439456    5.00   11.00    0.00    0.00   16.00    14  |__deptran_server
06:13:57 PM  1011         -   3439457   77.00   10.00    0.00    0.00   87.00    40  |__deptran_server
06:13:57 PM  1011         -   3439458    7.00   11.00    0.00    0.00   18.00    13  |__deptran_server
06:13:57 PM  1011         -   3439459   33.00   10.00    0.00    0.00   43.00    49  |__deptran_server
06:13:57 PM  1011         -   3439460    5.00   13.00    0.00    0.00   18.00    31  |__deptran_server
06:13:57 PM  1011         -   3439462   26.00    6.00    0.00    0.00   32.00    38  |__deptran_server
06:13:57 PM  1011         -   3439463    6.00   12.00    0.00    0.00   18.00    54  |__deptran_server
06:13:57 PM  1011         -   3439464   27.00   15.00    0.00    0.00   42.00    25  |__deptran_server
06:13:57 PM  1011         -   3439465    9.00    9.00    0.00    0.00   18.00    35  |__deptran_server
06:13:57 PM  1011         -   3439466    1.00    4.00    0.00    0.00    5.00    37  |__deptran_server
06:13:57 PM  1011         -   3439468    2.00    4.00    0.00    0.00    6.00    22  |__deptran_server
06:13:57 PM  1011         -   3439470    3.00    2.00    0.00    0.00    5.00    21  |__deptran_server
06:13:57 PM  1011         -   3439472    3.00    2.00    0.00    0.00    5.00     8  |__deptran_server
06:13:57 PM  1011         -   3439474    3.00    2.00    0.00    0.00    5.00    60  |__deptran_server
06:13:57 PM  1011         -   3439476    4.00    1.00    0.00    0.00    5.00    44  |__deptran_server
06:13:57 PM  1011         -   3439478    3.00    2.00    0.00    0.00    5.00     2  |__deptran_server
06:13:57 PM  1011         -   3439480    2.00    3.00    0.00    0.00    5.00    55  |__deptran_server
06:13:57 PM  1011         -   3439482    3.00    3.00    0.00    0.00    6.00     5  |__deptran_server
06:13:57 PM  1011         -   3439484    3.00    2.00    0.00    0.00    5.00    50  |__deptran_server
06:13:57 PM  1011         -   3439486    2.00    3.00    0.00    0.00    5.00    59  |__deptran_server
06:13:57 PM  1011         -   3439488    4.00    2.00    0.00    0.00    6.00    63  |__deptran_server
06:13:57 PM  1011         -   3439490    4.00    1.00    0.00    0.00    5.00    53  |__deptran_server
06:13:57 PM  1011         -   3439492    3.00    3.00    0.00    0.00    6.00    24  |__deptran_server
06:13:57 PM  1011         -   3439494    3.00    2.00    0.00    0.00    5.00    14  |__deptran_server
06:13:57 PM  1011         -   3439496    4.00    2.00    0.00    0.00    6.00    18  |__deptran_server
06:13:57 PM  1011         -   3439498    3.00    1.00    0.00    0.00    4.00    33  |__deptran_server
06:13:57 PM  1011         -   3439500    2.00    4.00    0.00    0.00    6.00    30  |__deptran_server
06:13:57 PM  1011         -   3439502    3.00    1.00    0.00    0.00    4.00    57  |__deptran_server
06:13:57 PM  1011         -   3439504    4.00    1.00    0.00    0.00    5.00    61  |__deptran_server
06:13:57 PM  1011         -   3439506    3.00    2.00    0.00    0.00    5.00    39  |__deptran_server
06:13:57 PM  1011         -   3439508    4.00    2.00    0.00    0.00    6.00    51  |__deptran_server
06:13:57 PM  1011         -   3439510    3.00    3.00    0.00    0.00    6.00    43  |__deptran_server
06:13:57 PM  1011         -   3439512    2.00    3.00    0.00    0.00    5.00    22  |__deptran_server
06:13:57 PM  1011         -   3439514    4.00    1.00    0.00    0.00    5.00    34  |__deptran_server
06:13:57 PM  1011         -   3439516    4.00    1.00    0.00    0.00    5.00    60  |__deptran_server
06:13:57 PM  1011         -   3439518    2.00    3.00    0.00    0.00    5.00    42  |__deptran_server
06:13:57 PM  1011         -   3439520    2.00    3.00    0.00    0.00    5.00    15  |__deptran_server
06:13:57 PM  1011         -   3439522    5.00    1.00    0.00    0.00    6.00    61  |__deptran_server
06:13:57 PM  1011         -   3439524    3.00    2.00    0.00    0.00    5.00    34  |__deptran_server
06:13:57 PM  1011         -   3439526    2.00    3.00    0.00    0.00    5.00    52  |__deptran_server
06:13:57 PM  1011         -   3439528    1.00    3.00    0.00    0.00    4.00    10  |__deptran_server
06:13:57 PM  1011         -   3439530    3.00    3.00    0.00    0.00    6.00    34  |__deptran_server
06:13:57 PM  1011         -   3439532    2.00    3.00    0.00    0.00    5.00     9  |__deptran_server
06:13:57 PM  1011         -   3439534    3.00    1.00    0.00    0.00    4.00    46  |__deptran_server
06:13:57 PM  1011         -   3439536    2.00    3.00    0.00    0.00    5.00     6  |__deptran_server
06:13:57 PM  1011         -   3439538    2.00    4.00    0.00    0.00    6.00    21  |__deptran_server
06:13:57 PM  1011         -   3439540    3.00    2.00    0.00    0.00    5.00    38  |__deptran_server
06:13:57 PM  1011         -   3439542    3.00    2.00    0.00    0.00    5.00    27  |__deptran_server
06:13:57 PM  1011         -   3439544    2.00    3.00    0.00    0.00    5.00    58  |__deptran_server

06:13:57 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:13:58 PM  1011   3439440         -  411.00  214.00    0.00    0.00  625.00     8  deptran_server
06:13:58 PM  1011         -   3439450   32.00    8.00    0.00    0.00   40.00    26  |__deptran_server
06:13:58 PM  1011         -   3439451    7.00   12.00    0.00    1.00   19.00     5  |__deptran_server
06:13:58 PM  1011         -   3439452   32.00    9.00    0.00    0.00   41.00    57  |__deptran_server
06:13:58 PM  1011         -   3439453    6.00   11.00    0.00    1.00   17.00    18  |__deptran_server
06:13:58 PM  1011         -   3439455   27.00    5.00    0.00    0.00   32.00    40  |__deptran_server
06:13:58 PM  1011         -   3439456   11.00    6.00    0.00    1.00   17.00    42  |__deptran_server
06:13:58 PM  1011         -   3439457   80.00   10.00    0.00    0.00   90.00    41  |__deptran_server
06:13:58 PM  1011         -   3439458    4.00   12.00    0.00    1.00   16.00    44  |__deptran_server
06:13:58 PM  1011         -   3439459   29.00    7.00    0.00    0.00   36.00    49  |__deptran_server
06:13:58 PM  1011         -   3439460    6.00   11.00    0.00    1.00   17.00    21  |__deptran_server
06:13:58 PM  1011         -   3439462   26.00    5.00    0.00    0.00   31.00    39  |__deptran_server
06:13:58 PM  1011         -   3439463    4.00   13.00    0.00    1.00   17.00    10  |__deptran_server
06:13:58 PM  1011         -   3439464   30.00    6.00    0.00    0.00   36.00    30  |__deptran_server
06:13:58 PM  1011         -   3439465    4.00   13.00    0.00    0.00   17.00    14  |__deptran_server
06:13:58 PM  1011         -   3439466    3.00    2.00    0.00    0.00    5.00    46  |__deptran_server
06:13:58 PM  1011         -   3439468    1.00    3.00    0.00    0.00    4.00    50  |__deptran_server
06:13:58 PM  1011         -   3439470    3.00    2.00    0.00    0.00    5.00    22  |__deptran_server
06:13:58 PM  1011         -   3439472    2.00    2.00    0.00    0.00    4.00    33  |__deptran_server
06:13:58 PM  1011         -   3439474    2.00    2.00    0.00    0.00    4.00    61  |__deptran_server
06:13:58 PM  1011         -   3439476    1.00    3.00    0.00    0.00    4.00     2  |__deptran_server
06:13:58 PM  1011         -   3439478    2.00    3.00    0.00    0.00    5.00    58  |__deptran_server
06:13:58 PM  1011         -   3439480    2.00    2.00    0.00    0.00    4.00    61  |__deptran_server
06:13:58 PM  1011         -   3439482    1.00    4.00    0.00    0.00    5.00     8  |__deptran_server
06:13:58 PM  1011         -   3439484    3.00    2.00    0.00    0.00    5.00    52  |__deptran_server
06:13:58 PM  1011         -   3439486    2.00    4.00    0.00    0.00    6.00    32  |__deptran_server
06:13:58 PM  1011         -   3439488    1.00    4.00    0.00    0.00    5.00    16  |__deptran_server
06:13:58 PM  1011         -   3439490    2.00    3.00    0.00    0.00    5.00    27  |__deptran_server
06:13:58 PM  1011         -   3439492    2.00    3.00    0.00    0.00    5.00    28  |__deptran_server
06:13:58 PM  1011         -   3439494    2.00    3.00    0.00    0.00    5.00    34  |__deptran_server
06:13:58 PM  1011         -   3439496    2.00    2.00    0.00    0.00    4.00    50  |__deptran_server
06:13:58 PM  1011         -   3439498    2.00    4.00    0.00    0.00    6.00     6  |__deptran_server
06:13:58 PM  1011         -   3439500    3.00    2.00    0.00    0.00    5.00    52  |__deptran_server
06:13:58 PM  1011         -   3439502    3.00    3.00    0.00    0.00    6.00    60  |__deptran_server
06:13:58 PM  1011         -   3439504    3.00    2.00    0.00    0.00    5.00    19  |__deptran_server
06:13:58 PM  1011         -   3439506    3.00    2.00    0.00    0.00    5.00    56  |__deptran_server
06:13:58 PM  1011         -   3439508    2.00    3.00    0.00    0.00    5.00    54  |__deptran_server
06:13:58 PM  1011         -   3439510    3.00    1.00    0.00    0.00    4.00    46  |__deptran_server
06:13:58 PM  1011         -   3439512    2.00    3.00    0.00    0.00    5.00    38  |__deptran_server
06:13:58 PM  1011         -   3439514    3.00    2.00    0.00    0.00    5.00    37  |__deptran_server
06:13:58 PM  1011         -   3439516    3.00    3.00    0.00    0.00    6.00    18  |__deptran_server
06:13:58 PM  1011         -   3439518    2.00    3.00    0.00    0.00    5.00    46  |__deptran_server
06:13:58 PM  1011         -   3439520    2.00    3.00    0.00    0.00    5.00    35  |__deptran_server
06:13:58 PM  1011         -   3439522    1.00    4.00    0.00    0.00    5.00    63  |__deptran_server
06:13:58 PM  1011         -   3439524    2.00    4.00    0.00    0.00    6.00     0  |__deptran_server
06:13:58 PM  1011         -   3439526    3.00    2.00    0.00    0.00    5.00    52  |__deptran_server
06:13:58 PM  1011         -   3439528    3.00    3.00    0.00    0.00    6.00    36  |__deptran_server
06:13:58 PM  1011         -   3439530    2.00    2.00    0.00    0.00    4.00    15  |__deptran_server
06:13:58 PM  1011         -   3439532    2.00    3.00    0.00    0.00    5.00    13  |__deptran_server
06:13:58 PM  1011         -   3439534    3.00    3.00    0.00    0.00    6.00    58  |__deptran_server
06:13:58 PM  1011         -   3439536    2.00    3.00    0.00    0.00    5.00     7  |__deptran_server
06:13:58 PM  1011         -   3439538    2.00    2.00    0.00    0.00    4.00    31  |__deptran_server
06:13:58 PM  1011         -   3439540    2.00    3.00    0.00    0.00    5.00    45  |__deptran_server
06:13:58 PM  1011         -   3439542    2.00    3.00    0.00    0.00    5.00    52  |__deptran_server
06:13:58 PM  1011         -   3439544    2.00    3.00    0.00    0.00    5.00    61  |__deptran_server

06:13:58 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:13:59 PM  1011   3439440         -  420.00  217.00    0.00    0.00  637.00     8  deptran_server
06:13:59 PM  1011         -   3439450   35.00    8.00    0.00    0.00   43.00    26  |__deptran_server
06:13:59 PM  1011         -   3439451    5.00   12.00    0.00    0.00   17.00     0  |__deptran_server
06:13:59 PM  1011         -   3439452   35.00    9.00    0.00    0.00   44.00    58  |__deptran_server
06:13:59 PM  1011         -   3439453    8.00   10.00    0.00    0.00   18.00    44  |__deptran_server
06:13:59 PM  1011         -   3439455   28.00    3.00    0.00    0.00   31.00    41  |__deptran_server
06:13:59 PM  1011         -   3439456    6.00   12.00    0.00    0.00   18.00     2  |__deptran_server
06:13:59 PM  1011         -   3439457   80.00    8.00    0.00    0.00   88.00    43  |__deptran_server
06:13:59 PM  1011         -   3439458    6.00   11.00    0.00    0.00   17.00    12  |__deptran_server
06:13:59 PM  1011         -   3439459   27.00    9.00    0.00    0.00   36.00    49  |__deptran_server
06:13:59 PM  1011         -   3439460    9.00    9.00    0.00    0.00   18.00    61  |__deptran_server
06:13:59 PM  1011         -   3439462   29.00    3.00    0.00    0.00   32.00    42  |__deptran_server
06:13:59 PM  1011         -   3439463    9.00    9.00    0.00    0.00   18.00    47  |__deptran_server
06:13:59 PM  1011         -   3439464   28.00   10.00    0.00    0.00   38.00    48  |__deptran_server
06:13:59 PM  1011         -   3439465    5.00   12.00    0.00    1.00   17.00    38  |__deptran_server
06:13:59 PM  1011         -   3439466    2.00    3.00    0.00    0.00    5.00    34  |__deptran_server
06:13:59 PM  1011         -   3439468    2.00    3.00    0.00    0.00    5.00    59  |__deptran_server
06:13:59 PM  1011         -   3439470    3.00    2.00    0.00    0.00    5.00    22  |__deptran_server
06:13:59 PM  1011         -   3439472    2.00    4.00    0.00    0.00    6.00    46  |__deptran_server
06:13:59 PM  1011         -   3439474    3.00    2.00    0.00    0.00    5.00    56  |__deptran_server
06:13:59 PM  1011         -   3439476    4.00    2.00    0.00    0.00    6.00     8  |__deptran_server
06:13:59 PM  1011         -   3439478    3.00    1.00    0.00    0.00    4.00    23  |__deptran_server
06:13:59 PM  1011         -   3439480    2.00    3.00    0.00    0.00    5.00    19  |__deptran_server
06:13:59 PM  1011         -   3439482    3.00    2.00    0.00    0.00    5.00    14  |__deptran_server
06:13:59 PM  1011         -   3439484    1.00    4.00    0.00    0.00    5.00    32  |__deptran_server
06:13:59 PM  1011         -   3439486    2.00    4.00    0.00    0.00    6.00    36  |__deptran_server
06:13:59 PM  1011         -   3439488    2.00    3.00    0.00    0.00    5.00    59  |__deptran_server
06:13:59 PM  1011         -   3439490    3.00    2.00    0.00    0.00    5.00     6  |__deptran_server
06:13:59 PM  1011         -   3439492    3.00    2.00    0.00    0.00    5.00    28  |__deptran_server
06:13:59 PM  1011         -   3439494    2.00    3.00    0.00    0.00    5.00     1  |__deptran_server
06:13:59 PM  1011         -   3439496    2.00    4.00    0.00    0.00    6.00     1  |__deptran_server
06:13:59 PM  1011         -   3439498    2.00    3.00    0.00    0.00    5.00    47  |__deptran_server
06:13:59 PM  1011         -   3439500    2.00    2.00    0.00    0.00    4.00    61  |__deptran_server
06:13:59 PM  1011         -   3439502    4.00    1.00    0.00    0.00    5.00    53  |__deptran_server
06:13:59 PM  1011         -   3439504    1.00    4.00    0.00    0.00    5.00    57  |__deptran_server
06:13:59 PM  1011         -   3439506    4.00    2.00    0.00    0.00    6.00    52  |__deptran_server
06:13:59 PM  1011         -   3439508    3.00    2.00    0.00    0.00    5.00    63  |__deptran_server
06:13:59 PM  1011         -   3439510    3.00    1.00    0.00    0.00    4.00    33  |__deptran_server
06:13:59 PM  1011         -   3439512    3.00    2.00    0.00    0.00    5.00     1  |__deptran_server
06:13:59 PM  1011         -   3439514    2.00    3.00    0.00    0.00    5.00    45  |__deptran_server
06:13:59 PM  1011         -   3439516    4.00    1.00    0.00    0.00    5.00    63  |__deptran_server
06:13:59 PM  1011         -   3439518    2.00    3.00    0.00    0.00    5.00     0  |__deptran_server
06:13:59 PM  1011         -   3439520    2.00    3.00    0.00    0.00    5.00    37  |__deptran_server
06:13:59 PM  1011         -   3439522    2.00    3.00    0.00    0.00    5.00    35  |__deptran_server
06:13:59 PM  1011         -   3439524    2.00    3.00    0.00    0.00    5.00     4  |__deptran_server
06:13:59 PM  1011         -   3439526    0.00    4.00    0.00    0.00    4.00    18  |__deptran_server
06:13:59 PM  1011         -   3439528    3.00    2.00    0.00    0.00    5.00    40  |__deptran_server
06:13:59 PM  1011         -   3439530    4.00    2.00    0.00    0.00    6.00     5  |__deptran_server
06:13:59 PM  1011         -   3439532    2.00    2.00    0.00    0.00    4.00    50  |__deptran_server
06:13:59 PM  1011         -   3439534    2.00    3.00    0.00    0.00    5.00    62  |__deptran_server
06:13:59 PM  1011         -   3439536    1.00    3.00    0.00    0.00    4.00    30  |__deptran_server
06:13:59 PM  1011         -   3439538    4.00    2.00    0.00    0.00    6.00     9  |__deptran_server
06:13:59 PM  1011         -   3439540    3.00    2.00    0.00    0.00    5.00     3  |__deptran_server
06:13:59 PM  1011         -   3439542    1.00    4.00    0.00    0.00    5.00    21  |__deptran_server
06:13:59 PM  1011         -   3439544    2.00    2.00    0.00    0.00    4.00    37  |__deptran_server

06:13:59 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:14:00 PM  1011   3439440         -  387.00  192.00    0.00    0.00  579.00     8  deptran_server
06:14:00 PM  1011         -   3439450   27.00    8.00    0.00    0.00   35.00    28  |__deptran_server
06:14:00 PM  1011         -   3439451    7.00    9.00    0.00    1.00   16.00    12  |__deptran_server
06:14:00 PM  1011         -   3439452   31.00    4.00    0.00    0.00   35.00    27  |__deptran_server
06:14:00 PM  1011         -   3439453    8.00    8.00    0.00    0.00   16.00     1  |__deptran_server
06:14:00 PM  1011         -   3439455   26.00    3.00    0.00    0.00   29.00    45  |__deptran_server
06:14:00 PM  1011         -   3439456    6.00   10.00    0.00    1.00   16.00    32  |__deptran_server
06:14:00 PM  1011         -   3439457   76.00    9.00    0.00    0.00   85.00    43  |__deptran_server
06:14:00 PM  1011         -   3439458    8.00    8.00    0.00    1.00   16.00    39  |__deptran_server
06:14:00 PM  1011         -   3439459   28.00    4.00    0.00    0.00   32.00    51  |__deptran_server
06:14:00 PM  1011         -   3439460    7.00    9.00    0.00    0.00   16.00    50  |__deptran_server
06:14:00 PM  1011         -   3439462   25.00    4.00    0.00    0.00   29.00    42  |__deptran_server
06:14:00 PM  1011         -   3439463    6.00   10.00    0.00    0.00   16.00     7  |__deptran_server
06:14:00 PM  1011         -   3439464   25.00    6.00    0.00    0.00   31.00    48  |__deptran_server
06:14:00 PM  1011         -   3439465    6.00   10.00    0.00    0.00   16.00     8  |__deptran_server
06:14:00 PM  1011         -   3439466    2.00    2.00    0.00    0.00    4.00     5  |__deptran_server
06:14:00 PM  1011         -   3439468    1.00    4.00    0.00    0.00    5.00    49  |__deptran_server
06:14:00 PM  1011         -   3439470    3.00    2.00    0.00    0.00    5.00    62  |__deptran_server
06:14:00 PM  1011         -   3439472    3.00    1.00    0.00    0.00    4.00     0  |__deptran_server
06:14:00 PM  1011         -   3439474    3.00    3.00    0.00    0.00    6.00    26  |__deptran_server
06:14:00 PM  1011         -   3439476    0.00    4.00    0.00    0.00    4.00    52  |__deptran_server
06:14:00 PM  1011         -   3439478    2.00    2.00    0.00    0.00    4.00    30  |__deptran_server
06:14:00 PM  1011         -   3439480    2.00    3.00    0.00    0.00    5.00    25  |__deptran_server
06:14:00 PM  1011         -   3439482    1.00    4.00    0.00    0.00    5.00    34  |__deptran_server
06:14:00 PM  1011         -   3439484    3.00    1.00    0.00    0.00    4.00     0  |__deptran_server
06:14:00 PM  1011         -   3439486    3.00    1.00    0.00    0.00    4.00     0  |__deptran_server
06:14:00 PM  1011         -   3439488    1.00    4.00    0.00    0.00    5.00    22  |__deptran_server
06:14:00 PM  1011         -   3439490    1.00    3.00    0.00    0.00    4.00    37  |__deptran_server
06:14:00 PM  1011         -   3439492    1.00    5.00    0.00    0.00    6.00    31  |__deptran_server
