Linux 5.15.30-2-pve (zoo-003) 	06/29/2023 	_x86_64_	(64 CPU)

04:56:16 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:23 AM  1011         -   3642768   63.00    0.00    0.00    0.00   63.00    47  |__deptran_server
04:56:23 AM  1011         -   3642770   59.00    0.00    0.00    0.00   59.00     5  |__deptran_server

04:56:23 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:24 AM  1011   3642731         -  793.00   62.00    0.00    0.00  855.00    34  deptran_server
04:56:24 AM  1011         -   3642735   94.00    3.00    0.00    0.00   97.00    36  |__deptran_server
04:56:24 AM  1011         -   3642736   12.00   13.00    0.00    1.00   25.00    22  |__deptran_server
04:56:24 AM  1011         -   3642737   71.00    3.00    0.00    0.00   74.00    12  |__deptran_server
04:56:24 AM  1011         -   3642738    6.00   17.00    0.00    1.00   23.00     2  |__deptran_server
04:56:24 AM  1011         -   3642739   94.00    7.00    0.00    0.00  101.00    13  |__deptran_server
04:56:24 AM  1011         -   3642740    5.00   17.00    0.00    0.00   22.00    10  |__deptran_server
04:56:24 AM  1011         -   3642758   68.00    2.00    0.00    0.00   70.00    34  |__deptran_server
04:56:24 AM  1011         -   3642760   69.00    1.00    0.00    0.00   70.00    32  |__deptran_server
04:56:24 AM  1011         -   3642762   70.00    1.00    0.00    0.00   71.00    31  |__deptran_server
04:56:24 AM  1011         -   3642764   69.00    0.00    0.00    0.00   69.00    48  |__deptran_server
04:56:24 AM  1011         -   3642766   70.00    1.00    0.00    0.00   71.00    49  |__deptran_server
04:56:24 AM  1011         -   3642768   84.00    2.00    0.00    0.00   86.00    15  |__deptran_server
04:56:24 AM  1011         -   3642770   75.00    0.00    0.00    0.00   75.00     5  |__deptran_server

04:56:24 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:25 AM  1011   3642731         -  729.00   46.00    0.00    0.00  775.00    34  deptran_server
04:56:25 AM  1011         -   3642735   58.00    3.00    0.00    0.00   61.00    36  |__deptran_server
04:56:25 AM  1011         -   3642736    6.00   14.00    0.00    0.00   20.00    22  |__deptran_server
04:56:25 AM  1011         -   3642737   56.00    3.00    0.00    0.00   59.00    11  |__deptran_server
04:56:25 AM  1011         -   3642738    8.00   14.00    0.00    1.00   22.00     1  |__deptran_server
04:56:25 AM  1011         -   3642739   94.00    4.00    0.00    0.00   98.00    13  |__deptran_server
04:56:25 AM  1011         -   3642740    8.00   14.00    0.00    1.00   22.00    15  |__deptran_server
04:56:25 AM  1011         -   3642758   77.00    1.00    0.00    0.00   78.00    10  |__deptran_server
04:56:25 AM  1011         -   3642760   71.00    1.00    0.00    0.00   72.00    32  |__deptran_server
04:56:25 AM  1011         -   3642762   68.00    0.00    0.00    0.00   68.00    31  |__deptran_server
04:56:25 AM  1011         -   3642764   67.00    1.00    0.00    0.00   68.00    48  |__deptran_server
04:56:25 AM  1011         -   3642766   67.00    0.00    0.00    0.00   67.00    49  |__deptran_server
04:56:25 AM  1011         -   3642768   67.00    1.00    0.00    0.00   68.00     6  |__deptran_server
04:56:25 AM  1011         -   3642770   71.00    1.00    0.00    0.00   72.00     5  |__deptran_server

04:56:25 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:26 AM  1011   3642731         -  681.00   47.00    0.00    0.00  728.00    34  deptran_server
04:56:26 AM  1011         -   3642735   52.00    3.00    0.00    0.00   55.00    36  |__deptran_server
04:56:26 AM  1011         -   3642736    8.00   11.00    0.00    1.00   19.00    20  |__deptran_server
04:56:26 AM  1011         -   3642737   51.00    4.00    0.00    0.00   55.00    11  |__deptran_server
04:56:26 AM  1011         -   3642738    9.00   11.00    0.00    1.00   20.00    14  |__deptran_server
04:56:26 AM  1011         -   3642739   84.00    6.00    0.00    0.00   90.00    13  |__deptran_server
04:56:26 AM  1011         -   3642740    9.00   12.00    0.00    0.00   21.00    37  |__deptran_server
04:56:26 AM  1011         -   3642758   62.00    0.00    0.00    0.00   62.00    10  |__deptran_server
04:56:26 AM  1011         -   3642760   65.00    1.00    0.00    0.00   66.00    32  |__deptran_server
04:56:26 AM  1011         -   3642762   69.00    1.00    0.00    0.00   70.00    31  |__deptran_server
04:56:26 AM  1011         -   3642764   70.00    2.00    0.00    0.00   72.00    48  |__deptran_server
04:56:26 AM  1011         -   3642766   68.00    1.00    0.00    0.00   69.00    49  |__deptran_server
04:56:26 AM  1011         -   3642768   64.00    0.00    0.00    0.00   64.00     6  |__deptran_server
04:56:26 AM  1011         -   3642770   62.00    1.00    0.00    0.00   63.00    15  |__deptran_server

04:56:26 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:27 AM  1011   3642731         -  655.00   45.00    0.00    0.00  700.00    34  deptran_server
04:56:27 AM  1011         -   3642735   49.00    3.00    0.00    0.00   52.00    36  |__deptran_server
04:56:27 AM  1011         -   3642736    8.00   12.00    0.00    0.00   20.00    51  |__deptran_server
04:56:27 AM  1011         -   3642737   52.00    1.00    0.00    0.00   53.00    11  |__deptran_server
04:56:27 AM  1011         -   3642738   10.00    9.00    0.00    0.00   19.00     2  |__deptran_server
04:56:27 AM  1011         -   3642739   84.00    4.00    0.00    0.00   88.00    13  |__deptran_server
04:56:27 AM  1011         -   3642740    4.00   15.00    0.00    1.00   19.00     3  |__deptran_server
04:56:27 AM  1011         -   3642758   65.00    0.00    0.00    0.00   65.00    10  |__deptran_server
04:56:27 AM  1011         -   3642760   65.00    1.00    0.00    0.00   66.00    32  |__deptran_server
04:56:27 AM  1011         -   3642762   64.00    1.00    0.00    0.00   65.00    31  |__deptran_server
04:56:27 AM  1011         -   3642764   64.00    1.00    0.00    0.00   65.00    48  |__deptran_server
04:56:27 AM  1011         -   3642766   62.00    0.00    0.00    0.00   62.00    49  |__deptran_server
04:56:27 AM  1011         -   3642768   62.00    1.00    0.00    0.00   63.00     6  |__deptran_server
04:56:27 AM  1011         -   3642770   62.00    0.00    0.00    0.00   62.00    15  |__deptran_server

04:56:27 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:28 AM  1011   3642731         -  699.00   45.00    0.00    0.00  744.00    34  deptran_server
04:56:28 AM  1011         -   3642735   63.00    1.00    0.00    0.00   64.00     2  |__deptran_server
04:56:28 AM  1011         -   3642736   11.00   10.00    0.00    1.00   21.00    18  |__deptran_server
04:56:28 AM  1011         -   3642737   63.00    2.00    0.00    0.00   65.00    11  |__deptran_server
04:56:28 AM  1011         -   3642738    8.00   12.00    0.00    1.00   20.00     1  |__deptran_server
04:56:28 AM  1011         -   3642739   89.00    3.00    0.00    0.00   92.00    13  |__deptran_server
04:56:28 AM  1011         -   3642740    8.00   14.00    0.00    1.00   22.00    38  |__deptran_server
04:56:28 AM  1011         -   3642758   60.00    2.00    0.00    0.00   62.00    10  |__deptran_server
04:56:28 AM  1011         -   3642760   62.00    1.00    0.00    0.00   63.00     0  |__deptran_server
04:56:28 AM  1011         -   3642762   67.00    2.00    0.00    0.00   69.00    31  |__deptran_server
04:56:28 AM  1011         -   3642764   63.00    1.00    0.00    0.00   64.00    48  |__deptran_server
04:56:28 AM  1011         -   3642766   73.00    0.00    0.00    0.00   73.00    49  |__deptran_server
04:56:28 AM  1011         -   3642768   69.00    0.00    0.00    0.00   69.00     7  |__deptran_server
04:56:28 AM  1011         -   3642770   62.00    0.00    0.00    0.00   62.00    15  |__deptran_server

04:56:28 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:29 AM  1011   3642731         -  757.00   49.00    0.00    0.00  806.00    34  deptran_server
04:56:29 AM  1011         -   3642735   64.00    6.00    0.00    0.00   70.00     2  |__deptran_server
04:56:29 AM  1011         -   3642736   11.00   12.00    0.00    0.00   23.00    24  |__deptran_server
04:56:29 AM  1011         -   3642737   66.00    2.00    0.00    0.00   68.00    33  |__deptran_server
04:56:29 AM  1011         -   3642738    9.00   14.00    0.00    0.00   23.00     1  |__deptran_server
04:56:29 AM  1011         -   3642739   94.00    4.00    0.00    0.00   98.00    13  |__deptran_server
04:56:29 AM  1011         -   3642740    9.00   13.00    0.00    0.00   22.00    38  |__deptran_server
04:56:29 AM  1011         -   3642758   71.00    1.00    0.00    0.00   72.00    10  |__deptran_server
04:56:29 AM  1011         -   3642760   67.00    1.00    0.00    0.00   68.00     7  |__deptran_server
04:56:29 AM  1011         -   3642762   70.00    0.00    0.00    0.00   70.00    31  |__deptran_server
04:56:29 AM  1011         -   3642764   68.00    1.00    0.00    0.00   69.00    48  |__deptran_server
04:56:29 AM  1011         -   3642766   70.00    0.00    0.00    0.00   70.00    49  |__deptran_server
04:56:29 AM  1011         -   3642768   73.00    1.00    0.00    0.00   74.00    22  |__deptran_server
04:56:29 AM  1011         -   3642770   78.00    1.00    0.00    0.00   79.00    15  |__deptran_server

04:56:29 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:30 AM  1011   3642731         -  785.00   50.00    0.00    0.00  835.00    34  deptran_server
04:56:30 AM  1011         -   3642735   65.00    1.00    0.00    0.00   66.00     2  |__deptran_server
04:56:30 AM  1011         -   3642736   10.00   12.00    0.00    1.00   22.00    56  |__deptran_server
04:56:30 AM  1011         -   3642737   64.00    3.00    0.00    0.00   67.00    33  |__deptran_server
04:56:30 AM  1011         -   3642738    9.00   15.00    0.00    1.00   24.00    12  |__deptran_server
04:56:30 AM  1011         -   3642739   99.00    7.00    0.00    0.00  106.00    13  |__deptran_server
04:56:30 AM  1011         -   3642740    8.00   15.00    0.00    1.00   23.00    36  |__deptran_server
04:56:30 AM  1011         -   3642758   73.00    2.00    0.00    0.00   75.00    10  |__deptran_server
04:56:30 AM  1011         -   3642760   80.00    1.00    0.00    0.00   81.00     8  |__deptran_server
04:56:30 AM  1011         -   3642762   72.00    1.00    0.00    0.00   73.00    31  |__deptran_server
04:56:30 AM  1011         -   3642764   78.00    1.00    0.00    0.00   79.00    48  |__deptran_server
04:56:30 AM  1011         -   3642766   74.00    0.00    0.00    0.00   74.00    49  |__deptran_server
04:56:30 AM  1011         -   3642768   72.00    0.00    0.00    0.00   72.00    22  |__deptran_server
04:56:30 AM  1011         -   3642770   73.00    0.00    0.00    0.00   73.00    32  |__deptran_server

04:56:30 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:31 AM  1011   3642731         -  698.00   45.00    0.00    0.00  743.00    34  deptran_server
04:56:31 AM  1011         -   3642735   53.00    2.00    0.00    0.00   55.00     4  |__deptran_server
04:56:31 AM  1011         -   3642736    4.00   15.00    0.00    0.00   19.00    24  |__deptran_server
04:56:31 AM  1011         -   3642737   59.00    0.00    0.00    0.00   59.00    12  |__deptran_server
04:56:31 AM  1011         -   3642738    9.00   10.00    0.00    0.00   19.00    15  |__deptran_server
04:56:31 AM  1011         -   3642739   87.00    7.00    0.00    0.00   94.00    13  |__deptran_server
04:56:31 AM  1011         -   3642740    9.00   11.00    0.00    1.00   20.00     7  |__deptran_server
04:56:31 AM  1011         -   3642758   68.00    1.00    0.00    0.00   69.00    10  |__deptran_server
04:56:31 AM  1011         -   3642760   70.00    0.00    0.00    0.00   70.00     9  |__deptran_server
04:56:31 AM  1011         -   3642762   71.00    0.00    0.00    0.00   71.00    31  |__deptran_server
04:56:31 AM  1011         -   3642764   65.00    2.00    0.00    0.00   67.00    48  |__deptran_server
04:56:31 AM  1011         -   3642766   68.00    1.00    0.00    0.00   69.00    49  |__deptran_server
04:56:31 AM  1011         -   3642768   65.00    0.00    0.00    0.00   65.00    23  |__deptran_server
04:56:31 AM  1011         -   3642770   66.00    1.00    0.00    0.00   67.00    32  |__deptran_server

04:56:31 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:32 AM  1011   3642731         -  591.00   31.00    0.00    0.00  622.00    34  deptran_server
04:56:32 AM  1011         -   3642735   39.00    2.00    0.00    0.00   41.00     4  |__deptran_server
04:56:32 AM  1011         -   3642736    6.00   11.00    0.00    1.00   17.00    56  |__deptran_server
04:56:32 AM  1011         -   3642737   39.00    3.00    0.00    0.00   42.00    12  |__deptran_server
04:56:32 AM  1011         -   3642738    7.00    9.00    0.00    1.00   16.00    11  |__deptran_server
04:56:32 AM  1011         -   3642739   81.00    3.00    0.00    0.00   84.00    14  |__deptran_server
04:56:32 AM  1011         -   3642740    7.00    9.00    0.00    0.00   16.00    39  |__deptran_server
04:56:32 AM  1011         -   3642758   56.00    0.00    0.00    0.00   56.00    10  |__deptran_server
04:56:32 AM  1011         -   3642760   57.00    0.00    0.00    0.00   57.00     9  |__deptran_server
04:56:32 AM  1011         -   3642762   64.00    0.00    0.00    0.00   64.00    31  |__deptran_server
04:56:32 AM  1011         -   3642764   56.00    1.00    0.00    0.00   57.00    48  |__deptran_server
04:56:32 AM  1011         -   3642766   59.00    1.00    0.00    0.00   60.00    49  |__deptran_server
04:56:32 AM  1011         -   3642768   54.00    1.00    0.00    0.00   55.00    23  |__deptran_server
04:56:32 AM  1011         -   3642770   56.00    0.00    0.00    0.00   56.00    15  |__deptran_server

04:56:32 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:33 AM  1011   3642731         -  744.00   45.00    0.00    0.00  789.00    34  deptran_server
04:56:33 AM  1011         -   3642735   64.00    0.00    0.00    0.00   64.00     4  |__deptran_server
04:56:33 AM  1011         -   3642736   11.00   10.00    0.00    0.00   21.00    55  |__deptran_server
04:56:33 AM  1011         -   3642737   62.00    1.00    0.00    0.00   63.00    12  |__deptran_server
04:56:33 AM  1011         -   3642738    8.00   13.00    0.00    0.00   21.00    11  |__deptran_server
04:56:33 AM  1011         -   3642739   96.00    3.00    0.00    0.00   99.00    14  |__deptran_server
04:56:33 AM  1011         -   3642740    7.00   14.00    0.00    1.00   21.00    45  |__deptran_server
04:56:33 AM  1011         -   3642758   67.00    1.00    0.00    0.00   68.00    34  |__deptran_server
04:56:33 AM  1011         -   3642760   68.00    1.00    0.00    0.00   69.00     9  |__deptran_server
04:56:33 AM  1011         -   3642762   68.00    1.00    0.00    0.00   69.00    31  |__deptran_server
04:56:33 AM  1011         -   3642764   68.00    1.00    0.00    0.00   69.00    48  |__deptran_server
04:56:33 AM  1011         -   3642766   75.00    0.00    0.00    0.00   75.00    49  |__deptran_server
04:56:33 AM  1011         -   3642768   78.00    1.00    0.00    0.00   79.00    22  |__deptran_server
04:56:33 AM  1011         -   3642770   70.00    1.00    0.00    0.00   71.00    15  |__deptran_server

04:56:33 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:34 AM  1011   3642731         -  692.00   46.00    0.00    0.00  738.00    34  deptran_server
04:56:34 AM  1011         -   3642735   56.00    3.00    0.00    0.00   59.00     6  |__deptran_server
04:56:34 AM  1011         -   3642736    7.00   13.00    0.00    1.00   20.00    18  |__deptran_server
04:56:34 AM  1011         -   3642737   55.00    2.00    0.00    0.00   57.00     0  |__deptran_server
04:56:34 AM  1011         -   3642738    8.00   12.00    0.00    1.00   20.00     5  |__deptran_server
04:56:34 AM  1011         -   3642739   91.00    3.00    0.00    0.00   94.00    14  |__deptran_server
04:56:34 AM  1011         -   3642740    9.00   12.00    0.00    0.00   21.00    45  |__deptran_server
04:56:34 AM  1011         -   3642758   70.00    1.00    0.00    0.00   71.00    34  |__deptran_server
04:56:34 AM  1011         -   3642760   65.00    1.00    0.00    0.00   66.00     9  |__deptran_server
04:56:34 AM  1011         -   3642762   65.00    0.00    0.00    0.00   65.00    31  |__deptran_server
04:56:34 AM  1011         -   3642764   63.00    1.00    0.00    0.00   64.00    48  |__deptran_server
04:56:34 AM  1011         -   3642766   64.00    1.00    0.00    0.00   65.00    49  |__deptran_server
04:56:34 AM  1011         -   3642768   65.00    0.00    0.00    0.00   65.00    23  |__deptran_server
04:56:34 AM  1011         -   3642770   71.00    0.00    0.00    0.00   71.00    15  |__deptran_server

04:56:34 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:35 AM  1011   3642731         -  672.00   43.00    0.00    0.00  715.00    34  deptran_server
04:56:35 AM  1011         -   3642735   59.00    2.00    0.00    0.00   61.00     3  |__deptran_server
04:56:35 AM  1011         -   3642736    9.00   12.00    0.00    0.00   21.00    18  |__deptran_server
04:56:35 AM  1011         -   3642737   59.00    1.00    0.00    0.00   60.00     0  |__deptran_server
04:56:35 AM  1011         -   3642738    7.00   14.00    0.00    0.00   21.00     5  |__deptran_server
04:56:35 AM  1011         -   3642739   85.00    4.00    0.00    0.00   89.00    14  |__deptran_server
04:56:35 AM  1011         -   3642740    6.00   13.00    0.00    1.00   19.00     4  |__deptran_server
04:56:35 AM  1011         -   3642758   59.00    1.00    0.00    0.00   60.00    34  |__deptran_server
04:56:35 AM  1011         -   3642760   64.00    0.00    0.00    0.00   64.00     9  |__deptran_server
04:56:35 AM  1011         -   3642762   63.00    1.00    0.00    0.00   64.00    48  |__deptran_server
04:56:35 AM  1011         -   3642764   67.00    2.00    0.00    0.00   69.00    49  |__deptran_server
04:56:35 AM  1011         -   3642766   64.00    1.00    0.00    0.00   65.00    50  |__deptran_server
04:56:35 AM  1011         -   3642768   60.00    1.00    0.00    0.00   61.00    24  |__deptran_server
04:56:35 AM  1011         -   3642770   62.00    0.00    0.00    0.00   62.00    15  |__deptran_server

04:56:35 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
04:56:36 AM  1011   3642731         -  713.00   51.00    0.00    0.00  764.00    34  deptran_server
04:56:36 AM  1011         -   3642735   60.00    1.00    0.00    0.00   61.00     3  |__deptran_server
04:56:36 AM  1011         -   3642736   10.00   12.00    0.00    1.00   22.00    27  |__deptran_server
04:56:36 AM  1011         -   3642737   62.00    1.00    0.00    0.00   63.00    13  |__deptran_server
04:56:36 AM  1011         -   3642738    6.00   15.00    0.00    1.00   21.00    32  |__deptran_server
04:56:36 AM  1011         -   3642739   92.00    2.00    0.00    0.00   94.00    14  |__deptran_server
04:56:36 AM  1011         -   3642740    8.00   15.00    0.00    0.00   23.00    37  |__deptran_server
04:56:36 AM  1011         -   3642758   68.00    0.00    0.00    0.00   68.00    34  |__deptran_server
04:56:36 AM  1011         -   3642760   69.00    1.00    0.00    0.00   70.00     8  |__deptran_server
04:56:36 AM  1011         -   3642762   71.00    0.00    0.00    0.00   71.00    48  |__deptran_server
