Linux 5.15.30-2-pve (zoo-003) 	07/17/2023 	_x86_64_	(64 CPU)

09:15:55 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:04 PM  1011         -    321621    5.00    2.50    0.00    0.00    7.50    43  |__deptran_server
09:16:04 PM  1011         -    321623    5.00    2.50    0.00    0.00    7.50    11  |__deptran_server
09:16:04 PM  1011         -    321625    5.00    1.00    0.00    0.00    6.00    44  |__deptran_server
09:16:04 PM  1011         -    321627    5.00    2.00    0.00    0.00    7.00    10  |__deptran_server
09:16:04 PM  1011         -    321629    6.00    1.50    0.00    0.00    7.50    38  |__deptran_server
09:16:04 PM  1011         -    321631    5.00    3.00    0.00    0.00    8.00    19  |__deptran_server
09:16:04 PM  1011         -    321633    5.00    2.00    0.00    0.00    7.00     5  |__deptran_server

09:16:04 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:06 PM  1011    321582         -  366.00  116.00    0.00    0.00  482.00    42  deptran_server
09:16:06 PM  1011         -    321605   40.50    5.00    0.00    0.00   45.50     8  |__deptran_server
09:16:06 PM  1011         -    321606    8.50    8.50    0.00    0.50   17.00     9  |__deptran_server
09:16:06 PM  1011         -    321607   77.00   11.00    0.00    0.00   88.00    36  |__deptran_server
09:16:06 PM  1011         -    321608    8.50   10.50    0.00    1.00   19.00    11  |__deptran_server
09:16:06 PM  1011         -    321609   49.00   12.00    0.00    0.00   61.00     7  |__deptran_server
09:16:06 PM  1011         -    321610    6.50   11.00    0.00    0.50   17.50     3  |__deptran_server
09:16:06 PM  1011         -    321611   53.50    9.50    0.00    0.00   63.00    34  |__deptran_server
09:16:06 PM  1011         -    321612    6.50   12.00    0.00    0.50   18.50    15  |__deptran_server
09:16:06 PM  1011         -    321613   48.00   13.00    0.00    0.00   61.00     5  |__deptran_server
09:16:06 PM  1011         -    321614    7.50   11.00    0.00    0.50   18.50    33  |__deptran_server
09:16:06 PM  1011         -    321615    6.00    1.00    0.00    0.00    7.00    35  |__deptran_server
09:16:06 PM  1011         -    321617    6.00    1.50    0.00    0.00    7.50    39  |__deptran_server
09:16:06 PM  1011         -    321619    6.50    1.50    0.00    0.00    8.00     2  |__deptran_server
09:16:06 PM  1011         -    321621    4.50    2.50    0.00    0.00    7.00    43  |__deptran_server
09:16:06 PM  1011         -    321623    6.50    0.50    0.00    0.00    7.00     1  |__deptran_server
09:16:06 PM  1011         -    321625    6.50    1.00    0.00    0.00    7.50    52  |__deptran_server
09:16:06 PM  1011         -    321627    5.00    2.50    0.00    0.00    7.50    61  |__deptran_server
09:16:06 PM  1011         -    321629    5.50    2.00    0.00    0.00    7.50    38  |__deptran_server
09:16:06 PM  1011         -    321631    5.50    1.00    0.00    0.00    6.50    18  |__deptran_server
09:16:06 PM  1011         -    321633    5.00    2.50    0.00    0.00    7.50    12  |__deptran_server

09:16:06 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:08 PM  1011    321582         -  348.00  118.00    0.00    0.00  466.00    42  deptran_server
09:16:08 PM  1011         -    321605   37.50    5.50    0.00    0.00   43.00    10  |__deptran_server
09:16:08 PM  1011         -    321606   10.00    6.50    0.00    0.50   16.50     8  |__deptran_server
09:16:08 PM  1011         -    321607   77.00   10.50    0.00    0.00   87.50    36  |__deptran_server
09:16:08 PM  1011         -    321608    5.00   12.50    0.00    0.50   17.50    12  |__deptran_server
09:16:08 PM  1011         -    321609   49.00   10.50    0.00    0.00   59.50     7  |__deptran_server
09:16:08 PM  1011         -    321610    8.50    8.50    0.00    0.50   17.00    13  |__deptran_server
09:16:08 PM  1011         -    321611   49.00   13.00    0.00    0.00   62.00     1  |__deptran_server
09:16:08 PM  1011         -    321612    7.00   10.00    0.00    0.50   17.00    46  |__deptran_server
09:16:08 PM  1011         -    321613   46.50   13.00    0.00    0.00   59.50     5  |__deptran_server
09:16:08 PM  1011         -    321614    7.00   10.00    0.00    0.50   17.00     0  |__deptran_server
09:16:08 PM  1011         -    321615    4.50    2.50    0.00    0.00    7.00    39  |__deptran_server
09:16:08 PM  1011         -    321617    5.50    2.00    0.00    0.00    7.50    37  |__deptran_server
09:16:08 PM  1011         -    321619    5.00    2.00    0.00    0.00    7.00     6  |__deptran_server
09:16:08 PM  1011         -    321621    5.00    1.50    0.00    0.00    6.50    41  |__deptran_server
09:16:08 PM  1011         -    321623    5.50    1.50    0.00    0.00    7.00     4  |__deptran_server
09:16:08 PM  1011         -    321625    4.00    3.00    0.00    0.00    7.00    52  |__deptran_server
09:16:08 PM  1011         -    321627    5.00    1.50    0.00    0.00    6.50    60  |__deptran_server
09:16:08 PM  1011         -    321629    4.00    2.50    0.00    0.00    6.50     9  |__deptran_server
09:16:08 PM  1011         -    321631    5.00    2.00    0.00    0.00    7.00    18  |__deptran_server
09:16:08 PM  1011         -    321633    4.00    3.00    0.00    0.00    7.00    11  |__deptran_server

09:16:08 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:10 PM  1011    321582         -  366.50  123.50    0.00    0.00  490.00    42  deptran_server
09:16:10 PM  1011         -    321605   38.00    8.50    0.00    0.00   46.50    10  |__deptran_server
09:16:10 PM  1011         -    321606    7.00    9.50    0.00    0.50   16.50     2  |__deptran_server
09:16:10 PM  1011         -    321607   75.00   16.50    0.00    0.00   91.50    36  |__deptran_server
09:16:10 PM  1011         -    321608    8.00   11.50    0.00    0.50   19.50     0  |__deptran_server
09:16:10 PM  1011         -    321609   51.00   12.00    0.00    0.00   63.00     7  |__deptran_server
09:16:10 PM  1011         -    321610    8.00    9.50    0.00    1.00   17.50    13  |__deptran_server
09:16:10 PM  1011         -    321611   53.50   11.50    0.00    0.00   65.00     3  |__deptran_server
09:16:10 PM  1011         -    321612    7.50   10.50    0.00    0.50   18.00    43  |__deptran_server
09:16:10 PM  1011         -    321613   53.50    8.50    0.00    0.00   62.00     5  |__deptran_server
09:16:10 PM  1011         -    321614    8.50   10.50    0.00    0.50   19.00    30  |__deptran_server
09:16:10 PM  1011         -    321615    4.50    2.50    0.00    0.00    7.00    39  |__deptran_server
09:16:10 PM  1011         -    321617    4.50    2.00    0.00    0.00    6.50    41  |__deptran_server
09:16:10 PM  1011         -    321619    5.00    2.50    0.00    0.00    7.50     4  |__deptran_server
09:16:10 PM  1011         -    321621    5.00    2.00    0.00    0.00    7.00    44  |__deptran_server
09:16:10 PM  1011         -    321623    5.00    2.00    0.00    0.00    7.00    19  |__deptran_server
09:16:10 PM  1011         -    321625    5.50    1.50    0.00    0.00    7.00    53  |__deptran_server
09:16:10 PM  1011         -    321627    5.00    2.00    0.00    0.00    7.00    24  |__deptran_server
09:16:10 PM  1011         -    321629    5.50    2.50    0.00    0.00    8.00    11  |__deptran_server
09:16:10 PM  1011         -    321631    5.00    2.50    0.00    0.00    7.50    18  |__deptran_server
09:16:10 PM  1011         -    321633    4.50    2.50    0.00    0.00    7.00    52  |__deptran_server

09:16:10 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:12 PM  1011    321582         -  355.00  117.00    0.00    0.00  472.00    42  deptran_server
09:16:12 PM  1011         -    321605   37.50    6.50    0.00    0.00   44.00    15  |__deptran_server
09:16:12 PM  1011         -    321606    5.50   11.00    0.00    0.50   16.50    13  |__deptran_server
09:16:12 PM  1011         -    321607   74.50   13.00    0.00    0.00   87.50    36  |__deptran_server
09:16:12 PM  1011         -    321608   10.00    8.50    0.00    0.50   18.50     6  |__deptran_server
09:16:12 PM  1011         -    321609   50.00   10.00    0.00    0.00   60.00     7  |__deptran_server
09:16:12 PM  1011         -    321610    6.00   12.00    0.00    0.50   18.00     3  |__deptran_server
09:16:12 PM  1011         -    321611   51.50   11.50    0.00    0.00   63.00     2  |__deptran_server
09:16:12 PM  1011         -    321612    7.00   11.00    0.00    0.50   18.00    32  |__deptran_server
09:16:12 PM  1011         -    321613   48.00   12.00    0.00    0.00   60.00     5  |__deptran_server
09:16:12 PM  1011         -    321614    7.50   10.50    0.00    0.50   18.00    62  |__deptran_server
09:16:12 PM  1011         -    321615    5.50    1.50    0.00    0.00    7.00    38  |__deptran_server
09:16:12 PM  1011         -    321617    5.00    2.50    0.00    0.00    7.50    40  |__deptran_server
09:16:12 PM  1011         -    321619    5.50    2.00    0.00    0.00    7.50    10  |__deptran_server
09:16:12 PM  1011         -    321621    5.00    2.00    0.00    0.00    7.00    44  |__deptran_server
09:16:12 PM  1011         -    321623    5.50    1.50    0.00    0.00    7.00    11  |__deptran_server
09:16:12 PM  1011         -    321625    5.00    2.50    0.00    0.00    7.50     0  |__deptran_server
09:16:12 PM  1011         -    321627    5.50    1.50    0.00    0.00    7.00    23  |__deptran_server
09:16:12 PM  1011         -    321629    5.50    1.00    0.00    0.00    6.50     8  |__deptran_server
09:16:12 PM  1011         -    321631    4.50    2.50    0.00    0.00    7.00    53  |__deptran_server
09:16:12 PM  1011         -    321633    5.00    2.00    0.00    0.00    7.00    14  |__deptran_server

09:16:12 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:14 PM  1011    321582         -  363.50  126.00    0.00    0.00  489.50    42  deptran_server
09:16:14 PM  1011         -    321605   42.50    5.00    0.00    0.00   47.50    10  |__deptran_server
09:16:14 PM  1011         -    321606    6.50   11.50    0.00    1.00   18.00     1  |__deptran_server
09:16:14 PM  1011         -    321607   75.00   14.00    0.00    0.00   89.00     3  |__deptran_server
09:16:14 PM  1011         -    321608    7.50   11.00    0.00    0.50   18.50    12  |__deptran_server
09:16:14 PM  1011         -    321609   52.00   10.50    0.00    0.00   62.50     7  |__deptran_server
09:16:14 PM  1011         -    321610    7.50    9.50    0.00    0.50   17.00     4  |__deptran_server
09:16:14 PM  1011         -    321611   52.50   11.50    0.00    0.00   64.00     0  |__deptran_server
09:16:14 PM  1011         -    321612    6.50   11.00    0.00    0.50   17.50     2  |__deptran_server
09:16:14 PM  1011         -    321613   53.00   11.00    0.00    0.00   64.00     5  |__deptran_server
09:16:14 PM  1011         -    321614    6.50   11.50    0.00    0.50   18.00    28  |__deptran_server
09:16:14 PM  1011         -    321615    6.00    1.50    0.00    0.00    7.50    41  |__deptran_server
09:16:14 PM  1011         -    321617    4.50    2.50    0.00    0.00    7.00    40  |__deptran_server
09:16:14 PM  1011         -    321619    5.00    2.50    0.00    0.00    7.50    15  |__deptran_server
09:16:14 PM  1011         -    321621    4.50    3.00    0.00    0.00    7.50    47  |__deptran_server
09:16:14 PM  1011         -    321623    4.50    2.00    0.00    0.00    6.50    43  |__deptran_server
09:16:14 PM  1011         -    321625    5.00    2.00    0.00    0.00    7.00    37  |__deptran_server
09:16:14 PM  1011         -    321627    4.00    2.50    0.00    0.00    6.50    22  |__deptran_server
09:16:14 PM  1011         -    321629    4.50    2.50    0.00    0.00    7.00    11  |__deptran_server
09:16:14 PM  1011         -    321631    3.50    3.00    0.00    0.00    6.50    54  |__deptran_server
09:16:14 PM  1011         -    321633    5.50    1.50    0.00    0.00    7.00    42  |__deptran_server

09:16:14 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:16 PM  1011    321582         -  353.50  130.50    0.00    0.00  484.00    42  deptran_server
09:16:16 PM  1011         -    321605   40.50    6.50    0.00    0.00   47.00    11  |__deptran_server
09:16:16 PM  1011         -    321606    8.00    9.00    0.00    0.50   17.00    10  |__deptran_server
09:16:16 PM  1011         -    321607   73.50   15.50    0.00    0.00   89.00     6  |__deptran_server
09:16:16 PM  1011         -    321608    8.00   11.00    0.00    0.50   19.00    32  |__deptran_server
09:16:16 PM  1011         -    321609   45.00   16.50    0.00    0.00   61.50     7  |__deptran_server
09:16:16 PM  1011         -    321610    7.50   11.00    0.00    0.50   18.50    34  |__deptran_server
09:16:16 PM  1011         -    321611   50.50   13.00    0.00    0.00   63.50    36  |__deptran_server
09:16:16 PM  1011         -    321612    8.50   10.00    0.00    0.50   18.50    14  |__deptran_server
09:16:16 PM  1011         -    321613   50.00   12.50    0.00    0.00   62.50    13  |__deptran_server
09:16:16 PM  1011         -    321614    8.50   10.00    0.00    1.00   18.50    62  |__deptran_server
09:16:16 PM  1011         -    321615    5.00    2.00    0.00    0.00    7.00    42  |__deptran_server
09:16:16 PM  1011         -    321617    5.50    1.50    0.00    0.00    7.00    44  |__deptran_server
09:16:16 PM  1011         -    321619    4.50    2.50    0.00    0.00    7.00    40  |__deptran_server
09:16:16 PM  1011         -    321621    4.50    3.00    0.00    0.00    7.50    47  |__deptran_server
09:16:16 PM  1011         -    321623    5.50    2.00    0.00    0.00    7.50    43  |__deptran_server
09:16:16 PM  1011         -    321625    5.00    2.00    0.00    0.00    7.00    37  |__deptran_server
09:16:16 PM  1011         -    321627    4.50    2.50    0.00    0.00    7.00    55  |__deptran_server
09:16:16 PM  1011         -    321629    5.50    2.00    0.00    0.00    7.50    12  |__deptran_server
09:16:16 PM  1011         -    321631    4.50    2.50    0.00    0.00    7.00    54  |__deptran_server
09:16:16 PM  1011         -    321633    5.50    2.00    0.00    0.00    7.50    45  |__deptran_server

09:16:16 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:18 PM  1011    321582         -  357.00  135.00    0.00    0.00  492.00    42  deptran_server
09:16:18 PM  1011         -    321605   39.50    8.00    0.00    0.00   47.50    10  |__deptran_server
09:16:18 PM  1011         -    321606    7.00   10.50    0.00    0.50   17.50    54  |__deptran_server
09:16:18 PM  1011         -    321607   75.00   14.00    0.00    0.00   89.00    38  |__deptran_server
09:16:18 PM  1011         -    321608    7.50   11.50    0.00    0.50   19.00     9  |__deptran_server
09:16:18 PM  1011         -    321609   50.00   13.00    0.00    0.00   63.00    40  |__deptran_server
09:16:18 PM  1011         -    321610    7.00   10.50    0.00    0.50   17.50     4  |__deptran_server
09:16:18 PM  1011         -    321611   49.00   14.00    0.00    0.00   63.00    32  |__deptran_server
09:16:18 PM  1011         -    321612    8.00   10.00    0.00    0.50   18.00    11  |__deptran_server
09:16:18 PM  1011         -    321613   53.50   12.00    0.00    0.00   65.50    13  |__deptran_server
09:16:18 PM  1011         -    321614    7.00   11.00    0.00    0.50   18.00    20  |__deptran_server
09:16:18 PM  1011         -    321615    4.50    2.50    0.00    0.00    7.00    44  |__deptran_server
09:16:18 PM  1011         -    321617    4.50    3.00    0.00    0.00    7.50     1  |__deptran_server
09:16:18 PM  1011         -    321619    6.00    1.00    0.00    0.00    7.00    34  |__deptran_server
09:16:18 PM  1011         -    321621    5.50    1.50    0.00    0.00    7.00    47  |__deptran_server
09:16:18 PM  1011         -    321623    4.50    2.50    0.00    0.00    7.00    45  |__deptran_server
09:16:18 PM  1011         -    321625    4.00    3.00    0.00    0.00    7.00    43  |__deptran_server
09:16:18 PM  1011         -    321627    5.50    2.00    0.00    0.00    7.50    59  |__deptran_server
09:16:18 PM  1011         -    321629    4.50    2.50    0.00    0.00    7.00    33  |__deptran_server
09:16:18 PM  1011         -    321631    4.00    2.50    0.00    0.00    6.50    53  |__deptran_server
09:16:18 PM  1011         -    321633    5.50    3.00    0.00    0.00    8.50    46  |__deptran_server

09:16:18 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:20 PM  1011    321582         -  354.50  125.00    0.00    0.00  479.50    42  deptran_server
09:16:20 PM  1011         -    321605   39.50    5.50    0.00    0.00   45.00    11  |__deptran_server
09:16:20 PM  1011         -    321606    8.50    8.50    0.00    0.50   17.00    12  |__deptran_server
09:16:20 PM  1011         -    321607   74.00   14.50    0.00    0.00   88.50     1  |__deptran_server
09:16:20 PM  1011         -    321608    8.00   11.50    0.00    0.50   19.50    41  |__deptran_server
09:16:20 PM  1011         -    321609   49.00   11.50    0.00    0.00   60.50     0  |__deptran_server
09:16:20 PM  1011         -    321610    7.00   11.00    0.00    0.50   18.00     7  |__deptran_server
09:16:20 PM  1011         -    321611   52.50   10.00    0.00    0.00   62.50     4  |__deptran_server
09:16:20 PM  1011         -    321612    6.50   12.00    0.00    0.50   18.50    14  |__deptran_server
09:16:20 PM  1011         -    321613   49.50   11.00    0.00    0.00   60.50    38  |__deptran_server
09:16:20 PM  1011         -    321614    6.50   12.00    0.00    0.50   18.50    18  |__deptran_server
09:16:20 PM  1011         -    321615    3.50    3.00    0.00    0.00    6.50     2  |__deptran_server
09:16:20 PM  1011         -    321617    4.00    2.50    0.00    0.00    6.50     3  |__deptran_server
09:16:20 PM  1011         -    321619    5.00    2.50    0.00    0.00    7.50    35  |__deptran_server
09:16:20 PM  1011         -    321621    5.00    2.00    0.00    0.00    7.00    36  |__deptran_server
09:16:20 PM  1011         -    321623    5.50    2.00    0.00    0.00    7.50    34  |__deptran_server
09:16:20 PM  1011         -    321625    5.00    2.50    0.00    0.00    7.50    47  |__deptran_server
09:16:20 PM  1011         -    321627    5.50    1.00    0.00    0.00    6.50    59  |__deptran_server
09:16:20 PM  1011         -    321629    5.50    3.00    0.00    0.00    8.50    15  |__deptran_server
09:16:20 PM  1011         -    321631    5.00    2.00    0.00    0.00    7.00    53  |__deptran_server
09:16:20 PM  1011         -    321633    3.50    3.00    0.00    0.00    6.50    44  |__deptran_server

09:16:20 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:22 PM  1011    321582         -  348.50  127.00    0.00    0.00  475.50    42  deptran_server
09:16:22 PM  1011         -    321605   38.00    6.00    0.00    0.00   44.00    11  |__deptran_server
09:16:22 PM  1011         -    321606    7.50    9.50    0.00    0.50   17.00    37  |__deptran_server
09:16:22 PM  1011         -    321607   77.50   12.50    0.00    0.00   90.00     1  |__deptran_server
09:16:22 PM  1011         -    321608    7.50   10.50    0.00    0.50   18.00     9  |__deptran_server
09:16:22 PM  1011         -    321609   51.00    9.00    0.00    0.00   60.00    40  |__deptran_server
09:16:22 PM  1011         -    321610    7.00   10.50    0.00    0.50   17.50     3  |__deptran_server
09:16:22 PM  1011         -    321611   47.50   13.50    0.00    0.00   61.00    36  |__deptran_server
09:16:22 PM  1011         -    321612    8.00    9.00    0.00    0.50   17.00    14  |__deptran_server
09:16:22 PM  1011         -    321613   47.50   13.50    0.00    0.00   61.00    38  |__deptran_server
09:16:22 PM  1011         -    321614    7.00   11.00    0.00    0.50   18.00    61  |__deptran_server
09:16:22 PM  1011         -    321615    4.50    3.00    0.00    0.00    7.50     2  |__deptran_server
09:16:22 PM  1011         -    321617    5.00    2.00    0.00    0.00    7.00     5  |__deptran_server
09:16:22 PM  1011         -    321619    5.50    1.50    0.00    0.00    7.00    34  |__deptran_server
09:16:22 PM  1011         -    321621    6.00    1.50    0.00    0.00    7.50    10  |__deptran_server
09:16:22 PM  1011         -    321623    4.50    2.50    0.00    0.00    7.00    45  |__deptran_server
09:16:22 PM  1011         -    321625    3.50    3.00    0.00    0.00    6.50    47  |__deptran_server
09:16:22 PM  1011         -    321627    3.50    3.50    0.00    0.00    7.00    59  |__deptran_server
09:16:22 PM  1011         -    321629    5.00    2.50    0.00    0.00    7.50    33  |__deptran_server
09:16:22 PM  1011         -    321631    4.50    2.50    0.00    0.00    7.00    53  |__deptran_server
09:16:22 PM  1011         -    321633    4.50    3.00    0.00    0.00    7.50     0  |__deptran_server

09:16:22 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:24 PM  1011    321582         -  354.50  119.00    0.00    0.00  473.50    42  deptran_server
09:16:24 PM  1011         -    321605   38.50    6.50    0.00    0.00   45.00    13  |__deptran_server
09:16:24 PM  1011         -    321606    5.50   11.00    0.00    0.50   16.50    12  |__deptran_server
09:16:24 PM  1011         -    321607   76.50   13.50    0.00    0.00   90.00     1  |__deptran_server
09:16:24 PM  1011         -    321608    7.50   11.00    0.00    0.50   18.50     5  |__deptran_server
09:16:24 PM  1011         -    321609   48.50   10.00    0.00    0.00   58.50    40  |__deptran_server
09:16:24 PM  1011         -    321610    7.00   10.50    0.00    0.50   17.50     0  |__deptran_server
09:16:24 PM  1011         -    321611   49.00   11.00    0.00    0.00   60.00    36  |__deptran_server
09:16:24 PM  1011         -    321612    8.50    9.50    0.00    1.00   18.00    32  |__deptran_server
09:16:24 PM  1011         -    321613   52.00    9.00    0.00    0.00   61.00    42  |__deptran_server
09:16:24 PM  1011         -    321614    9.00   10.00    0.00    0.50   19.00    62  |__deptran_server
09:16:24 PM  1011         -    321615    4.50    3.00    0.00    0.00    7.50    46  |__deptran_server
09:16:24 PM  1011         -    321617    5.00    2.00    0.00    0.00    7.00     7  |__deptran_server
09:16:24 PM  1011         -    321619    4.00    3.00    0.00    0.00    7.00    34  |__deptran_server
09:16:24 PM  1011         -    321621    4.50    2.50    0.00    0.00    7.00    10  |__deptran_server
09:16:24 PM  1011         -    321623    6.00    1.50    0.00    0.00    7.50    45  |__deptran_server
09:16:24 PM  1011         -    321625    5.00    2.00    0.00    0.00    7.00    47  |__deptran_server
09:16:24 PM  1011         -    321627    4.00    2.50    0.00    0.00    6.50    59  |__deptran_server
